"Date_Check","Soil_Temp","Air_Temp","Soil_Moisture","Relative_Humidity","PAR","Plot_Name"
2019-05-01 00:00:00,45.307,43.396,0.4644,99.4,1.2,"HH115"
2019-05-01 01:00:00,45.217,44.4,0.4637,99.7,1.2,"HH115"
2019-05-01 02:00:00,45.172,45.262,0.4637,99.9,1.2,"HH115"
2019-05-01 03:00:00,45.217,46.526,0.4637,100,1.2,"HH115"
2019-05-01 04:00:00,45.262,48.094,0.4644,100,1.2,"HH115"
2019-05-01 05:00:00,45.444,49.959,0.4637,100,1.2,"HH115"
2019-05-01 06:00:00,45.714,51.282,0.4666,100,1.2,"HH115"
2019-05-01 07:00:00,46.076,48.85,0.463,100,11.2,"HH115"
2019-05-01 08:00:00,46.166,52.947,0.4601,100,173.7,"HH115"
2019-05-01 09:00:00,46.391,56.556,0.4579,100,243.7,"HH115"
2019-05-01 10:00:00,46.931,55.256,0.4557,99,88.7,"HH115"
2019-05-01 11:00:00,47.334,53.908,0.4542,97.7,101.2,"HH115"
2019-05-01 12:00:00,47.602,55.429,0.4528,96.5,246.2,"HH115"
2019-05-01 13:00:00,47.959,56.251,0.4513,93.3,228.7,"HH115"
2019-05-01 14:00:00,48.36,56.944,0.4448,90.9,238.7,"HH115"
2019-05-01 15:00:00,48.717,56.901,0.4099,88.9,188.7,"HH115"
2019-05-01 16:00:00,48.983,57.979,0.4019,88,196.2,"HH115"
2019-05-01 17:00:00,49.249,58.109,0.3976,85.6,201.2,"HH115"
2019-05-01 18:00:00,49.471,57.807,0.3925,85.9,103.7,"HH115"
2019-05-01 19:00:00,49.604,56.599,0.3874,88.4,33.7,"HH115"
2019-05-01 20:00:00,49.604,53.645,0.3838,90.3,1.2,"HH115"
2019-05-01 21:00:00,49.516,48.45,0.3802,89.6,1.2,"HH115"
2019-05-01 22:00:00,49.338,47.199,0.3787,92,1.2,"HH115"
2019-05-01 23:00:00,49.116,46.526,0.3693,92.9,1.2,"HH115"
2019-05-02 00:00:00,48.85,45.896,0.3642,93.8,1.2,"HH115"
2019-05-02 01:00:00,48.628,45.534,0.3627,94.1,1.2,"HH115"
2019-05-02 02:00:00,48.405,44.582,0.3613,94.9,1.2,"HH115"
2019-05-02 03:00:00,48.182,43.534,0.3598,96.7,1.2,"HH115"
2019-05-02 04:00:00,48.004,43.075,0.3547,97.9,1.2,"HH115"
2019-05-02 05:00:00,47.781,42.939,0.354,98.5,1.2,"HH115"
2019-05-02 06:00:00,47.602,43.075,0.3526,98.7,1.2,"HH115"
2019-05-02 07:00:00,47.422,42.663,0.3518,98.9,11.2,"HH115"
2019-05-02 08:00:00,47.289,42.847,0.3983,99.1,11.2,"HH115"
2019-05-02 09:00:00,47.064,43.443,0.4426,99.4,18.7,"HH115"
2019-05-02 10:00:00,46.886,44.31,0.4492,99.6,56.2,"HH115"
2019-05-02 11:00:00,46.796,46.166,0.4455,99.7,126.2,"HH115"
