"Date_Check","Time5","Time6","Soil_Temp","Air_Temp","Soil_Moisture","Relative_Humidity","PAR","Plot_Name"
2017-10-01 00:00:00,2017-10-01 00:22:34,NA,60.604,53.253,0.0286,81.4,1.2,"HH115"
2017-10-01 01:00:00,2017-10-01 01:22:34,NA,60.39,53.559,0.0286,74.2,1.2,"HH115"
2017-10-01 02:00:00,2017-10-01 02:22:34,NA,60.174,53.209,0.0286,67.7,1.2,"HH115"
2017-10-01 03:00:00,2017-10-01 03:22:34,NA,59.916,52.509,0.0286,65.6,1.2,"HH115"
2017-10-01 04:00:00,2017-10-01 04:22:34,NA,59.659,50.974,0.0286,68.4,1.2,"HH115"
2017-10-01 05:00:00,2017-10-01 05:22:34,NA,59.445,50.223,0.0286,72.1,1.2,"HH115"
2017-10-01 06:00:00,2017-10-01 06:22:34,NA,59.185,49.249,0.0286,74.8,1.2,"HH115"
2017-10-01 07:00:00,2017-10-01 07:22:34,NA,58.928,49.825,0.0286,76.3,1.2,"HH115"
2017-10-01 08:00:00,2017-10-01 08:22:34,NA,58.712,52.686,0.0286,73.9,6.2,"HH115"
2017-10-01 09:00:00,2017-10-01 09:22:34,NA,58.582,56.035,0.0286,69.5,23.7,"HH115"
2017-10-01 10:00:00,2017-10-01 10:22:34,NA,58.669,60.69,0.0286,62.5,38.7,"HH115"
2017-10-01 11:00:00,2017-10-01 11:22:34,NA,58.928,63.99,0.0286,53.9,63.7,"HH115"
2017-10-01 12:00:00,2017-10-01 12:22:34,NA,59.358,63.903,0.0279,49,61.2,"HH115"
2017-10-01 13:00:00,2017-10-01 13:22:34,NA,59.83,65.487,0.0279,45.6,83.7,"HH115"
2017-10-01 14:00:00,2017-10-01 14:22:34,NA,60.26,68.571,0.0279,41.5,46.2,"HH115"
2017-10-01 15:00:00,2017-10-01 15:22:34,NA,60.647,68.871,0.0279,38.4,58.7,"HH115"
2017-10-01 16:00:00,2017-10-01 16:22:34,NA,60.991,68.484,0.0279,37,28.7,"HH115"
2017-10-01 17:00:00,2017-10-01 17:22:34,NA,61.248,66.558,0.0279,38.1,8.7,"HH115"
2017-10-01 18:00:00,2017-10-01 18:22:34,NA,61.333,66.043,0.0279,42.1,6.2,"HH115"
2017-10-01 19:00:00,2017-10-01 19:22:34,NA,61.376,63.005,0.0279,46.1,1.2,"HH115"
2017-10-01 20:00:00,2017-10-01 20:22:34,NA,61.376,62.148,0.0279,51.9,1.2,"HH115"
2017-10-01 21:00:00,2017-10-01 21:22:34,NA,61.29,60.174,0.0279,51.6,1.2,"HH115"
2017-10-01 22:00:00,2017-10-01 22:22:34,NA,61.162,60.733,0.0279,50.9,1.2,"HH115"
2017-10-01 23:00:00,2017-10-01 23:22:34,NA,60.991,60.69,0.0279,50.2,1.2,"HH115"
2017-10-02 00:00:00,2017-10-02 00:22:34,NA,60.818,60.604,0.0279,52.5,1.2,"HH115"
2017-10-02 01:00:00,2017-10-02 01:22:34,NA,60.69,59.788,0.0279,56.1,1.2,"HH115"
2017-10-02 02:00:00,2017-10-02 02:22:34,NA,60.604,59.486,0.0279,60.4,1.2,"HH115"
2017-10-02 03:00:00,2017-10-02 03:22:34,NA,60.517,60.775,0.0272,64.3,1.2,"HH115"
2017-10-02 04:00:00,2017-10-02 04:22:34,NA,60.517,62.875,0.0279,65.5,1.2,"HH115"
2017-10-02 05:00:00,2017-10-02 05:22:34,NA,60.561,62.704,0.0279,67.3,1.2,"HH115"
2017-10-02 06:00:00,2017-10-02 06:22:34,NA,60.647,62.661,0.0279,69.5,1.2,"HH115"
2017-10-02 07:00:00,2017-10-02 07:22:34,NA,60.733,62.49,0.0279,70.4,1.2,"HH115"
2017-10-02 08:00:00,2017-10-02 08:22:34,NA,60.818,63.219,0.0272,71.4,3.7,"HH115"
2017-10-02 09:00:00,2017-10-02 09:22:34,NA,60.861,67.114,0.0272,68.2,18.7,"HH115"
