"Date_Check","Time5","Time6","Soil_Temp","Air_Temp","Soil_Moisture","Relative_Humidity","PAR","Plot_Name"
2018-07-01 00:00:00,2018-07-01 00:09:23,NA,74.986,80.184,0.3293,83.9,1.2,"HH115"
2018-07-01 01:00:00,2018-07-01 01:09:23,NA,74.813,79.084,0.3293,84.8,1.2,"HH115"
2018-07-01 02:00:00,2018-07-01 02:09:23,NA,74.64,76.768,0.3293,88.2,1.2,"HH115"
2018-07-01 03:00:00,2018-07-01 03:09:23,NA,74.424,76.768,0.3286,89.7,1.2,"HH115"
2018-07-01 04:00:00,2018-07-01 04:09:23,NA,74.206,76.419,0.3286,89.4,1.2,"HH115"
2018-07-01 05:00:00,2018-07-01 05:09:23,NA,73.99,76.636,0.3279,89.8,1.2,"HH115"
2018-07-01 06:00:00,2018-07-01 06:09:23,NA,73.818,76.203,0.3279,89.9,1.2,"HH115"
2018-07-01 07:00:00,2018-07-01 07:09:23,NA,73.645,75.551,0.3279,91.7,1.2,"HH115"
2018-07-01 08:00:00,2018-07-01 08:09:23,NA,73.472,78.777,0.3271,90.7,11.2,"HH115"
2018-07-01 09:00:00,2018-07-01 09:09:23,NA,73.429,80.404,0.3264,86.4,26.2,"HH115"
2018-07-01 10:00:00,2018-07-01 10:09:23,NA,73.515,82.486,0.3257,85.6,171.2,"HH115"
2018-07-01 11:00:00,2018-07-01 11:09:23,NA,73.818,83.779,0.325,82.4,131.2,"HH115"
2018-07-01 12:00:00,2018-07-01 12:09:23,NA,74.206,85.127,0.3235,80.6,238.7,"HH115"
2018-07-01 13:00:00,2018-07-01 13:09:23,NA,74.64,86.572,0.3228,76.6,256.2,"HH115"
2018-07-01 14:00:00,2018-07-01 14:09:23,NA,75.16,86.754,0.3213,75.5,41.2,"HH115"
2018-07-01 15:00:00,2018-07-01 15:09:23,NA,75.551,87.436,0.3206,73,31.2,"HH115"
2018-07-01 16:00:00,2018-07-01 16:09:23,NA,75.681,86.211,0.3191,73.2,23.7,"HH115"
2018-07-01 17:00:00,2018-07-01 17:09:23,NA,75.767,76.246,0.3184,76.6,16.2,"HH115"
2018-07-01 18:00:00,2018-07-01 18:09:23,NA,75.637,73.99,0.3184,92.4,6.2,"HH115"
2018-07-01 19:00:00,2018-07-01 19:09:23,NA,75.29,73.256,0.3177,94.4,1.2,"HH115"
2018-07-01 20:00:00,2018-07-01 20:09:23,NA,74.856,74.25,0.3177,95.5,3.7,"HH115"
2018-07-01 21:00:00,2018-07-01 21:09:23,NA,74.511,73.818,0.317,95.6,1.2,"HH115"
2018-07-01 22:00:00,2018-07-01 22:09:23,NA,74.206,73.386,0.317,96.1,1.2,"HH115"
2018-07-01 23:00:00,2018-07-01 23:09:23,NA,73.947,73.558,0.317,97,1.2,"HH115"
2018-07-02 00:00:00,2018-07-02 00:09:23,NA,73.731,73.731,0.317,97.6,1.2,"HH115"
2018-07-02 01:00:00,2018-07-02 01:09:23,NA,73.515,73.17,0.317,97.9,1.2,"HH115"
2018-07-02 02:00:00,2018-07-02 02:09:23,NA,73.342,71.834,0.317,97.9,1.2,"HH115"
2018-07-02 03:00:00,2018-07-02 03:09:23,NA,73.17,70.158,0.317,97,1.2,"HH115"
2018-07-02 04:00:00,2018-07-02 04:09:23,NA,72.912,68.527,0.3162,96.7,1.2,"HH115"
2018-07-02 05:00:00,2018-07-02 05:09:23,NA,72.61,67.329,0.3162,97,1.2,"HH115"
2018-07-02 06:00:00,2018-07-02 06:09:23,NA,72.264,66.857,0.3155,97,1.2,"HH115"
2018-07-02 07:00:00,2018-07-02 07:09:23,NA,71.877,67.456,0.3155,97,1.2,"HH115"
2018-07-02 08:00:00,2018-07-02 08:09:23,NA,71.577,69.386,0.3148,96.5,6.2,"HH115"
2018-07-02 09:00:00,2018-07-02 09:09:23,NA,71.361,71.19,0.3141,92.9,16.2,"HH115"
2018-07-02 10:00:00,2018-07-02 10:09:23,NA,71.317,74.163,0.3133,87.2,311.2,"HH115"
2018-07-02 11:00:00,2018-07-02 11:09:23,NA,71.577,74.206,0.3126,79.8,221.2,"HH115"
2018-07-02 12:00:00,2018-07-02 12:09:23,NA,71.877,77.117,0.3119,75.3,258.7,"HH115"
2018-07-02 13:00:00,2018-07-02 13:09:23,NA,72.264,79.304,0.3104,69,221.2,"HH115"
2018-07-02 14:00:00,2018-07-02 14:09:23,NA,72.997,80.139,0.3097,67,18.7,"HH115"
2018-07-02 15:00:00,2018-07-02 15:09:23,NA,73.386,80.492,0.309,60.8,23.7,"HH115"
2018-07-02 16:00:00,2018-07-02 16:09:23,NA,73.429,80.668,0.3075,64.2,28.7,"HH115"
2018-07-02 17:00:00,2018-07-02 17:09:23,NA,73.472,79.612,0.3068,62.2,46.2,"HH115"
2018-07-02 18:00:00,2018-07-02 18:09:23,NA,73.472,78.165,0.3053,60.1,6.2,"HH115"
2018-07-02 19:00:00,2018-07-02 19:09:23,NA,73.386,76.768,0.3046,57.9,3.7,"HH115"
2018-07-02 20:00:00,2018-07-02 20:09:23,NA,73.213,74.467,0.3046,60.9,1.2,"HH115"
2018-07-02 21:00:00,2018-07-02 21:09:23,NA,72.955,70.502,0.3039,65.2,1.2,"HH115"
2018-07-02 22:00:00,2018-07-02 22:09:23,NA,72.567,67.928,0.3032,69.1,1.2,"HH115"
2018-07-02 23:00:00,2018-07-02 23:09:23,NA,72.05,65.829,0.3024,73.3,1.2,"HH115"
2018-07-03 00:00:00,2018-07-03 00:09:23,NA,71.533,64.418,0.3024,77.4,1.2,"HH115"
2018-07-03 01:00:00,2018-07-03 01:09:23,NA,71.017,63.005,0.3017,82.8,1.2,"HH115"
2018-07-03 02:00:00,2018-07-03 02:09:23,NA,70.543,62.148,0.301,86.7,1.2,"HH115"
2018-07-03 03:00:00,2018-07-03 03:09:23,NA,70.072,61.761,0.301,86.5,1.2,"HH115"
2018-07-03 04:00:00,2018-07-03 04:09:23,NA,69.643,61.119,0.3003,89.1,1.2,"HH115"
2018-07-03 05:00:00,2018-07-03 05:09:23,NA,69.213,61.205,0.3003,91.3,1.2,"HH115"
2018-07-03 06:00:00,2018-07-03 06:09:23,NA,68.871,61.934,0.2995,92.3,1.2,"HH115"
2018-07-03 07:00:00,2018-07-03 07:09:23,NA,68.571,63.604,0.2995,90.9,1.2,"HH115"
2018-07-03 08:00:00,2018-07-03 08:09:23,NA,68.356,68.657,0.2988,91.1,6.2,"HH115"
2018-07-03 09:00:00,2018-07-03 09:09:23,NA,68.313,74.206,0.2981,88.5,23.7,"HH115"
2018-07-03 10:00:00,2018-07-03 10:09:23,NA,68.571,79.743,0.2974,81.9,318.7,"HH115"
2018-07-03 11:00:00,2018-07-03 11:09:23,NA,69.213,81.288,0.2966,76.4,193.7,"HH115"
2018-07-03 12:00:00,2018-07-03 12:09:23,NA,69.985,82.753,0.2959,75,231.2,"HH115"
2018-07-03 13:00:00,2018-07-03 13:09:23,NA,70.803,82.798,0.2952,73.4,151.2,"HH115"
2018-07-03 14:00:00,2018-07-03 14:09:23,NA,71.62,83.377,0.2937,75.7,33.7,"HH115"
2018-07-03 15:00:00,2018-07-03 15:09:23,NA,72.136,85.487,0.293,74,46.2,"HH115"
2018-07-03 16:00:00,2018-07-03 16:09:23,NA,72.523,83.287,0.2923,75.1,26.2,"HH115"
2018-07-03 17:00:00,2018-07-03 17:09:23,NA,72.826,82.886,0.2908,78.4,16.2,"HH115"
2018-07-03 18:00:00,2018-07-03 18:09:23,NA,72.997,83.199,0.2908,79.3,8.7,"HH115"
2018-07-03 19:00:00,2018-07-03 19:09:23,NA,73.083,82.308,0.2901,78.4,6.2,"HH115"
2018-07-03 20:00:00,2018-07-03 20:09:23,NA,73.17,81.909,0.2894,77.5,1.2,"HH115"
2018-07-03 21:00:00,2018-07-03 21:09:23,NA,73.17,80.404,0.2894,77.3,1.2,"HH115"
2018-07-03 22:00:00,2018-07-03 22:09:23,NA,73.126,79.216,0.2886,78.4,1.2,"HH115"
2018-07-03 23:00:00,2018-07-03 23:09:23,NA,73.04,77.203,0.2886,80.3,1.2,"HH115"
2018-07-04 00:00:00,2018-07-04 00:09:23,NA,72.912,74.554,0.2886,86.7,1.2,"HH115"
2018-07-04 01:00:00,2018-07-04 01:09:23,NA,72.783,73.688,0.2879,90,1.2,"HH115"
2018-07-04 02:00:00,2018-07-04 02:09:23,NA,72.61,75.029,0.2879,91.5,1.2,"HH115"
2018-07-04 03:00:00,2018-07-04 03:09:23,NA,72.437,76.114,0.2879,91.9,1.2,"HH115"
2018-07-04 04:00:00,2018-07-04 04:09:23,NA,72.351,73.818,0.2872,93,1.2,"HH115"
2018-07-04 05:00:00,2018-07-04 05:09:23,NA,72.221,73.04,0.2872,95.1,1.2,"HH115"
2018-07-04 06:00:00,2018-07-04 06:09:23,NA,72.136,72.437,0.2865,96.3,1.2,"HH115"
2018-07-04 07:00:00,2018-07-04 07:09:23,NA,72.007,73.645,0.2865,96.8,1.2,"HH115"
2018-07-04 08:00:00,2018-07-04 08:09:23,NA,71.92,76.289,0.2865,95.5,8.7,"HH115"
2018-07-04 09:00:00,2018-07-04 09:09:23,NA,71.92,78.339,0.2857,92.3,23.7,"HH115"
2018-07-04 10:00:00,2018-07-04 10:09:23,NA,72.093,81.466,0.2857,90.6,291.2,"HH115"
2018-07-04 11:00:00,2018-07-04 11:09:23,NA,72.523,82.665,0.285,87.2,173.7,"HH115"
2018-07-04 12:00:00,2018-07-04 12:09:23,NA,73.083,84.767,0.285,84.2,106.2,"HH115"
2018-07-04 13:00:00,2018-07-04 13:09:23,NA,73.645,85.802,0.2843,81.4,116.2,"HH115"
2018-07-04 14:00:00,2018-07-04 14:09:23,NA,74.338,86.074,0.2828,79.1,28.7,"HH115"
2018-07-04 15:00:00,2018-07-04 15:09:23,NA,74.813,84.722,0.2821,78.1,28.7,"HH115"
