"Date_Check","Soil_Temp","Air_Temp","Soil_Moisture","Relative_Humidity","PAR","Plot_Name"
2019-06-01 00:00:00,61.72,68.013,0.3685,85.2,1.2,"HH115"
2019-06-01 01:00:00,61.59,67.071,0.3664,87.3,1.2,"HH115"
2019-06-01 02:00:00,61.506,66.258,0.3664,89,1.2,"HH115"
2019-06-01 03:00:00,61.419,65.615,0.3678,90.5,1.2,"HH115"
2019-06-01 04:00:00,61.29,64.717,0.3664,91.4,1.2,"HH115"
2019-06-01 05:00:00,61.205,64.375,0.3664,92.6,1.2,"HH115"
2019-06-01 06:00:00,61.119,64.418,0.3664,93.2,1.2,"HH115"
2019-06-01 07:00:00,60.991,64.931,0.3649,93.4,3.7,"HH115"
2019-06-01 08:00:00,60.948,66.472,0.3635,93.4,11.2,"HH115"
2019-06-01 09:00:00,60.904,68.828,0.3635,91.6,21.2,"HH115"
2019-06-01 10:00:00,60.948,72.912,0.3635,86,111.2,"HH115"
2019-06-01 11:00:00,61.162,75.29,0.3627,79.6,88.7,"HH115"
2019-06-01 12:00:00,61.462,78.645,0.362,75.7,168.7,"HH115"
2019-06-01 13:00:00,61.848,74.338,0.3613,72,61.2,"HH115"
2019-06-01 14:00:00,62.191,70.502,0.3642,74,46.2,"HH115"
2019-06-01 15:00:00,62.362,68.742,0.3605,77.8,31.2,"HH115"
2019-06-01 16:00:00,62.362,72.783,0.3605,88.4,31.2,"HH115"
2019-06-01 17:00:00,62.406,76.158,0.3598,78.7,21.2,"HH115"
2019-06-01 18:00:00,62.447,64.503,0.3598,72.5,16.2,"HH115"
2019-06-01 19:00:00,62.447,63.732,0.3591,80.1,6.2,"HH115"
2019-06-01 20:00:00,62.276,61.72,0.3591,82.4,1.2,"HH115"
2019-06-01 21:00:00,62.105,60.604,0.3591,87.9,1.2,"HH115"
2019-06-01 22:00:00,61.848,56.469,0.3584,90.7,1.2,"HH115"
2019-06-01 23:00:00,61.547,54.909,0.3584,89.3,1.2,"HH115"
2019-06-02 00:00:00,61.248,54.387,0.3584,81.9,1.2,"HH115"
2019-06-02 01:00:00,60.904,53.602,0.3584,85.3,1.2,"HH115"
2019-06-02 02:00:00,60.604,53.82,0.3576,86.5,1.2,"HH115"
2019-06-02 03:00:00,60.303,54.561,0.3584,85.4,1.2,"HH115"
2019-06-02 04:00:00,60.089,51.852,0.3576,84.8,1.2,"HH115"
2019-06-02 05:00:00,59.83,51.764,0.3584,90.8,1.2,"HH115"
2019-06-02 06:00:00,59.572,51.589,0.3584,93.9,1.2,"HH115"
2019-06-02 07:00:00,59.358,54.952,0.3576,94.7,6.2,"HH115"
2019-06-02 08:00:00,59.185,58.325,0.3584,87,13.7,"HH115"
2019-06-02 09:00:00,59.099,62.447,0.3584,79.7,66.2,"HH115"
2019-06-02 10:00:00,59.142,65.188,0.3576,73.3,301.2,"HH115"
