"Date_Check","Time5","Time6","Soil_Temp","Air_Temp","Soil_Moisture","Relative_Humidity","PAR","Plot_Name"
2019-02-01 00:00:00,NA,2019-01-31 22:33:43,33.188,-1.655,0.301,83.9,1.2,"HH115"
2019-02-01 01:00:00,NA,2019-01-31 23:33:43,33.188,-0.616,0.301,84.6,1.2,"HH115"
2019-02-01 02:00:00,NA,2019-02-01 00:33:43,33.188,0.171,0.301,85.3,1.2,"HH115"
2019-02-01 03:00:00,NA,2019-02-01 01:33:43,33.188,1.328,0.3003,85.9,1.2,"HH115"
2019-02-01 04:00:00,NA,2019-02-01 02:33:43,33.188,2.239,0.3003,86.5,1.2,"HH115"
2019-02-01 05:00:00,NA,2019-02-01 03:33:43,33.188,3.502,0.3003,87.2,1.2,"HH115"
2019-02-01 06:00:00,NA,2019-02-01 04:33:43,33.188,4.813,0.3017,87.8,1.2,"HH115"
2019-02-01 07:00:00,NA,2019-02-01 05:33:43,33.188,6.022,0.301,88.4,1.2,"HH115"
2019-02-01 08:00:00,NA,2019-02-01 06:33:43,33.188,6.022,0.301,88.7,1.2,"HH115"
2019-02-01 09:00:00,NA,2019-02-01 07:33:43,33.188,6.305,0.3003,89.2,1.2,"HH115"
2019-02-01 10:00:00,NA,2019-02-01 08:33:43,33.188,8.577,0.2988,89.6,13.7,"HH115"
2019-02-01 11:00:00,NA,2019-02-01 09:33:43,33.188,11.871,0.2995,88.6,48.7,"HH115"
2019-02-01 12:00:00,NA,2019-02-01 10:33:43,33.188,14.702,0.2995,84.9,83.7,"HH115"
2019-02-01 13:00:00,NA,2019-02-01 11:33:43,33.188,18.248,0.3003,81,123.7,"HH115"
2019-02-01 14:00:00,NA,2019-02-01 12:33:43,33.188,19.526,0.2995,77.2,128.7,"HH115"
2019-02-01 15:00:00,NA,2019-02-01 13:33:43,33.188,21.238,0.2988,75.1,128.7,"HH115"
2019-02-01 16:00:00,NA,2019-02-01 14:33:43,33.188,20.842,0.2995,74.3,116.2,"HH115"
2019-02-01 17:00:00,NA,2019-02-01 15:33:43,33.188,20.784,0.2995,74.1,126.2,"HH115"
2019-02-01 18:00:00,NA,2019-02-01 16:33:43,33.188,18.774,0.301,75.5,51.2,"HH115"
2019-02-01 19:00:00,NA,2019-02-01 17:33:43,33.188,17.836,0.3003,77.8,11.2,"HH115"
2019-02-01 20:00:00,NA,2019-02-01 18:33:43,33.188,15.984,0.3003,80.5,1.2,"HH115"
2019-02-01 21:00:00,NA,2019-02-01 19:33:43,33.188,14.578,0.2981,82.7,1.2,"HH115"
2019-02-01 22:00:00,NA,2019-02-01 20:33:43,33.188,13.143,0.2981,83.8,1.2,"HH115"
