"Date_Check","Time5","Time6","Soil_Temp","Air_Temp","Soil_Moisture","Relative_Humidity","PAR","Plot_Name"
2019-03-01 00:00:00,NA,2019-02-28 23:26:46,32.243,22.302,0.1702,83.7,1.2,"HH115"
2019-03-01 01:00:00,NA,2019-03-01 00:26:46,32.193,22.912,0.1695,85.6,1.2,"HH115"
2019-03-01 02:00:00,NA,2019-03-01 01:26:46,32.193,23.133,0.1695,84,1.2,"HH115"
2019-03-01 03:00:00,NA,2019-03-01 02:26:46,32.193,23.353,0.1695,80.6,1.2,"HH115"
2019-03-01 04:00:00,NA,2019-03-01 03:26:46,32.193,23.846,0.1688,79.2,1.2,"HH115"
2019-03-01 05:00:00,NA,2019-03-01 04:26:46,32.193,24.066,0.1688,78.9,1.2,"HH115"
2019-03-01 06:00:00,NA,2019-03-01 05:26:46,32.193,24.337,0.1681,77.2,1.2,"HH115"
2019-03-01 07:00:00,NA,2019-03-01 06:26:46,32.193,24.391,0.1681,77.3,1.2,"HH115"
2019-03-01 08:00:00,NA,2019-03-01 07:26:46,32.193,24.987,0.1681,76.7,11.2,"HH115"
2019-03-01 09:00:00,NA,2019-03-01 08:26:46,32.193,26.695,0.1673,75.1,56.2,"HH115"
2019-03-01 10:00:00,NA,2019-03-01 09:26:46,32.193,28.373,0.1673,74.2,116.2,"HH115"
2019-03-01 11:00:00,NA,2019-03-01 10:26:46,32.193,31.339,0.1673,73.8,251.2,"HH115"
2019-03-01 12:00:00,NA,2019-03-01 11:26:46,32.193,33.138,0.1673,72.1,296.2,"HH115"
2019-03-01 13:00:00,NA,2019-03-01 12:26:46,32.193,34.272,0.1673,70.4,331.2,"HH115"
2019-03-01 14:00:00,NA,2019-03-01 13:26:46,32.193,35.589,0.1673,69.1,358.7,"HH115"
2019-03-01 15:00:00,NA,2019-03-01 14:26:46,32.193,35.782,0.1681,69.9,303.7,"HH115"
2019-03-01 16:00:00,NA,2019-03-01 15:26:46,32.243,35.346,0.1688,71.7,251.2,"HH115"
2019-03-01 17:00:00,NA,2019-03-01 16:26:46,32.243,33.188,0.1681,72.3,151.2,"HH115"
2019-03-01 18:00:00,NA,2019-03-01 17:26:46,32.243,31.692,0.1673,75.1,38.7,"HH115"
2019-03-01 19:00:00,NA,2019-03-01 18:26:46,32.243,30.123,0.1659,77.2,1.2,"HH115"
2019-03-01 20:00:00,NA,2019-03-01 19:26:46,32.243,30.225,0.1652,79.7,1.2,"HH115"
2019-03-01 21:00:00,NA,2019-03-01 20:26:46,32.243,29.867,0.1652,80.6,1.2,"HH115"
2019-03-01 22:00:00,NA,2019-03-01 21:26:46,32.243,29.917,0.1652,83,1.2,"HH115"
2019-03-01 23:00:00,NA,2019-03-01 22:26:46,32.243,29.764,0.1652,83.3,1.2,"HH115"
2019-03-02 00:00:00,NA,2019-03-01 23:26:46,32.243,29.611,0.1652,85.1,1.2,"HH115"
2019-03-02 01:00:00,NA,2019-03-02 00:26:46,32.243,29.714,0.1659,86.1,1.2,"HH115"
2019-03-02 02:00:00,NA,2019-03-02 01:26:46,32.243,29.406,0.1659,86.6,1.2,"HH115"
2019-03-02 03:00:00,NA,2019-03-02 02:26:46,32.243,29.097,0.1659,87,1.2,"HH115"
2019-03-02 04:00:00,NA,2019-03-02 03:26:46,32.243,28.476,0.1659,86.1,1.2,"HH115"
2019-03-02 05:00:00,NA,2019-03-02 04:26:46,32.243,28.321,0.1659,86.9,1.2,"HH115"
2019-03-02 06:00:00,NA,2019-03-02 05:26:46,32.243,27.694,0.1659,88.7,1.2,"HH115"
2019-03-02 07:00:00,NA,2019-03-02 06:26:46,32.243,27.064,0.1666,91.3,1.2,"HH115"
2019-03-02 08:00:00,NA,2019-03-02 07:26:46,32.243,27.694,0.1666,92.6,11.2,"HH115"
2019-03-02 09:00:00,NA,2019-03-02 08:26:46,32.243,27.747,0.1666,91.8,58.7,"HH115"
2019-03-02 10:00:00,NA,2019-03-02 09:26:46,32.243,28.787,0.1673,86.2,168.7,"HH115"
2019-03-02 11:00:00,NA,2019-03-02 10:26:46,32.243,29.457,0.1688,81.9,218.7,"HH115"
2019-03-02 12:00:00,NA,2019-03-02 11:26:46,32.243,31.591,0.1695,78.6,326.2,"HH115"
2019-03-02 13:00:00,NA,2019-03-02 12:26:46,32.243,31.44,0.1695,73.7,346.2,"HH115"
2019-03-02 14:00:00,NA,2019-03-02 13:26:46,32.243,32.293,0.1702,70,348.7,"HH115"
2019-03-02 15:00:00,NA,2019-03-02 14:26:46,32.243,32.142,0.1702,67.3,263.7,"HH115"
2019-03-02 16:00:00,NA,2019-03-02 15:26:46,32.293,31.842,0.1702,65,198.7,"HH115"
2019-03-02 17:00:00,NA,2019-03-02 16:26:46,32.293,30.936,0.1702,64.7,121.2,"HH115"
2019-03-02 18:00:00,NA,2019-03-02 17:26:46,32.293,29.354,0.1688,71.3,38.7,"HH115"
2019-03-02 19:00:00,NA,2019-03-02 18:26:46,32.293,28.164,0.1673,75.7,1.2,"HH115"
2019-03-02 20:00:00,NA,2019-03-02 19:26:46,32.293,27.642,0.1673,79.8,1.2,"HH115"
2019-03-02 21:00:00,NA,2019-03-02 20:26:46,32.293,27.118,0.1673,81.7,1.2,"HH115"
2019-03-02 22:00:00,NA,2019-03-02 21:26:46,32.293,26.431,0.1673,80.7,1.2,"HH115"
2019-03-02 23:00:00,NA,2019-03-02 22:26:46,32.293,25.846,0.1681,81.1,1.2,"HH115"
2019-03-03 00:00:00,NA,2019-03-02 23:26:46,32.293,26.748,0.1681,82.8,1.2,"HH115"
2019-03-03 01:00:00,NA,2019-03-03 00:26:46,32.293,25.524,0.1681,83,1.2,"HH115"
2019-03-03 02:00:00,NA,2019-03-03 01:26:46,32.293,24.553,0.1681,80.9,1.2,"HH115"
2019-03-03 03:00:00,NA,2019-03-03 02:26:46,32.293,24.391,0.1688,80.2,1.2,"HH115"
2019-03-03 04:00:00,NA,2019-03-03 03:26:46,32.293,24.174,0.1688,79.5,1.2,"HH115"
2019-03-03 05:00:00,NA,2019-03-03 04:26:46,32.293,23.463,0.1688,79.8,1.2,"HH115"
2019-03-03 06:00:00,NA,2019-03-03 05:26:46,32.293,20.728,0.1688,75.8,1.2,"HH115"
2019-03-03 07:00:00,NA,2019-03-03 06:26:46,32.293,19.006,0.1688,71.1,1.2,"HH115"
2019-03-03 08:00:00,NA,2019-03-03 07:26:46,32.293,18.599,0.1688,69.6,16.2,"HH115"
2019-03-03 09:00:00,NA,2019-03-03 08:26:46,32.293,18.599,0.1688,70.9,61.2,"HH115"
2019-03-03 10:00:00,NA,2019-03-03 09:26:46,32.293,18.657,0.1688,72.8,123.7,"HH115"
2019-03-03 11:00:00,NA,2019-03-03 10:26:46,32.293,19.006,0.1688,73.1,173.7,"HH115"
2019-03-03 12:00:00,NA,2019-03-03 11:26:46,32.293,19.641,0.1688,71.9,213.7,"HH115"
2019-03-03 13:00:00,NA,2019-03-03 12:26:46,32.293,20.898,0.1688,67.7,296.2,"HH115"
2019-03-03 14:00:00,NA,2019-03-03 13:26:46,32.293,21.855,0.1681,60.5,458.7,"HH115"
2019-03-03 15:00:00,NA,2019-03-03 14:26:46,32.293,22.357,0.1688,50.2,426.2,"HH115"
2019-03-03 16:00:00,NA,2019-03-03 15:26:46,32.293,20.671,0.1673,48.7,228.7,"HH115"
2019-03-03 17:00:00,NA,2019-03-03 16:26:46,32.243,18.306,0.1666,50.1,116.2,"HH115"
2019-03-03 18:00:00,NA,2019-03-03 17:26:46,32.243,16.045,0.1666,53,36.2,"HH115"
2019-03-03 19:00:00,NA,2019-03-03 18:26:46,32.243,13.521,0.1666,57.8,1.2,"HH115"
2019-03-03 20:00:00,NA,2019-03-03 19:26:46,32.243,11.161,0.1666,61.5,1.2,"HH115"
2019-03-03 21:00:00,NA,2019-03-03 20:26:46,32.243,8.982,0.1659,64.1,1.2,"HH115"
2019-03-03 22:00:00,NA,2019-03-03 21:26:46,32.193,7.554,0.1659,64.6,1.2,"HH115"
2019-03-03 23:00:00,NA,2019-03-03 22:26:46,32.193,6.094,0.1659,65.2,1.2,"HH115"
2019-03-04 00:00:00,NA,2019-03-03 23:26:46,32.142,3.796,0.1644,66.6,1.2,"HH115"
2019-03-04 01:00:00,NA,2019-03-04 00:26:46,32.142,1.71,0.1637,68.5,1.2,"HH115"
2019-03-04 02:00:00,NA,2019-03-04 01:26:46,32.092,0.405,0.163,70.2,1.2,"HH115"
2019-03-04 03:00:00,NA,2019-03-04 02:26:46,32.043,-0.933,0.1623,71.8,1.2,"HH115"
2019-03-04 04:00:00,NA,2019-03-04 03:26:46,32.043,-2.385,0.1615,74.2,1.2,"HH115"
2019-03-04 05:00:00,NA,2019-03-04 04:26:46,31.993,-2.961,0.1608,74.7,1.2,"HH115"
2019-03-04 06:00:00,NA,2019-03-04 05:26:46,31.993,-3.543,0.1594,74.9,1.2,"HH115"
2019-03-04 07:00:00,NA,2019-03-04 06:26:46,31.942,-3.627,0.1579,75.9,1.2,"HH115"
2019-03-04 08:00:00,NA,2019-03-04 07:26:46,31.892,-2.222,0.1572,75.9,41.2,"HH115"
2019-03-04 09:00:00,NA,2019-03-04 08:26:46,31.892,0.869,0.1564,73.7,168.7,"HH115"
2019-03-04 10:00:00,NA,2019-03-04 09:26:46,31.892,1.936,0.1535,69.2,296.2,"HH115"
2019-03-04 11:00:00,NA,2019-03-04 10:26:46,31.842,4.885,0.1521,66.8,638.7,"HH115"
2019-03-04 12:00:00,NA,2019-03-04 11:26:46,31.842,6.724,0.1514,64,541.2,"HH115"
2019-03-04 13:00:00,NA,2019-03-04 12:26:46,31.842,7.898,0.1492,63.6,418.7,"HH115"
2019-03-04 14:00:00,NA,2019-03-04 13:26:46,31.842,11.678,0.1477,62.6,413.7,"HH115"
2019-03-04 15:00:00,NA,2019-03-04 14:26:46,31.842,13.521,0.1456,61.4,398.7,"HH115"
2019-03-04 16:00:00,NA,2019-03-04 15:26:46,31.842,13.206,0.1434,61.8,203.7,"HH115"
2019-03-04 17:00:00,NA,2019-03-04 16:26:46,31.842,11.808,0.1412,63.7,128.7,"HH115"
2019-03-04 18:00:00,NA,2019-03-04 17:26:46,31.842,10.179,0.139,66.5,46.2,"HH115"
2019-03-04 19:00:00,NA,2019-03-04 18:26:46,31.791,9.048,0.1361,69.7,1.2,"HH115"
2019-03-04 20:00:00,NA,2019-03-04 19:26:46,31.791,8.645,0.1339,70.7,1.2,"HH115"
2019-03-04 21:00:00,NA,2019-03-04 20:26:46,31.791,8.307,0.131,71.2,1.2,"HH115"
2019-03-04 22:00:00,NA,2019-03-04 21:26:46,31.743,7.486,0.1281,72.8,1.2,"HH115"
2019-03-04 23:00:00,NA,2019-03-04 22:26:46,31.743,7.486,0.1245,74.2,1.2,"HH115"
2019-03-05 00:00:00,NA,2019-03-04 23:26:46,31.743,7.417,0.1209,74.8,1.2,"HH115"
2019-03-05 01:00:00,NA,2019-03-05 00:26:46,31.692,7.417,0.1165,75.1,1.2,"HH115"
2019-03-05 02:00:00,NA,2019-03-05 01:26:46,31.692,7.966,0.1114,75.5,1.2,"HH115"
2019-03-05 03:00:00,NA,2019-03-05 02:26:46,31.692,8.712,0.1063,75.9,1.2,"HH115"
2019-03-05 04:00:00,NA,2019-03-05 03:26:46,31.642,8.712,0.1012,83.1,1.2,"HH115"
2019-03-05 05:00:00,NA,2019-03-05 04:26:46,31.642,9.25,0.0962,87.5,1.2,"HH115"
2019-03-05 06:00:00,NA,2019-03-05 05:26:46,31.591,9.183,0.0904,87.7,1.2,"HH115"
2019-03-05 07:00:00,NA,2019-03-05 06:26:46,31.591,8.915,0.0853,89.1,1.2,"HH115"
2019-03-05 08:00:00,NA,2019-03-05 07:26:46,31.591,9.45,0.0795,86,31.2,"HH115"
2019-03-05 09:00:00,NA,2019-03-05 08:26:46,31.541,11.485,0.0758,80.4,148.7,"HH115"
2019-03-05 10:00:00,NA,2019-03-05 09:26:46,31.541,12.828,0.0722,76.7,283.7,"HH115"
2019-03-05 11:00:00,NA,2019-03-05 10:26:46,31.541,15.863,0.0693,71.9,501.2,"HH115"
2019-03-05 12:00:00,NA,2019-03-05 11:26:46,31.541,17.6,0.0671,67.3,608.7,"HH115"
2019-03-05 13:00:00,NA,2019-03-05 12:26:46,31.591,18.248,0.0657,63.6,628.7,"HH115"
2019-03-05 14:00:00,NA,2019-03-05 13:26:46,31.642,20.444,0.0649,60.9,398.7,"HH115"
2019-03-05 15:00:00,NA,2019-03-05 14:26:46,31.642,18.714,0.0642,59.6,276.2,"HH115"
2019-03-05 16:00:00,NA,2019-03-05 15:26:46,31.642,20.386,0.0635,57.2,216.2,"HH115"
2019-03-05 17:00:00,NA,2019-03-05 16:26:46,31.642,18.599,0.0628,56,138.7,"HH115"
2019-03-05 18:00:00,NA,2019-03-05 17:26:46,31.642,16.885,0.0628,59.7,43.7,"HH115"
2019-03-05 19:00:00,NA,2019-03-05 18:26:46,31.591,15.741,0.0606,61.5,1.2,"HH115"
2019-03-05 20:00:00,NA,2019-03-05 19:26:46,31.591,14.207,0.0591,65.9,1.2,"HH115"
2019-03-05 21:00:00,NA,2019-03-05 20:26:46,31.541,12.891,0.0577,65.9,1.2,"HH115"
2019-03-05 22:00:00,NA,2019-03-05 21:26:46,31.491,12,0.0562,65.9,1.2,"HH115"
2019-03-05 23:00:00,NA,2019-03-05 22:26:46,31.491,11.678,0.054,68,1.2,"HH115"
2019-03-06 00:00:00,NA,2019-03-05 23:26:46,31.44,11.03,0.0526,70.3,1.2,"HH115"
2019-03-06 01:00:00,NA,2019-03-06 00:26:46,31.39,10.245,0.0511,73,1.2,"HH115"
2019-03-06 02:00:00,NA,2019-03-06 01:26:46,31.339,9.583,0.0497,75.3,1.2,"HH115"
2019-03-06 03:00:00,NA,2019-03-06 02:26:46,31.339,8.982,0.0482,77.1,1.2,"HH115"
2019-03-06 04:00:00,NA,2019-03-06 03:26:46,31.289,8.645,0.046,78.7,1.2,"HH115"
2019-03-06 05:00:00,NA,2019-03-06 04:26:46,31.239,7.966,0.0453,80.4,1.2,"HH115"
2019-03-06 06:00:00,NA,2019-03-06 05:26:46,31.188,6.863,0.0439,82.4,1.2,"HH115"
2019-03-06 07:00:00,NA,2019-03-06 06:26:46,31.188,7.623,0.0424,83.9,1.2,"HH115"
2019-03-06 08:00:00,NA,2019-03-06 07:26:46,31.138,10.836,0.041,84.1,38.7,"HH115"
2019-03-06 09:00:00,NA,2019-03-06 08:26:46,31.087,14.949,0.041,80.1,181.2,"HH115"
2019-03-06 10:00:00,NA,2019-03-06 09:26:46,31.138,17.895,0.041,72.5,333.7,"HH115"
2019-03-06 11:00:00,NA,2019-03-06 10:26:46,31.188,20.728,0.041,66,448.7,"HH115"
2019-03-06 12:00:00,NA,2019-03-06 11:26:46,31.289,24.879,0.0417,60.8,466.2,"HH115"
2019-03-06 13:00:00,NA,2019-03-06 12:26:46,31.339,26.96,0.0424,55.1,518.7,"HH115"
2019-03-06 14:00:00,NA,2019-03-06 13:26:46,31.39,29.764,0.0424,51.2,443.7,"HH115"
2019-03-06 15:00:00,NA,2019-03-06 14:26:46,31.44,30.479,0.0431,48.9,308.7,"HH115"
2019-03-06 16:00:00,NA,2019-03-06 15:26:46,31.491,30.783,0.0439,47.2,226.2,"HH115"
2019-03-06 17:00:00,NA,2019-03-06 16:26:46,31.491,29.867,0.0446,48,123.7,"HH115"
2019-03-06 18:00:00,NA,2019-03-06 17:26:46,31.541,29.867,0.0446,51.5,43.7,"HH115"
2019-03-06 19:00:00,NA,2019-03-06 18:26:46,31.541,28.528,0.0446,54,1.2,"HH115"
2019-03-06 20:00:00,NA,2019-03-06 19:26:46,31.541,28.112,0.0453,57,1.2,"HH115"
2019-03-06 21:00:00,NA,2019-03-06 20:26:46,31.541,26.271,0.0453,60.9,1.2,"HH115"
2019-03-06 22:00:00,NA,2019-03-06 21:26:46,31.541,25.363,0.0453,66.5,1.2,"HH115"
2019-03-06 23:00:00,NA,2019-03-06 22:26:46,31.541,23.902,0.0453,69,1.2,"HH115"
2019-03-07 00:00:00,NA,2019-03-06 23:26:46,31.541,21.632,0.0453,70.8,1.2,"HH115"
2019-03-07 01:00:00,NA,2019-03-07 00:26:46,31.491,19.641,0.0446,72.5,1.2,"HH115"
2019-03-07 02:00:00,NA,2019-03-07 01:26:46,31.491,18.306,0.0439,74.5,1.2,"HH115"
2019-03-07 03:00:00,NA,2019-03-07 02:26:46,31.44,17.895,0.0439,75.5,1.2,"HH115"
2019-03-07 04:00:00,NA,2019-03-07 03:26:46,31.39,15.255,0.0431,76.6,1.2,"HH115"
2019-03-07 05:00:00,NA,2019-03-07 04:26:46,31.339,14.331,0.0424,79.2,1.2,"HH115"
2019-03-07 06:00:00,NA,2019-03-07 05:26:46,31.289,13.834,0.0417,81,1.2,"HH115"
2019-03-07 07:00:00,NA,2019-03-07 06:26:46,31.239,13.08,0.041,82.3,1.2,"HH115"
2019-03-07 08:00:00,NA,2019-03-07 07:26:46,31.239,16.466,0.041,84.1,41.2,"HH115"
