"Date_Check","Time5","Time6","Soil_Temp","Air_Temp","Soil_Moisture","Relative_Humidity","PAR","Plot_Name"
2018-02-02 15:00:00,2018-02-02 14:58:23,NA,33.138,16.887,0.1136,46.8,228.7,"HH115"
2018-02-02 16:00:00,2018-02-02 15:58:23,NA,33.138,18.482,0.1129,45.1,238.7,"HH115"
2018-02-02 17:00:00,2018-02-02 16:58:23,NA,33.138,18.482,0.1114,44.8,108.7,"HH115"
2018-02-02 18:00:00,2018-02-02 17:58:23,NA,33.138,16.887,0.11,48.1,31.2,"HH115"
2018-02-02 19:00:00,2018-02-02 18:58:23,NA,33.089,17.184,0.1085,51.3,1.2,"HH115"
2018-02-02 20:00:00,2018-02-02 19:58:23,NA,33.089,17.541,0.1078,53.3,1.2,"HH115"
2018-02-02 21:00:00,2018-02-02 20:58:23,NA,33.089,18.131,0.1071,52,1.2,"HH115"
2018-02-02 22:00:00,2018-02-02 21:58:23,NA,33.089,18.833,0.1056,51.7,1.2,"HH115"
2018-02-02 23:00:00,2018-02-02 22:58:23,NA,33.089,19.585,0.1049,52.7,1.2,"HH115"
2018-02-03 00:00:00,2018-02-02 23:58:23,NA,33.089,20.102,0.1042,53.5,1.2,"HH115"
2018-02-03 01:00:00,2018-02-03 00:58:23,NA,33.039,20.615,0.1034,54.5,1.2,"HH115"
2018-02-03 02:00:00,2018-02-03 01:58:23,NA,33.039,20.786,0.102,59,1.2,"HH115"
2018-02-03 03:00:00,2018-02-03 02:58:23,NA,33.039,20.728,0.102,65.8,1.2,"HH115"
2018-02-03 04:00:00,2018-02-03 03:58:23,NA,33.039,20.388,0.1012,69.1,1.2,"HH115"
2018-02-03 05:00:00,2018-02-03 04:58:23,NA,33.039,20.502,0.1005,69.1,1.2,"HH115"
2018-02-03 06:00:00,2018-02-03 05:58:23,NA,33.039,21.238,0.1005,68.2,1.2,"HH115"
2018-02-03 07:00:00,2018-02-03 06:58:23,NA,33.039,21.801,0.0998,66.8,1.2,"HH115"
2018-02-03 08:00:00,2018-02-03 07:58:23,NA,33.039,22.415,0.0991,66,1.2,"HH115"
2018-02-03 09:00:00,2018-02-03 08:58:23,NA,32.99,23.245,0.0991,65.7,3.7,"HH115"
2018-02-03 10:00:00,2018-02-03 09:58:23,NA,32.99,25.203,0.0991,66,41.2,"HH115"
2018-02-03 11:00:00,2018-02-03 10:58:23,NA,32.99,27.696,0.0983,64.2,91.2,"HH115"
2018-02-03 12:00:00,2018-02-03 11:58:23,NA,32.99,30.022,0.0991,60.7,136.2,"HH115"
2018-02-03 13:00:00,2018-02-03 12:58:23,NA,32.99,32.491,0.0991,56.9,148.7,"HH115"
2018-02-03 14:00:00,2018-02-03 13:58:23,NA,32.99,33.386,0.0983,53.5,126.2,"HH115"
2018-02-03 15:00:00,2018-02-03 14:58:23,NA,32.99,36.313,0.0925,50.5,123.7,"HH115"
2018-02-03 16:00:00,2018-02-03 15:58:23,NA,32.99,37.702,0.0896,45.4,98.7,"HH115"
2018-02-03 17:00:00,2018-02-03 16:58:23,NA,32.99,39.36,0.0874,43.1,88.7,"HH115"
2018-02-03 18:00:00,2018-02-03 17:58:23,NA,32.99,39.313,0.086,41.3,43.7,"HH115"
2018-02-03 19:00:00,2018-02-03 18:58:23,NA,32.99,37.656,0.086,42.1,1.2,"HH115"
2018-02-03 20:00:00,2018-02-03 19:58:23,NA,32.99,36.795,0.086,43.6,1.2,"HH115"
2018-02-03 21:00:00,2018-02-03 20:58:23,NA,32.99,35.976,0.0867,45.6,1.2,"HH115"
2018-02-03 22:00:00,2018-02-03 21:58:23,NA,32.99,30.328,0.0874,76.5,1.2,"HH115"
2018-02-03 23:00:00,2018-02-03 22:58:23,NA,32.99,29.664,0.0874,91.8,1.2,"HH115"
2018-02-04 00:00:00,2018-02-03 23:58:23,NA,32.99,30.022,0.0882,94.1,1.2,"HH115"
2018-02-04 01:00:00,2018-02-04 00:58:23,NA,32.99,30.886,0.0896,90.9,1.2,"HH115"
2018-02-04 02:00:00,2018-02-04 01:58:23,NA,32.99,31.491,0.0904,83.7,1.2,"HH115"
2018-02-04 03:00:00,2018-02-04 02:58:23,NA,32.99,32.99,0.0911,76.1,1.2,"HH115"
2018-02-04 04:00:00,2018-02-04 03:58:23,NA,32.99,31.993,0.0911,76.9,1.2,"HH115"
2018-02-04 05:00:00,2018-02-04 04:58:23,NA,32.99,31.188,0.0918,85.7,1.2,"HH115"
2018-02-04 06:00:00,2018-02-04 05:58:23,NA,32.99,30.632,0.0918,89.3,1.2,"HH115"
2018-02-04 07:00:00,2018-02-04 06:58:23,NA,32.99,29.611,0.0925,91.5,1.2,"HH115"
2018-02-04 08:00:00,2018-02-04 07:58:23,NA,32.99,25.579,0.094,90.6,1.2,"HH115"
2018-02-04 09:00:00,2018-02-04 08:58:23,NA,32.99,21.857,0.0947,89,1.2,"HH115"
2018-02-04 10:00:00,2018-02-04 09:58:23,NA,32.99,20.044,0.0962,90.4,8.7,"HH115"
2018-02-04 11:00:00,2018-02-04 10:58:23,NA,32.99,17.659,0.0962,90.9,23.7,"HH115"
2018-02-04 12:00:00,2018-02-04 11:58:23,NA,32.99,17.125,0.0962,90.9,41.2,"HH115"
2018-02-04 13:00:00,2018-02-04 12:58:23,NA,32.99,16.227,0.0969,89.8,106.2,"HH115"
2018-02-04 14:00:00,2018-02-04 13:58:23,NA,32.99,14.765,0.0962,90.9,83.7,"HH115"
2018-02-04 15:00:00,2018-02-04 14:58:23,NA,32.99,13.647,0.0962,91,76.2,"HH115"
2018-02-04 16:00:00,2018-02-04 15:58:23,NA,32.94,13.521,0.0962,91,91.2,"HH115"
2018-02-04 17:00:00,2018-02-04 16:58:23,NA,32.99,13.397,0.0962,90.6,93.7,"HH115"
2018-02-04 18:00:00,2018-02-04 17:58:23,NA,32.94,12.321,0.0962,89.5,38.7,"HH115"
2018-02-04 19:00:00,2018-02-04 18:58:23,NA,32.94,10.312,0.0962,85.6,1.2,"HH115"
2018-02-04 20:00:00,2018-02-04 19:58:23,NA,32.94,8.375,0.0962,81.8,1.2,"HH115"
2018-02-04 21:00:00,2018-02-04 20:58:23,NA,32.94,6.795,0.0954,81.7,1.2,"HH115"
2018-02-04 22:00:00,2018-02-04 21:58:23,NA,32.94,5.67,0.0954,81,1.2,"HH115"
2018-02-04 23:00:00,2018-02-04 22:58:23,NA,32.891,5.243,0.0954,78.3,1.2,"HH115"
2018-02-05 00:00:00,2018-02-04 23:58:23,NA,32.891,3.798,0.0954,77.6,1.2,"HH115"
2018-02-05 01:00:00,2018-02-05 00:58:23,NA,32.891,2.464,0.0954,75.4,1.2,"HH115"
2018-02-05 02:00:00,2018-02-05 01:58:23,NA,32.891,0.093,0.0954,76.4,1.2,"HH115"
2018-02-05 03:00:00,2018-02-05 02:58:23,NA,32.891,-1.652,0.0947,78.1,1.2,"HH115"
2018-02-05 04:00:00,2018-02-05 03:58:23,NA,32.891,-3.292,0.0954,77.4,1.2,"HH115"
2018-02-05 05:00:00,2018-02-05 04:58:23,NA,32.891,-4.3,0.0947,78.1,1.2,"HH115"
2018-02-05 06:00:00,2018-02-05 05:58:23,NA,32.891,-4.725,0.0947,79.5,1.2,"HH115"
2018-02-05 07:00:00,2018-02-05 06:58:23,NA,32.891,-5.85,0.0947,80.1,1.2,"HH115"
2018-02-05 08:00:00,2018-02-05 07:58:23,NA,32.891,-6.201,0.0947,81.1,1.2,"HH115"
2018-02-05 09:00:00,2018-02-05 08:58:23,NA,32.841,-4.64,0.0947,81.8,13.7,"HH115"
2018-02-05 10:00:00,2018-02-05 09:58:23,NA,32.841,0.792,0.094,81.6,91.2,"HH115"
2018-02-05 11:00:00,2018-02-05 10:58:23,NA,32.841,4.741,0.0933,77.4,151.2,"HH115"
2018-02-05 12:00:00,2018-02-05 11:58:23,NA,32.841,8.307,0.0933,70.9,246.2,"HH115"
2018-02-05 13:00:00,2018-02-05 12:58:23,NA,32.841,10.247,0.0925,64.5,338.7,"HH115"
2018-02-05 14:00:00,2018-02-05 13:58:23,NA,32.891,9.651,0.0925,64.2,168.7,"HH115"
2018-02-05 15:00:00,2018-02-05 14:58:23,NA,32.891,10.836,0.0918,63.9,163.7,"HH115"
2018-02-05 16:00:00,2018-02-05 15:58:23,NA,32.841,11.68,0.0911,64.9,128.7,"HH115"
2018-02-05 17:00:00,2018-02-05 16:58:23,NA,32.841,9.783,0.0911,72.8,58.7,"HH115"
2018-02-05 18:00:00,2018-02-05 17:58:23,NA,32.841,8.78,0.0904,83.5,8.7,"HH115"
2018-02-05 19:00:00,2018-02-05 18:58:23,NA,32.841,9.25,0.0904,86.9,1.2,"HH115"
2018-02-05 20:00:00,2018-02-05 19:58:23,NA,32.841,9.318,0.0896,88.1,1.2,"HH115"
2018-02-05 21:00:00,2018-02-05 20:58:23,NA,32.841,9.385,0.0896,88.7,1.2,"HH115"
2018-02-05 22:00:00,2018-02-05 21:58:23,NA,32.841,9.585,0.0896,89.4,1.2,"HH115"
2018-02-05 23:00:00,2018-02-05 22:58:23,NA,32.841,9.783,0.0889,89.5,1.2,"HH115"
2018-02-06 00:00:00,2018-02-05 23:58:23,NA,32.841,9.451,0.0889,89.3,1.2,"HH115"
2018-02-06 01:00:00,2018-02-06 00:58:23,NA,32.841,10.18,0.0889,89.1,1.2,"HH115"
2018-02-06 02:00:00,2018-02-06 01:58:23,NA,32.841,10.312,0.0889,88.8,1.2,"HH115"
2018-02-06 03:00:00,2018-02-06 02:58:23,NA,32.841,8.103,0.0882,88.7,1.2,"HH115"
2018-02-06 04:00:00,2018-02-06 03:58:23,NA,32.841,6.445,0.0882,89.9,1.2,"HH115"
2018-02-06 05:00:00,2018-02-06 04:58:23,NA,32.79,4.381,0.0874,90.4,1.2,"HH115"
2018-02-06 06:00:00,2018-02-06 05:58:23,NA,32.79,3.724,0.0874,90.3,1.2,"HH115"
2018-02-06 07:00:00,2018-02-06 06:58:23,NA,32.79,2.539,0.0867,90.3,1.2,"HH115"
2018-02-06 08:00:00,2018-02-06 07:58:23,NA,32.79,1.252,0.0867,90.1,1.2,"HH115"
2018-02-06 09:00:00,2018-02-06 08:58:23,NA,32.79,0.714,0.086,89.9,6.2,"HH115"
2018-02-06 10:00:00,2018-02-06 09:58:23,NA,32.79,8.78,0.0867,89.8,41.2,"HH115"
2018-02-06 11:00:00,2018-02-06 10:58:23,NA,32.79,14.209,0.0867,87.2,93.7,"HH115"
2018-02-06 12:00:00,2018-02-06 11:58:23,NA,32.79,15.742,0.086,77.4,126.2,"HH115"
2018-02-06 13:00:00,2018-02-06 12:58:23,NA,32.841,19.238,0.0867,70.3,151.2,"HH115"
2018-02-06 14:00:00,2018-02-06 13:58:23,NA,32.841,20.728,0.0867,64.5,133.7,"HH115"
2018-02-06 15:00:00,2018-02-06 14:58:23,NA,32.841,19.987,0.0853,60,116.2,"HH115"
2018-02-06 16:00:00,2018-02-06 15:58:23,NA,32.841,20.502,0.0853,59.5,116.2,"HH115"
2018-02-06 17:00:00,2018-02-06 16:58:23,NA,32.841,19.931,0.0845,59.7,88.7,"HH115"
2018-02-06 18:00:00,2018-02-06 17:58:23,NA,32.841,19.585,0.0845,60.5,36.2,"HH115"
2018-02-06 19:00:00,2018-02-06 18:58:23,NA,32.841,17.065,0.0838,66.3,1.2,"HH115"
2018-02-06 20:00:00,2018-02-06 19:58:23,NA,32.841,16.587,0.0838,73.4,1.2,"HH115"
2018-02-06 21:00:00,2018-02-06 20:58:23,NA,32.841,16.347,0.0838,75.2,1.2,"HH115"
2018-02-06 22:00:00,2018-02-06 21:58:23,NA,32.841,16.468,0.0838,75.9,1.2,"HH115"
2018-02-06 23:00:00,2018-02-06 22:58:23,NA,32.841,16.587,0.0838,76.3,1.2,"HH115"
2018-02-07 00:00:00,2018-02-06 23:58:23,NA,32.841,15.863,0.0838,78.2,1.2,"HH115"
2018-02-07 01:00:00,2018-02-07 00:58:23,NA,32.841,15.377,0.0838,84.7,1.2,"HH115"
2018-02-07 02:00:00,2018-02-07 01:58:23,NA,32.841,15.132,0.0838,87.8,1.2,"HH115"
2018-02-07 03:00:00,2018-02-07 02:58:23,NA,32.79,14.765,0.0838,89.4,1.2,"HH115"
2018-02-07 04:00:00,2018-02-07 03:58:23,NA,32.79,13.584,0.0838,90.3,1.2,"HH115"
2018-02-07 05:00:00,2018-02-07 04:58:23,NA,32.79,13.334,0.0838,90.7,1.2,"HH115"
2018-02-07 06:00:00,2018-02-07 05:58:23,NA,32.79,12.828,0.0838,90.8,1.2,"HH115"
2018-02-07 07:00:00,2018-02-07 06:58:23,NA,32.79,13.397,0.0838,90.8,1.2,"HH115"
2018-02-07 08:00:00,2018-02-07 07:58:23,NA,32.79,12.639,0.0838,90.4,1.2,"HH115"
2018-02-07 09:00:00,2018-02-07 08:58:23,NA,32.79,13.584,0.0838,90,6.2,"HH115"
2018-02-07 10:00:00,2018-02-07 09:58:23,NA,32.79,16.407,0.0838,88.6,46.2,"HH115"
2018-02-07 11:00:00,2018-02-07 10:58:23,NA,32.79,18.365,0.0838,83.3,93.7,"HH115"
2018-02-07 12:00:00,2018-02-07 11:58:23,NA,32.79,19.296,0.0838,79,133.7,"HH115"
2018-02-07 13:00:00,2018-02-07 12:58:23,NA,32.841,19.123,0.0838,75.9,146.2,"HH115"
2018-02-07 14:00:00,2018-02-07 13:58:23,NA,32.841,18.599,0.0838,75.2,153.7,"HH115"
2018-02-07 15:00:00,2018-02-07 14:58:23,NA,32.841,19.238,0.0838,73.4,201.2,"HH115"
2018-02-07 16:00:00,2018-02-07 15:58:23,NA,32.841,18.131,0.0831,71.8,156.2,"HH115"
2018-02-07 17:00:00,2018-02-07 16:58:23,NA,32.841,16.227,0.0831,74.5,118.7,"HH115"
2018-02-07 18:00:00,2018-02-07 17:58:23,NA,32.841,15.01,0.0831,74.8,41.2,"HH115"
2018-02-07 19:00:00,2018-02-07 18:58:23,NA,32.841,13.771,0.0824,76.2,1.2,"HH115"
2018-02-07 20:00:00,2018-02-07 19:58:23,NA,32.79,12.765,0.0824,77.1,1.2,"HH115"
2018-02-07 21:00:00,2018-02-07 20:58:23,NA,32.79,12.256,0.0824,78.4,1.2,"HH115"
2018-02-07 22:00:00,2018-02-07 21:58:23,NA,32.79,12.384,0.0824,79.1,1.2,"HH115"
2018-02-07 23:00:00,2018-02-07 22:58:23,NA,32.79,12.128,0.0824,78.8,1.2,"HH115"
2018-02-08 00:00:00,2018-02-07 23:58:23,NA,32.79,9.849,0.0824,79.1,1.2,"HH115"
2018-02-08 01:00:00,2018-02-08 00:58:23,NA,32.79,5.812,0.0824,81.1,1.2,"HH115"
2018-02-08 02:00:00,2018-02-08 01:58:23,NA,32.79,3.504,0.0816,83.9,1.2,"HH115"
2018-02-08 03:00:00,2018-02-08 02:58:23,NA,32.79,4.885,0.0816,86.6,1.2,"HH115"
2018-02-08 04:00:00,2018-02-08 03:58:23,NA,32.79,3.578,0.0824,86.9,1.2,"HH115"
2018-02-08 05:00:00,2018-02-08 04:58:23,NA,32.79,5.742,0.0831,87.2,1.2,"HH115"
2018-02-08 06:00:00,2018-02-08 05:58:23,NA,32.79,6.305,0.0824,85.7,1.2,"HH115"
2018-02-08 07:00:00,2018-02-08 06:58:23,NA,32.79,7.281,0.0831,84.5,1.2,"HH115"
2018-02-08 08:00:00,2018-02-08 07:58:23,NA,32.79,7.693,0.0831,84.3,1.2,"HH115"
2018-02-08 09:00:00,2018-02-08 08:58:23,NA,32.79,8.645,0.0831,83.8,11.2,"HH115"
2018-02-08 10:00:00,2018-02-08 09:58:23,NA,32.742,10.771,0.0831,82.7,88.7,"HH115"
2018-02-08 11:00:00,2018-02-08 10:58:23,NA,32.79,12.511,0.0831,79.8,166.2,"HH115"
2018-02-08 12:00:00,2018-02-08 11:58:23,NA,32.79,14.887,0.0838,77.1,266.2,"HH115"
2018-02-08 13:00:00,2018-02-08 12:58:23,NA,32.79,17.778,0.0838,74.4,348.7,"HH115"
2018-02-08 14:00:00,2018-02-08 13:58:23,NA,32.79,21.182,0.0845,70.9,393.7,"HH115"
2018-02-08 15:00:00,2018-02-08 14:58:23,NA,32.79,19.238,0.0831,69.6,211.2,"HH115"
2018-02-08 16:00:00,2018-02-08 15:58:23,NA,32.79,20.331,0.0831,72.4,231.2,"HH115"
2018-02-08 17:00:00,2018-02-08 16:58:23,NA,32.841,19.816,0.0831,73.7,158.7,"HH115"
2018-02-08 18:00:00,2018-02-08 17:58:23,NA,32.79,19.18,0.0831,75.8,41.2,"HH115"
2018-02-08 19:00:00,2018-02-08 18:58:23,NA,32.79,19.355,0.0831,78.3,3.7,"HH115"
2018-02-08 20:00:00,2018-02-08 19:58:23,NA,32.79,18.072,0.0831,82.6,1.2,"HH115"
2018-02-08 21:00:00,2018-02-08 20:58:23,NA,32.79,17.895,0.0831,87.2,1.2,"HH115"
2018-02-08 22:00:00,2018-02-08 21:58:23,NA,32.79,18.131,0.0831,88.8,1.2,"HH115"
2018-02-08 23:00:00,2018-02-08 22:58:23,NA,32.79,18.365,0.0831,90.1,1.2,"HH115"
2018-02-09 00:00:00,2018-02-08 23:58:23,NA,32.79,18.833,0.0831,91.2,1.2,"HH115"
2018-02-09 01:00:00,2018-02-09 00:58:23,NA,32.79,19.47,0.0831,92.1,1.2,"HH115"
2018-02-09 02:00:00,2018-02-09 01:58:23,NA,32.79,20.217,0.0831,92.7,1.2,"HH115"
2018-02-09 03:00:00,2018-02-09 02:58:23,NA,32.79,20.728,0.0838,93.3,1.2,"HH115"
2018-02-09 04:00:00,2018-02-09 03:58:23,NA,32.79,21.576,0.0838,93.5,1.2,"HH115"
2018-02-09 05:00:00,2018-02-09 04:58:23,NA,32.79,22.08,0.0838,94.1,1.2,"HH115"
2018-02-09 06:00:00,2018-02-09 05:58:23,NA,32.79,22.359,0.0845,94.7,1.2,"HH115"
2018-02-09 07:00:00,2018-02-09 06:58:23,NA,32.79,22.748,0.0838,95,1.2,"HH115"
2018-02-09 08:00:00,2018-02-09 07:58:23,NA,32.841,23.245,0.0838,95.2,1.2,"HH115"
2018-02-09 09:00:00,2018-02-09 08:58:23,NA,32.79,24.337,0.0838,95.7,1.2,"HH115"
2018-02-09 10:00:00,2018-02-09 09:58:23,NA,32.841,25.632,0.0838,96,13.7,"HH115"
2018-02-09 11:00:00,2018-02-09 10:58:23,NA,32.841,26.643,0.0838,95.8,38.7,"HH115"
2018-02-09 12:00:00,2018-02-09 11:58:23,NA,32.841,26.749,0.0838,95.5,46.2,"HH115"
2018-02-09 13:00:00,2018-02-09 12:58:23,NA,32.841,26.697,0.0838,95.7,38.7,"HH115"
2018-02-09 14:00:00,2018-02-09 13:58:23,NA,32.841,26.325,0.0838,95.8,51.2,"HH115"
2018-02-09 15:00:00,2018-02-09 14:58:23,NA,32.841,26.006,0.0838,95.8,58.7,"HH115"
2018-02-09 16:00:00,2018-02-09 15:58:23,NA,32.841,25.792,0.0838,95.5,43.7,"HH115"
2018-02-09 17:00:00,2018-02-09 16:58:23,NA,32.841,25.363,0.0838,92.6,33.7,"HH115"
2018-02-09 18:00:00,2018-02-09 17:58:23,NA,32.841,23.574,0.0838,92.2,16.2,"HH115"
2018-02-09 19:00:00,2018-02-09 18:58:23,NA,32.841,22.08,0.0838,93,1.2,"HH115"
2018-02-09 20:00:00,2018-02-09 19:58:23,NA,32.841,21.238,0.0845,93.4,1.2,"HH115"
2018-02-09 21:00:00,2018-02-09 20:58:23,NA,32.841,20.559,0.0845,93.1,1.2,"HH115"
2018-02-09 22:00:00,2018-02-09 21:58:23,NA,32.841,20.102,0.0853,92.4,1.2,"HH115"
2018-02-09 23:00:00,2018-02-09 22:58:23,NA,32.841,19.758,0.0853,91.7,1.2,"HH115"
2018-02-10 00:00:00,2018-02-09 23:58:23,NA,32.841,19.47,0.0853,91,1.2,"HH115"
2018-02-10 01:00:00,2018-02-10 00:58:23,NA,32.841,17.895,0.086,90.1,1.2,"HH115"
2018-02-10 02:00:00,2018-02-10 01:58:23,NA,32.841,16.587,0.086,88.3,1.2,"HH115"
2018-02-10 03:00:00,2018-02-10 02:58:23,NA,32.79,16.286,0.0867,87.3,1.2,"HH115"
2018-02-10 04:00:00,2018-02-10 03:58:23,NA,32.79,16.165,0.0874,88.1,1.2,"HH115"
2018-02-10 05:00:00,2018-02-10 04:58:23,NA,32.841,15.742,0.0874,86.9,1.2,"HH115"
2018-02-10 06:00:00,2018-02-10 05:58:23,NA,32.79,14.518,0.0882,83.4,1.2,"HH115"
2018-02-10 07:00:00,2018-02-10 06:58:23,NA,32.79,13.647,0.0882,85.7,1.2,"HH115"
2018-02-10 08:00:00,2018-02-10 07:58:23,NA,32.79,13.334,0.0889,88.6,1.2,"HH115"
2018-02-10 09:00:00,2018-02-10 08:58:23,NA,32.79,14.022,0.0889,88.7,6.2,"HH115"
2018-02-10 10:00:00,2018-02-10 09:58:23,NA,32.79,14.58,0.0896,85.7,28.7,"HH115"
2018-02-10 11:00:00,2018-02-10 10:58:23,NA,32.79,15.924,0.0896,84.9,63.7,"HH115"
2018-02-10 12:00:00,2018-02-10 11:58:23,NA,32.79,17.481,0.0904,85.8,76.2,"HH115"
2018-02-10 13:00:00,2018-02-10 12:58:23,NA,32.841,19.931,0.0904,83.7,136.2,"HH115"
2018-02-10 14:00:00,2018-02-10 13:58:23,NA,32.841,20.728,0.0904,81.7,116.2,"HH115"
2018-02-10 15:00:00,2018-02-10 14:58:23,NA,32.841,21.857,0.0911,81.6,116.2,"HH115"
2018-02-10 16:00:00,2018-02-10 15:58:23,NA,32.841,22.303,0.0911,80.9,106.2,"HH115"
2018-02-10 17:00:00,2018-02-10 16:58:23,NA,32.841,21.576,0.0918,81.4,78.7,"HH115"
2018-02-10 18:00:00,2018-02-10 17:58:23,NA,32.841,20.273,0.0911,81.5,48.7,"HH115"
2018-02-10 19:00:00,2018-02-10 18:58:23,NA,32.841,18.482,0.0918,83.3,6.2,"HH115"
2018-02-10 20:00:00,2018-02-10 19:58:23,NA,32.841,18.189,0.0918,85,1.2,"HH115"
2018-02-10 21:00:00,2018-02-10 20:58:23,NA,32.841,17.541,0.0933,85.5,1.2,"HH115"
2018-02-10 22:00:00,2018-02-10 21:58:23,NA,32.841,17.955,0.0933,86.3,1.2,"HH115"
2018-02-10 23:00:00,2018-02-10 22:58:23,NA,32.841,18.365,0.0925,85.9,1.2,"HH115"
2018-02-11 00:00:00,2018-02-10 23:58:23,NA,32.841,18.948,0.0933,86.1,1.2,"HH115"
2018-02-11 01:00:00,2018-02-11 00:58:23,NA,32.841,18.599,0.0933,87.8,1.2,"HH115"
2018-02-11 02:00:00,2018-02-11 01:58:23,NA,32.841,18.541,0.0933,91.2,1.2,"HH115"
2018-02-11 03:00:00,2018-02-11 02:58:23,NA,32.841,18.424,0.094,92.7,1.2,"HH115"
2018-02-11 04:00:00,2018-02-11 03:58:23,NA,32.841,18.658,0.094,93.3,1.2,"HH115"
2018-02-11 05:00:00,2018-02-11 04:58:23,NA,32.841,18.365,0.094,93.7,1.2,"HH115"
2018-02-11 06:00:00,2018-02-11 05:58:23,NA,32.841,17.244,0.0933,93.7,1.2,"HH115"
2018-02-11 07:00:00,2018-02-11 06:58:23,NA,32.841,16.767,0.094,93.5,1.2,"HH115"
