"Plot_Name","Date_Check","Soil_Moisture","Relative_Humidity","PAR","Soil_Temp","Air_Temp"
"HH115",2018-05-01 00:00:00,0.2574,34.7,1.2,52.029,63.775
"HH115",2018-05-01 01:00:00,0.2567,37.7,1.2,51.544,62.447
"HH115",2018-05-01 02:00:00,0.2567,38.7,1.2,51.105,62.062
"HH115",2018-05-01 03:00:00,0.256,39.4,1.2,50.752,61.633
"HH115",2018-05-01 04:00:00,0.256,42.7,1.2,50.445,59.229
"HH115",2018-05-01 05:00:00,0.2567,45.4,1.2,50.18,58.498
"HH115",2018-05-01 06:00:00,0.2567,48.1,1.2,49.825,56.901
"HH115",2018-05-01 07:00:00,0.256,50.1,26.2,49.516,57.979
"HH115",2018-05-01 08:00:00,0.2567,48.3,178.7,49.294,61.506
"HH115",2018-05-01 09:00:00,0.2567,45.7,306.2,49.383,67.971
"HH115",2018-05-01 10:00:00,0.2574,43.7,658.7,50.135,72.437
"HH115",2018-05-01 11:00:00,0.2567,41.4,706.2,51.589,76.768
"HH115",2018-05-01 12:00:00,0.2574,39.3,888.7,53.384,81.909
"HH115",2018-05-01 13:00:00,0.2574,37.7,NA,55.213,84.004
"HH115",2018-05-01 14:00:00,0.2567,34.3,858.7,57.42,84.542
"HH115",2018-05-01 15:00:00,0.2545,32.7,728.7,58.842,85.127
"HH115",2018-05-01 16:00:00,0.2538,31.2,703.7,59.702,85.127
"HH115",2018-05-01 17:00:00,0.2523,32.1,278.7,60.003,82.931
"HH115",2018-05-01 18:00:00,0.2516,32.3,198.7,59.959,82.13
"HH115",2018-05-01 19:00:00,0.2516,33.2,81.2,59.745,80.668
"HH115",2018-05-01 20:00:00,0.2501,36.2,18.7,59.272,78.382
"HH115",2018-05-01 21:00:00,0.2494,40.2,1.2,58.755,76.854
"HH115",2018-05-01 22:00:00,0.2501,43.3,1.2,58.239,75.551
"HH115",2018-05-01 23:00:00,0.2494,45.3,1.2,57.85,74.034
"HH115",2018-05-02 00:00:00,0.2494,47.8,1.2,57.463,72.653
"HH115",2018-05-02 01:00:00,0.2494,50.2,1.2,57.16,71.704
"HH115",2018-05-02 02:00:00,0.2487,51.3,1.2,56.858,70.673
"HH115",2018-05-02 03:00:00,0.2487,53,1.2,56.599,69.6
"HH115",2018-05-02 04:00:00,0.248,54.4,1.2,56.383,69.427
"HH115",2018-05-02 05:00:00,0.2487,56,1.2,56.165,68.742
"HH115",2018-05-02 06:00:00,0.2487,57.5,1.2,55.992,67.586
"HH115",2018-05-02 07:00:00,0.248,58.8,26.2,55.776,67.456
"HH115",2018-05-02 08:00:00,0.248,57,121.2,55.69,69.942
"HH115",2018-05-02 09:00:00,0.248,52.4,311.2,55.776,75.029
"HH115",2018-05-02 10:00:00,0.2494,49.2,408.7,56.295,76.419
"HH115",2018-05-02 11:00:00,0.248,48.1,501.2,57.16,77.727
"HH115",2018-05-02 12:00:00,0.248,44.6,753.7,58.282,80.713
"HH115",2018-05-02 13:00:00,0.2472,43.3,911.2,59.616,84.362
"HH115",2018-05-02 14:00:00,0.2472,44,721.2,61.205,85.894
"HH115",2018-05-02 15:00:00,0.2472,44,636.2,62.447,85.894
"HH115",2018-05-02 16:00:00,0.2465,44.7,311.2,63.262,84.587
"HH115",2018-05-02 17:00:00,0.2952,62.8,71.2,63.518,68.356
"HH115",2018-05-02 18:00:00,0.2828,87,161.2,63.347,72.178
"HH115",2018-05-02 19:00:00,0.2777,85.4,43.7,63.219,72.221
"HH115",2018-05-02 20:00:00,0.2836,90.9,3.7,62.919,67.5
"HH115",2018-05-02 21:00:00,0.2843,94,1.2,62.49,64.459
"HH115",2018-05-02 22:00:00,0.2836,94.6,1.2,61.977,63.99
"HH115",2018-05-02 23:00:00,0.285,95.8,1.2,61.376,64.074
"HH115",2018-05-03 00:00:00,0.3271,96.9,1.2,61.119,64.717
"HH115",2018-05-03 01:00:00,0.3591,97.6,1.2,61.72,63.347
"HH115",2018-05-03 02:00:00,0.3576,97.9,1.2,61.506,62.748
"HH115",2018-05-03 03:00:00,0.3526,98.3,1.2,60.991,63.09
"HH115",2018-05-03 04:00:00,0.3896,98.5,1.2,60.604,62.62
"HH115",2018-05-03 05:00:00,0.4143,98.7,1.2,60.303,61.934
"HH115",2018-05-03 06:00:00,0.4085,98.9,1.2,60.174,60.861
"HH115",2018-05-03 07:00:00,0.4063,99.1,6.2,59.916,61.248
"HH115",2018-05-03 08:00:00,0.4019,99.2,23.7,59.659,62.062
"HH115",2018-05-03 09:00:00,0.399,99.3,121.2,59.486,63.39
"HH115",2018-05-03 10:00:00,0.3889,99.1,376.2,59.572,65.701
"HH115",2018-05-03 11:00:00,0.3649,94.1,338.7,60.217,69.3
"HH115",2018-05-03 12:00:00,0.3584,85.3,421.2,61.032,72.007
"HH115",2018-05-03 13:00:00,0.354,78.1,518.7,61.891,73.861
"HH115",2018-05-03 14:00:00,0.3526,77.7,343.7,62.791,69.814
"HH115",2018-05-03 15:00:00,0.3489,76.5,196.2,63.262,67.114
"HH115",2018-05-03 16:00:00,0.346,78,128.7,63.219,63.518
"HH115",2018-05-03 17:00:00,0.3417,81,128.7,62.834,64.247
"HH115",2018-05-03 18:00:00,0.3388,81.6,106.2,62.406,69.427
"HH115",2018-05-03 19:00:00,0.3373,84.2,38.7,62.148,68.785
"HH115",2018-05-03 20:00:00,0.3358,85.2,8.7,61.977,68.227
"HH115",2018-05-03 21:00:00,0.3351,85.1,1.2,61.761,68.527
"HH115",2018-05-03 22:00:00,0.3358,90.8,1.2,61.59,66.9
"HH115",2018-05-03 23:00:00,0.3344,89.4,1.2,61.419,66.772
"HH115",2018-05-04 00:00:00,0.3315,88.4,1.2,61.248,66.301
"HH115",2018-05-04 01:00:00,0.3308,87.7,1.2,61.032,66.214
"HH115",2018-05-04 02:00:00,0.33,88.3,1.2,60.775,66.173
"HH115",2018-05-04 03:00:00,0.33,89.1,1.2,60.561,65.615
"HH115",2018-05-04 04:00:00,0.3293,89.7,1.2,60.433,65.316
"HH115",2018-05-04 05:00:00,0.3293,90.3,1.2,60.303,64.589
