"Date_Check","Time5","Time6","Soil_Temp","Air_Temp","Soil_Moisture","Relative_Humidity","PAR","Plot_Name"
2018-09-01 00:00:00,2018-09-01 00:09:23,NA,69.042,71.834,0.2494,89.4,1.2,"HH115"
2018-09-01 01:00:00,2018-09-01 01:09:23,NA,68.956,71.92,0.2494,91.8,1.2,"HH115"
2018-09-01 02:00:00,2018-09-01 02:09:23,NA,68.871,71.834,0.2487,92.4,1.2,"HH115"
2018-09-01 03:00:00,2018-09-01 03:09:23,NA,68.828,71.361,0.2487,93.3,1.2,"HH115"
2018-09-01 04:00:00,2018-09-01 04:09:23,NA,68.785,70.759,0.248,94.3,1.2,"HH115"
2018-09-01 05:00:00,2018-09-01 05:09:23,NA,68.742,70.846,0.248,95.1,1.2,"HH115"
2018-09-01 06:00:00,2018-09-01 06:09:23,NA,68.698,70.803,0.2472,95.3,1.2,"HH115"
2018-09-01 07:00:00,2018-09-01 07:09:23,NA,68.698,71.017,0.2472,95.3,1.2,"HH115"
2018-09-01 08:00:00,2018-09-01 08:09:23,NA,68.698,70.759,0.2523,95.6,1.2,"HH115"
2018-09-01 09:00:00,2018-09-01 09:09:23,NA,68.785,70.673,0.3569,97.5,1.2,"HH115"
2018-09-01 10:00:00,2018-09-01 10:09:23,NA,69.085,70.846,0.3591,98.5,1.2,"HH115"
2018-09-01 11:00:00,2018-09-01 11:09:23,NA,69.129,71.704,0.3388,99.1,8.7,"HH115"
2018-09-01 12:00:00,2018-09-01 12:09:23,NA,69.17,72.567,0.3344,99.4,11.2,"HH115"
2018-09-01 13:00:00,2018-09-01 13:09:23,NA,69.256,73.558,0.3308,99.6,16.2,"HH115"
2018-09-01 14:00:00,2018-09-01 14:09:23,NA,69.386,74.813,0.3279,99.7,46.2,"HH115"
2018-09-01 15:00:00,2018-09-01 15:09:23,NA,69.685,78.602,0.3257,94.1,48.7,"HH115"
2018-09-01 16:00:00,2018-09-01 16:09:23,NA,70.072,79.48,0.322,85.7,21.2,"HH115"
2018-09-01 17:00:00,2018-09-01 17:09:23,NA,70.416,79.392,0.3199,85.1,16.2,"HH115"
2018-09-01 18:00:00,2018-09-01 18:09:23,NA,70.673,78.996,0.3177,88.3,8.7,"HH115"
2018-09-01 19:00:00,2018-09-01 19:09:23,NA,70.846,77.815,0.317,91.2,1.2,"HH115"
2018-09-01 20:00:00,2018-09-01 20:09:23,NA,70.974,77.815,0.3155,91.5,1.2,"HH115"
2018-09-01 21:00:00,2018-09-01 21:09:23,NA,71.06,76.986,0.3148,89.4,1.2,"HH115"
2018-09-01 22:00:00,2018-09-01 22:09:23,NA,71.103,76.986,0.3133,90.9,1.2,"HH115"
2018-09-01 23:00:00,2018-09-01 23:09:23,NA,71.103,75.681,0.3126,91.2,1.2,"HH115"
2018-09-02 00:00:00,2018-09-02 00:09:23,NA,71.103,77.421,0.3119,91,1.2,"HH115"
2018-09-02 01:00:00,2018-09-02 01:09:23,NA,71.103,76.681,0.3112,89.4,1.2,"HH115"
2018-09-02 02:00:00,2018-09-02 02:09:23,NA,71.103,75.898,0.3104,90.6,1.2,"HH115"
2018-09-02 03:00:00,2018-09-02 03:09:23,NA,71.103,72.221,0.3097,91.7,1.2,"HH115"
2018-09-02 04:00:00,2018-09-02 04:09:23,NA,71.017,70.974,0.3082,91.2,1.2,"HH115"
2018-09-02 05:00:00,2018-09-02 05:09:23,NA,70.846,70.372,0.3075,93,1.2,"HH115"
2018-09-02 06:00:00,2018-09-02 06:09:23,NA,70.63,70.286,0.3075,94.2,1.2,"HH115"
2018-09-02 07:00:00,2018-09-02 07:09:23,NA,70.416,71.231,0.3068,93.2,1.2,"HH115"
2018-09-02 08:00:00,2018-09-02 08:09:23,NA,70.243,72.351,0.3061,92,6.2,"HH115"
2018-09-02 09:00:00,2018-09-02 09:09:23,NA,70.158,74.511,0.3053,93.7,11.2,"HH115"
2018-09-02 10:00:00,2018-09-02 10:09:23,NA,70.243,76.593,0.3046,91.9,28.7,"HH115"
2018-09-02 11:00:00,2018-09-02 11:09:23,NA,70.459,79.216,0.3024,88.9,36.2,"HH115"
2018-09-02 12:00:00,2018-09-02 12:09:23,NA,70.803,80.668,0.301,84.7,58.7,"HH115"
2018-09-02 13:00:00,2018-09-02 13:09:23,NA,71.274,83.109,0.2988,81.8,38.7,"HH115"
2018-09-02 14:00:00,2018-09-02 14:09:23,NA,71.877,83.109,0.2966,75.4,33.7,"HH115"
2018-09-02 15:00:00,2018-09-02 15:09:23,NA,72.394,84.812,0.2944,71.7,36.2,"HH115"
2018-09-02 16:00:00,2018-09-02 16:09:23,NA,72.653,84.632,0.2915,69.4,26.2,"HH115"
2018-09-02 17:00:00,2018-09-02 17:09:23,NA,72.869,83.691,0.2894,69.8,23.7,"HH115"
2018-09-02 18:00:00,2018-09-02 18:09:23,NA,72.955,80.58,0.2879,75.1,8.7,"HH115"
2018-09-02 19:00:00,2018-09-02 19:09:23,NA,72.997,81.687,0.2865,76.2,1.2,"HH115"
2018-09-02 20:00:00,2018-09-02 20:09:23,NA,72.955,78.865,0.285,78.6,1.2,"HH115"
2018-09-02 21:00:00,2018-09-02 21:09:23,NA,72.912,77.292,0.285,79.5,1.2,"HH115"
2018-09-02 22:00:00,2018-09-02 22:09:23,NA,72.826,76.942,0.2843,81,1.2,"HH115"
2018-09-02 23:00:00,2018-09-02 23:09:23,NA,72.696,74.943,0.2836,85.3,1.2,"HH115"
2018-09-03 00:00:00,2018-09-03 00:09:23,NA,72.567,72.567,0.2828,89.2,1.2,"HH115"
2018-09-03 01:00:00,2018-09-03 01:09:23,NA,72.351,71.92,0.2821,93.4,1.2,"HH115"
2018-09-03 02:00:00,2018-09-03 02:09:23,NA,72.136,69.386,0.2923,95.8,1.2,"HH115"
2018-09-03 03:00:00,2018-09-03 03:09:23,NA,71.877,69.3,0.293,97.2,1.2,"HH115"
2018-09-03 04:00:00,2018-09-03 04:09:23,NA,71.62,69.514,0.293,97.8,1.2,"HH115"
2018-09-03 05:00:00,2018-09-03 05:09:23,NA,71.361,69.685,0.2923,98.3,1.2,"HH115"
2018-09-03 06:00:00,2018-09-03 06:09:23,NA,71.19,69.771,0.2923,98.6,1.2,"HH115"
2018-09-03 07:00:00,2018-09-03 07:09:23,NA,71.017,69.858,0.2915,98.9,1.2,"HH115"
2018-09-03 08:00:00,2018-09-03 08:09:23,NA,70.887,70.803,0.2915,99.1,6.2,"HH115"
2018-09-03 09:00:00,2018-09-03 09:09:23,NA,70.803,72.264,0.2915,99.2,16.2,"HH115"
2018-09-03 10:00:00,2018-09-03 10:09:23,NA,70.846,74.163,0.2908,99.4,21.2,"HH115"
2018-09-03 11:00:00,2018-09-03 11:09:23,NA,71.017,79.216,0.2908,98.3,23.7,"HH115"
2018-09-03 12:00:00,2018-09-03 12:09:23,NA,71.361,81.288,0.2894,90.8,56.2,"HH115"
2018-09-03 13:00:00,2018-09-03 13:09:23,NA,71.92,83.332,0.2879,84.4,56.2,"HH115"
2018-09-03 14:00:00,2018-09-03 14:09:23,NA,72.739,73.429,0.3823,84.8,13.7,"HH115"
2018-09-03 15:00:00,2018-09-03 15:09:23,NA,73.04,71.661,0.3533,96.2,8.7,"HH115"
2018-09-03 16:00:00,2018-09-03 16:09:23,NA,72.826,72.61,0.3518,97.5,11.2,"HH115"
2018-09-03 17:00:00,2018-09-03 17:09:23,NA,72.61,70.974,0.3642,98.2,1.2,"HH115"
2018-09-03 18:00:00,2018-09-03 18:09:23,NA,72.264,72.093,0.3511,98.8,6.2,"HH115"
2018-09-03 19:00:00,2018-09-03 19:09:23,NA,72.093,72.05,0.3431,99.1,3.7,"HH115"
2018-09-03 20:00:00,2018-09-03 20:09:23,NA,71.964,71.19,0.3409,99.3,1.2,"HH115"
2018-09-03 21:00:00,2018-09-03 21:09:23,NA,71.834,71.103,0.3388,99.5,1.2,"HH115"
2018-09-03 22:00:00,2018-09-03 22:09:23,NA,71.661,70.93,0.3373,99.7,1.2,"HH115"
2018-09-03 23:00:00,2018-09-03 23:09:23,NA,71.533,71.317,0.3358,99.9,1.2,"HH115"
2018-09-04 00:00:00,2018-09-04 00:09:23,NA,71.404,70.887,0.3337,100,1.2,"HH115"
2018-09-04 01:00:00,2018-09-04 01:09:23,NA,71.274,70.416,0.3329,100,1.2,"HH115"
