"Plot_Name","Date_Check","Soil_Moisture","Relative_Humidity","PAR","Soil_Temp","Air_Temp"
"HH115",2017-06-15 10:00:00,0.0468,83.5,51.2,67.199,73.904
"HH115",2017-06-15 11:00:00,0.0497,82.9,51.2,67.372,74.943
"HH115",2017-06-15 12:00:00,0.0519,82.3,211.2,67.627,78.645
"HH115",2017-06-15 13:00:00,0.0533,77.6,153.7,68.013,80.404
"HH115",2017-06-15 14:00:00,0.054,73.7,56.2,68.571,81.023
"HH115",2017-06-15 15:00:00,0.054,66.3,26.2,69.085,82.441
"HH115",2017-06-15 16:00:00,0.0548,62.6,51.2,69.386,83.154
"HH115",2017-06-15 17:00:00,0.054,58.2,13.7,69.685,82.486
"HH115",2017-06-15 18:00:00,0.0548,52.7,8.7,69.942,81.73
"HH115",2017-06-15 19:00:00,0.054,54.4,3.7,69.985,79.304
"HH115",2017-06-15 20:00:00,0.054,64.2,1.2,69.985,74.77
"HH115",2017-06-15 21:00:00,0.054,67.7,1.2,69.858,72.05
"HH115",2017-06-15 22:00:00,0.0533,68.9,1.2,69.685,70.072
"HH115",2017-06-15 23:00:00,0.0533,74.1,1.2,69.427,70.115
"HH115",2017-06-16 00:00:00,0.0526,76.4,1.2,69.17,73.299
"HH115",2017-06-16 01:00:00,0.0533,74.5,1.2,68.956,67.671
"HH115",2017-06-16 02:00:00,0.0548,91.9,1.2,68.742,64.033
"HH115",2017-06-16 03:00:00,0.0548,95.3,1.2,68.443,64.674
"HH115",2017-06-16 04:00:00,0.0555,96.1,1.2,68.142,64.161
"HH115",2017-06-16 05:00:00,0.0555,95.5,1.2,67.842,64.803
"HH115",2017-06-16 06:00:00,0.0555,92.3,1.2,67.586,64.76
"HH115",2017-06-16 07:00:00,0.0577,96.2,1.2,67.372,64.033
"HH115",2017-06-16 08:00:00,0.0577,97.9,6.2,67.158,64.76
"HH115",2017-06-16 09:00:00,0.0584,97.6,13.7,66.985,66.558
