"Plot Title: Rollinson_B5 "
"#","Time, GMT-06:00","Temp, °F()","Temp, °F()","RH, %()","PAR, uE()","Water Content, m³/m³()"
167,12/27/17 11:28:20 AM,34.124,4.089,64.800,211.2,0.2400
168,12/27/17 12:28:20 PM,34.124,6.795,59.500,271.2,0.2371
169,12/27/17 01:28:20 PM,34.075,6.586,57.300,196.2,0.2356
170,12/27/17 02:28:20 PM,34.075,5.315,58.900,113.7,0.2342
171,12/27/17 03:28:20 PM,34.075,4.525,61.300,58.7,0.2320
172,12/27/17 04:28:20 PM,34.027,2.912,64.200,21.2,0.2298
173,12/27/17 05:28:20 PM,34.027,0.093,67.600,1.2,0.2269
174,12/27/17 06:28:20 PM,34.027,-3.375,72.800,1.2,0.2240
175,12/27/17 07:28:20 PM,33.978,-4.131,77.900,1.2,0.2204
176,12/27/17 08:28:20 PM,33.978,-6.554,80.000,1.2,0.2160
177,12/27/17 09:28:20 PM,33.928,-6.466,80.800,1.2,0.2109
178,12/27/17 10:28:20 PM,33.928,-6.998,82.000,1.2,0.2051
179,12/27/17 11:28:20 PM,33.879,-7.357,82.500,1.2,0.1986
180,12/28/17 12:28:20 AM,33.879,-8.266,82.700,1.2,0.1942
181,12/28/17 01:28:20 AM,33.831,-4.811,83.500,1.2,0.1906
182,12/28/17 02:28:20 AM,33.831,-1.411,83.800,1.2,0.1884
183,12/28/17 03:28:20 AM,33.780,-3.209,83.700,1.2,0.1855
184,12/28/17 04:28:20 AM,33.780,-2.057,84.600,1.2,0.1840
185,12/28/17 05:28:20 AM,33.732,0.482,84.500,1.2,0.1826
186,12/28/17 06:28:20 AM,33.732,2.089,83.200,1.2,0.1811
187,12/28/17 07:28:20 AM,33.681,3.283,81.100,1.2,0.1804
188,12/28/17 08:28:20 AM,33.681,4.957,80.900,18.7,0.1797
189,12/28/17 09:28:20 AM,33.681,8.915,74.600,88.7,0.1790
190,12/28/17 10:28:20 AM,33.633,12.193,66.500,171.2,0.1790
191,12/28/17 11:28:20 AM,33.633,12.893,64.600,193.7,0.1790
192,12/28/17 12:28:20 PM,33.633,13.647,62.500,203.7,0.1797
193,12/28/17 01:28:20 PM,33.633,12.448,62.900,138.7,0.1797
194,12/28/17 02:28:20 PM,33.633,12.321,64.500,126.2,0.1797
195,12/28/17 03:28:20 PM,33.633,11.550,72.600,91.2,0.1797
196,12/28/17 04:28:20 PM,33.633,10.836,75.500,21.2,0.1797
197,12/28/17 05:28:20 PM,33.633,10.639,83.100,1.2,0.1797
198,12/28/17 06:28:20 PM,33.584,10.902,85.900,1.2,0.1797
199,12/28/17 07:28:20 PM,33.584,10.836,85.200,1.2,0.1790
200,12/28/17 08:28:20 PM,33.584,10.443,85.300,1.2,0.1797
201,12/28/17 09:28:20 PM,33.584,10.706,85.900,1.2,0.1797
202,12/28/17 10:28:20 PM,33.584,10.771,85.700,1.2,0.1797
203,12/28/17 11:28:20 PM,33.584,10.902,86.100,1.2,0.1797
204,12/29/17 12:28:20 AM,33.584,10.639,85.900,1.2,0.1797
205,12/29/17 01:28:20 AM,33.584,10.312,84.900,1.2,0.1797
206,12/29/17 02:28:20 AM,33.584,9.982,85.200,1.2,0.1797
207,12/29/17 03:28:20 AM,33.584,9.651,85.600,1.2,0.1797
208,12/29/17 04:28:20 AM,33.534,9.385,85.300,1.2,0.1797
209,12/29/17 05:28:20 AM,33.584,9.783,85.700,1.2,0.1797
210,12/29/17 06:28:20 AM,33.534,7.830,86.000,1.2,0.1797
211,12/29/17 07:28:20 AM,33.534,4.453,87.900,1.2,0.1797
212,12/29/17 08:28:20 AM,33.534,5.315,88.800,13.7,0.1797
213,12/29/17 09:28:20 AM,33.534,12.448,87.200,48.7,0.1790
214,12/29/17 10:28:20 AM,33.534,13.959,81.400,78.7,0.1790
215,12/29/17 11:28:20 AM,33.534,14.702,75.100,93.7,0.1790
