"Plot Title: Rollinson_B5 "
"#","Time, GMT-06:00","Temp, °F()","Water Content, m³/m³()","Temp, °F()","RH, %()","PAR, uE()"
80,11/11/17 09:04:37 PM,41.416,0.2044,36.747,64.000,1.2
81,11/11/17 10:04:37 PM,41.463,0.2044,37.179,63.100,1.2
82,11/11/17 11:04:37 PM,41.554,0.2044,35.492,66.400,1.2
83,11/12/17 12:04:37 AM,41.601,0.2044,35.879,74.000,1.2
84,11/12/17 01:04:37 AM,41.693,0.2044,35.830,76.200,1.2
85,11/12/17 02:04:37 AM,41.740,0.2044,34.713,82.900,1.2
86,11/12/17 03:04:37 AM,41.787,0.2037,34.565,90.500,1.2
87,11/12/17 04:04:37 AM,41.832,0.2037,34.516,93.500,1.2
88,11/12/17 05:04:37 AM,41.878,0.2044,34.664,95.000,1.2
89,11/12/17 06:04:37 AM,41.925,0.2044,34.957,95.100,1.2
90,11/12/17 07:04:37 AM,41.970,0.2044,34.615,95.600,1.2
91,11/12/17 08:04:37 AM,42.017,0.2044,35.006,96.200,3.7
92,11/12/17 09:04:37 AM,42.064,0.2044,36.747,96.500,16.2
93,11/12/17 10:04:37 AM,42.109,0.2044,36.842,95.800,13.7
94,11/12/17 11:04:37 AM,42.156,0.2044,36.651,95.000,18.7
95,11/12/17 12:04:37 PM,42.202,0.2058,36.891,95.200,18.7
96,11/12/17 01:04:37 PM,42.247,0.2240,36.939,95.700,36.2
97,11/12/17 02:04:37 PM,42.294,0.2509,37.513,95.700,41.2
98,11/12/17 03:04:37 PM,42.386,0.2610,37.560,96.100,26.2
99,11/12/17 04:04:37 PM,42.433,0.2661,37.321,96.500,11.2
100,11/12/17 05:04:37 PM,42.525,0.2618,36.842,97.000,1.2
101,11/12/17 06:04:37 PM,42.570,0.2574,36.747,97.700,1.2
102,11/12/17 07:04:37 PM,42.616,0.2538,36.603,98.000,1.2
103,11/12/17 08:04:37 PM,42.663,0.2509,36.217,97.900,1.2
104,11/12/17 09:04:37 PM,42.708,0.2480,36.072,98.000,1.2
105,11/12/17 10:04:37 PM,42.708,0.2458,35.928,97.800,1.2
106,11/12/17 11:04:37 PM,42.708,0.2436,35.976,97.800,1.2
107,11/13/17 12:04:37 AM,42.755,0.2422,35.733,97.800,1.2
108,11/13/17 01:04:37 AM,42.755,0.2407,35.346,98.100,1.2
109,11/13/17 02:04:37 AM,42.755,0.2392,34.713,98.000,1.2
110,11/13/17 03:04:37 AM,42.755,0.2378,31.843,98.100,1.2
111,11/13/17 04:04:37 AM,42.755,0.2371,30.276,98.600,1.2
112,11/13/17 05:04:37 AM,42.708,0.2356,30.785,99.200,1.2
113,11/13/17 06:04:37 AM,42.663,0.2342,28.994,99.200,1.2
114,11/13/17 07:04:37 AM,42.570,0.2327,28.684,99.200,1.2
115,11/13/17 08:04:37 AM,42.525,0.2320,31.188,99.200,13.7
116,11/13/17 09:04:37 AM,42.433,0.2313,34.124,99.300,31.2
117,11/13/17 10:04:37 AM,42.386,0.2313,37.130,97.500,58.7
118,11/13/17 11:04:37 AM,42.386,0.2305,38.322,93.200,81.2
119,11/13/17 12:04:37 PM,42.478,0.2298,39.360,91.200,66.2
120,11/13/17 01:04:37 PM,42.570,0.2298,39.313,89.200,61.2
121,11/13/17 02:04:37 PM,42.708,0.2298,38.842,88.700,43.7
122,11/13/17 03:04:37 PM,42.800,0.2291,38.653,88.700,36.2
123,11/13/17 04:04:37 PM,42.892,0.2284,38.273,88.800,16.2
124,11/13/17 05:04:37 PM,42.984,0.2284,37.560,89.500,1.2
125,11/13/17 06:04:37 PM,43.030,0.2276,36.891,90.700,1.2
126,11/13/17 07:04:37 PM,43.075,0.2269,36.361,92.200,1.2
127,11/13/17 08:04:37 PM,43.075,0.2262,35.006,94.000,1.2
128,11/13/17 09:04:37 PM,43.075,0.2262,34.565,96.000,1.2
129,11/13/17 10:04:37 PM,43.075,0.2254,33.188,96.700,1.2
130,11/13/17 11:04:37 PM,43.030,0.2247,32.043,97.300,1.2
131,11/14/17 12:04:37 AM,43.030,0.2247,31.188,97.900,1.2
132,11/14/17 01:04:37 AM,42.984,0.2240,31.037,98.400,1.2
133,11/14/17 02:04:37 AM,42.892,0.2233,31.188,98.700,1.2
134,11/14/17 03:04:37 AM,42.847,0.2233,29.611,98.700,1.2
135,11/14/17 04:04:37 AM,42.755,0.2225,30.123,99.100,1.2
136,11/14/17 05:04:37 AM,42.708,0.2218,28.789,99.100,1.2
137,11/14/17 06:04:37 AM,42.616,0.2218,29.149,99.100,1.2
138,11/14/17 07:04:37 AM,42.525,0.2211,31.692,99.100,1.2
139,11/14/17 08:04:37 AM,42.478,0.2211,34.174,98.200,18.7
140,11/14/17 09:04:37 AM,42.433,0.2211,39.783,92.900,38.7
141,11/14/17 10:04:37 AM,42.433,0.2211,42.478,85.100,56.2
142,11/14/17 11:04:37 AM,42.478,0.2211,44.674,78.000,113.7
143,11/14/17 12:04:37 PM,42.616,0.2211,45.172,75.700,101.2
144,11/14/17 01:04:37 PM,42.755,0.2211,46.211,74.000,88.7
145,11/14/17 02:04:37 PM,42.939,0.2211,47.422,72.500,66.2
146,11/14/17 03:04:37 PM,43.122,0.2211,48.049,71.400,53.7
147,11/14/17 04:04:37 PM,43.306,0.2211,47.736,71.000,16.2
148,11/14/17 05:04:37 PM,43.488,0.2211,47.647,70.500,3.7
149,11/14/17 06:04:37 PM,43.579,0.2211,47.064,71.700,1.2
150,11/14/17 07:04:37 PM,43.716,0.2204,47.377,71.800,1.2
151,11/14/17 08:04:37 PM,43.808,0.2204,47.647,70.800,1.2
152,11/14/17 09:04:37 PM,43.900,0.2204,47.467,70.000,1.2
153,11/14/17 10:04:37 PM,43.945,0.2204,47.512,69.300,1.2
154,11/14/17 11:04:37 PM,44.037,0.2196,47.244,70.200,1.2
155,11/15/17 12:04:37 AM,44.127,0.2196,47.154,70.800,1.2
156,11/15/17 01:04:37 AM,44.173,0.2196,46.931,71.700,1.2
157,11/15/17 02:04:37 AM,44.263,0.2196,47.019,72.700,1.2
158,11/15/17 03:04:37 AM,44.310,0.2196,45.444,76.600,1.2
159,11/15/17 04:04:37 AM,44.355,0.2189,46.481,76.300,1.2
160,11/15/17 05:04:37 AM,44.445,0.2189,44.674,79.800,1.2
161,11/15/17 06:04:37 AM,44.492,0.2189,44.263,88.700,1.2
162,11/15/17 07:04:37 AM,44.537,0.2276,43.075,91.400,1.2
163,11/15/17 08:04:37 AM,44.537,0.2610,43.396,94.900,1.2
164,11/15/17 09:04:37 AM,44.537,0.3191,43.853,96.100,6.2
165,11/15/17 10:04:37 AM,44.537,0.2966,44.764,96.400,11.2
166,11/15/17 11:04:37 AM,44.582,0.2850,45.579,97.000,18.7
167,11/15/17 12:04:37 PM,44.674,0.2748,46.436,97.300,23.7
168,11/15/17 01:04:37 PM,44.719,0.2676,47.377,97.700,21.2
169,11/15/17 02:04:37 PM,44.809,0.2618,49.294,96.800,33.7
170,11/15/17 03:04:37 PM,44.946,0.2581,50.180,91.800,38.7
171,11/15/17 04:04:37 PM,45.082,0.2545,49.294,85.500,23.7
172,11/15/17 05:04:37 PM,45.172,0.2516,46.706,82.300,3.7
173,11/15/17 06:04:37 PM,45.262,0.2494,45.307,81.300,1.2
174,11/15/17 07:04:37 PM,45.262,0.2472,43.853,80.300,1.2
175,11/15/17 08:04:37 PM,45.262,0.2443,35.006,83.700,1.2
176,11/15/17 09:04:37 PM,45.172,0.2422,33.831,85.000,1.2
177,11/15/17 10:04:37 PM,45.082,0.2392,33.188,85.400,1.2
178,11/15/17 11:04:37 PM,44.901,0.2378,33.780,82.900,1.2
179,11/16/17 12:04:37 AM,44.764,0.2371,33.978,78.900,1.2
180,11/16/17 01:04:37 AM,44.627,0.2356,33.336,77.000,1.2
181,11/16/17 02:04:37 AM,44.445,0.2349,31.591,80.700,1.2
182,11/16/17 03:04:37 AM,44.310,0.2334,30.785,84.700,1.2
183,11/16/17 04:04:37 AM,44.173,0.2327,30.072,86.300,1.2
184,11/16/17 05:04:37 AM,44.037,0.2313,31.037,87.500,1.2
185,11/16/17 06:04:37 AM,43.900,0.2305,32.790,84.800,1.2
186,11/16/17 07:04:37 AM,43.763,0.2298,32.491,82.200,1.2
187,11/16/17 08:04:37 AM,43.671,0.2291,32.742,81.900,11.2
188,11/16/17 09:04:37 AM,43.624,0.2284,33.089,81.200,33.7
189,11/16/17 10:04:37 AM,43.579,0.2284,33.633,79.400,63.7
190,11/16/17 11:04:37 AM,43.534,0.2276,34.174,78.600,88.7
191,11/16/17 12:04:37 PM,43.488,0.2276,35.103,76.900,118.7
192,11/16/17 01:04:37 PM,43.534,0.2269,36.266,75.800,108.7
193,11/16/17 02:04:37 PM,43.579,0.2269,36.361,74.800,91.2
194,11/16/17 03:04:37 PM,43.624,0.2262,36.410,73.600,66.2
195,11/16/17 04:04:37 PM,43.624,0.2262,36.266,74.500,23.7
196,11/16/17 05:04:37 PM,43.624,0.2254,35.879,75.400,1.2
197,11/16/17 06:04:37 PM,43.624,0.2254,35.928,77.700,1.2
198,11/16/17 07:04:37 PM,43.624,0.2254,35.879,78.500,1.2
199,11/16/17 08:04:37 PM,43.579,0.2247,36.025,80.400,1.2
200,11/16/17 09:04:37 PM,43.579,0.2247,36.169,80.900,1.2
201,11/16/17 10:04:37 PM,43.534,0.2240,36.120,81.200,1.2
202,11/16/17 11:04:37 PM,43.534,0.2240,36.459,82.400,1.2
203,11/17/17 12:04:37 AM,43.488,0.2240,35.782,82.000,1.2
204,11/17/17 01:04:37 AM,43.488,0.2233,35.830,82.300,1.2
205,11/17/17 02:04:37 AM,43.488,0.2233,35.976,83.100,1.2
206,11/17/17 03:04:37 AM,43.443,0.2233,35.830,82.900,1.2
207,11/17/17 04:04:37 AM,43.443,0.2225,35.541,83.600,1.2
208,11/17/17 05:04:37 AM,43.396,0.2225,35.395,84.800,1.2
209,11/17/17 06:04:37 AM,43.396,0.2218,34.272,85.700,1.2
210,11/17/17 07:04:37 AM,43.351,0.2218,33.681,87.100,1.2
211,11/17/17 08:04:37 AM,43.259,0.2218,34.516,87.500,21.2
212,11/17/17 09:04:37 AM,43.214,0.2211,35.830,85.000,68.7
213,11/17/17 10:04:37 AM,43.167,0.2211,38.653,82.500,106.2
214,11/17/17 11:04:37 AM,43.167,0.2211,40.392,78.800,113.7
215,11/17/17 12:04:37 PM,43.214,0.2211,41.970,73.200,131.2
216,11/17/17 01:04:37 PM,43.306,0.2211,43.075,68.700,98.7
217,11/17/17 02:04:37 PM,43.396,0.2211,40.579,69.400,46.2
218,11/17/17 03:04:37 PM,43.488,0.2218,38.748,87.600,13.7
219,11/17/17 04:04:37 PM,43.534,0.2218,40.251,90.300,6.2
220,11/17/17 05:04:37 PM,43.534,0.2494,40.998,90.300,1.2
221,11/17/17 06:04:37 PM,43.579,0.2698,41.277,92.500,1.2
222,11/17/17 07:04:37 PM,43.579,0.2930,41.970,95.100,1.2
223,11/17/17 08:04:37 PM,43.624,0.2836,42.892,95.400,1.2
224,11/17/17 09:04:37 PM,43.671,0.3017,43.351,95.600,1.2
225,11/17/17 10:04:37 PM,43.716,0.3010,45.489,96.200,1.2
226,11/17/17 11:04:37 PM,43.808,0.2944,45.986,96.400,1.2
227,11/18/17 12:04:37 AM,43.900,0.2959,46.346,97.000,1.2
228,11/18/17 01:04:37 AM,43.990,0.2850,46.121,97.600,1.2
229,11/18/17 02:04:37 AM,44.127,0.2777,45.851,98.400,1.2
230,11/18/17 03:04:37 AM,44.218,0.2785,45.851,98.900,1.2
231,11/18/17 04:04:37 AM,44.310,0.2748,45.941,99.200,1.2
232,11/18/17 05:04:37 AM,44.400,0.2690,45.624,99.100,1.2
233,11/18/17 06:04:37 AM,44.492,0.2647,44.445,98.100,1.2
234,11/18/17 07:04:37 AM,44.582,0.2923,42.202,97.200,1.2
235,11/18/17 08:04:37 AM,44.627,0.3010,41.787,96.700,1.2
236,11/18/17 09:04:37 AM,44.627,0.2995,40.905,97.100,3.7
237,11/18/17 10:04:37 AM,44.582,0.3126,39.830,96.600,6.2
238,11/18/17 11:04:37 AM,44.492,0.3141,38.131,96.700,13.7
239,11/18/17 12:04:37 PM,44.310,0.3061,36.505,96.800,33.7
240,11/18/17 01:04:37 PM,44.082,0.3141,34.320,97.200,26.2
241,11/18/17 02:04:37 PM,43.853,0.3220,34.713,97.700,33.7
242,11/18/17 03:04:37 PM,43.624,0.3024,37.751,96.800,13.7
243,11/18/17 04:04:37 PM,43.534,0.2879,38.037,94.200,6.2
244,11/18/17 05:04:37 PM,43.488,0.2756,38.464,92.000,1.2
245,11/18/17 06:04:37 PM,43.488,0.2676,38.653,88.400,1.2
246,11/18/17 07:04:37 PM,43.488,0.2610,38.464,88.500,1.2
247,11/18/17 08:04:37 PM,43.488,0.2574,38.037,83.400,1.2
248,11/18/17 09:04:37 PM,43.488,0.2538,37.942,81.900,1.2
249,11/18/17 10:04:37 PM,43.443,0.2516,37.321,81.900,1.2
250,11/18/17 11:04:37 PM,43.443,0.2494,36.939,84.900,1.2
251,11/19/17 12:04:37 AM,43.443,0.2472,36.505,84.500,1.2
252,11/19/17 01:04:37 AM,43.396,0.2451,35.298,80.000,1.2
253,11/19/17 02:04:37 AM,43.351,0.2429,34.124,77.400,1.2
254,11/19/17 03:04:37 AM,43.306,0.2414,33.633,78.800,1.2
255,11/19/17 04:04:37 AM,43.259,0.2400,32.293,76.500,1.2
256,11/19/17 05:04:37 AM,43.167,0.2385,31.138,76.300,1.2
257,11/19/17 06:04:37 AM,43.122,0.2378,30.022,77.900,1.2
258,11/19/17 07:04:37 AM,43.030,0.2371,28.789,77.400,1.2
259,11/19/17 08:04:37 AM,42.939,0.2356,28.632,76.500,21.2
260,11/19/17 09:04:37 AM,42.800,0.2342,29.406,75.300,53.7
261,11/19/17 10:04:37 AM,42.708,0.2334,29.611,74.700,111.2
262,11/19/17 11:04:37 AM,42.616,0.2327,30.835,73.200,131.2
263,11/19/17 12:04:37 PM,42.525,0.2320,33.039,70.100,233.7
264,11/19/17 01:04:37 PM,42.478,0.2320,32.940,63.000,148.7
265,11/19/17 02:04:37 PM,42.525,0.2313,32.841,60.300,176.2
266,11/19/17 03:04:37 PM,42.525,0.2305,33.336,57.100,71.2
267,11/19/17 04:04:37 PM,42.478,0.2298,32.691,58.100,36.2
268,11/19/17 05:04:37 PM,42.433,0.2291,30.886,60.300,3.7
269,11/19/17 06:04:37 PM,42.386,0.2284,30.733,66.800,1.2
270,11/19/17 07:04:37 PM,42.294,0.2276,29.869,70.300,1.2
271,11/19/17 08:04:37 PM,42.202,0.2276,29.509,72.900,1.2
272,11/19/17 09:04:37 PM,42.109,0.2269,28.373,74.600,1.2
273,11/19/17 10:04:37 PM,42.017,0.2262,27.433,79.300,1.2
274,11/19/17 11:04:37 PM,41.970,0.2262,27.329,81.700,1.2
275,11/20/17 12:04:37 AM,41.878,0.2254,28.062,82.200,1.2
276,11/20/17 01:04:37 AM,41.787,0.2254,27.801,81.700,1.2
277,11/20/17 02:04:37 AM,41.693,0.2254,28.166,82.600,1.2
278,11/20/17 03:04:37 AM,41.601,0.2247,28.632,82.500,1.2
279,11/20/17 04:04:37 AM,41.554,0.2240,29.766,82.500,1.2
280,11/20/17 05:04:37 AM,41.463,0.2240,29.970,81.600,1.2
281,11/20/17 06:04:37 AM,41.416,0.2240,30.733,80.700,1.2
282,11/20/17 07:04:37 AM,41.369,0.2233,31.239,80.400,1.2
283,11/20/17 08:04:37 AM,41.322,0.2233,33.633,79.700,21.2
284,11/20/17 09:04:37 AM,41.277,0.2233,37.560,75.100,53.7
285,11/20/17 10:04:37 AM,41.230,0.2233,42.156,68.500,73.7
286,11/20/17 11:04:37 AM,41.277,0.2233,45.354,61.700,153.7
287,11/20/17 12:04:37 PM,41.369,0.2233,48.762,57.300,258.7
288,11/20/17 01:04:37 PM,41.554,0.2240,49.516,54.300,161.2
289,11/20/17 02:04:37 PM,41.832,0.2240,50.135,53.800,176.2
290,11/20/17 03:04:37 PM,42.064,0.2240,51.501,53.600,53.7
291,11/20/17 04:04:37 PM,42.247,0.2233,51.721,54.400,31.2
292,11/20/17 05:04:37 PM,42.433,0.2233,50.135,55.500,3.7
293,11/20/17 06:04:37 PM,42.570,0.2233,48.405,58.200,1.2
294,11/20/17 07:04:37 PM,42.708,0.2233,47.377,60.400,1.2
295,11/20/17 08:04:37 PM,42.755,0.2225,46.526,59.000,1.2
296,11/20/17 09:04:37 PM,42.847,0.2225,44.856,60.100,1.2
297,11/20/17 10:04:37 PM,42.892,0.2225,44.400,61.100,1.2
298,11/20/17 11:04:37 PM,42.939,0.2225,43.396,62.900,1.2
299,11/21/17 12:04:37 AM,42.939,0.2225,42.156,66.000,1.2
300,11/21/17 01:04:37 AM,42.939,0.2218,42.800,67.900,1.2
301,11/21/17 02:04:37 AM,42.939,0.2218,41.970,68.500,1.2
302,11/21/17 03:04:37 AM,42.939,0.2218,42.247,69.400,1.2
303,11/21/17 04:04:37 AM,42.939,0.2218,42.478,68.900,1.2
304,11/21/17 05:04:37 AM,42.984,0.2211,40.858,71.000,1.2
305,11/21/17 06:04:37 AM,42.984,0.2211,40.298,74.100,1.2
306,11/21/17 07:04:37 AM,42.939,0.2211,40.672,75.100,1.2
307,11/21/17 08:04:37 AM,42.939,0.2204,40.998,74.600,13.7
308,11/21/17 09:04:37 AM,42.984,0.2204,41.878,74.300,31.2
309,11/21/17 10:04:37 AM,42.984,0.2204,40.345,79.700,36.2
310,11/21/17 11:04:37 AM,43.030,0.2291,39.549,86.200,53.7
311,11/21/17 12:04:37 PM,43.030,0.2305,39.173,66.200,98.7
312,11/21/17 01:04:37 PM,43.030,0.2291,37.702,57.000,78.7
313,11/21/17 02:04:37 PM,43.030,0.2284,37.179,56.900,68.7
314,11/21/17 03:04:37 PM,42.984,0.2269,35.541,58.900,68.7
315,11/21/17 04:04:37 PM,42.984,0.2262,33.435,61.500,28.7
316,11/21/17 05:04:37 PM,42.939,0.2247,32.342,61.400,3.7
317,11/21/17 06:04:37 PM,42.847,0.2240,31.188,64.000,1.2
318,11/21/17 07:04:37 PM,42.755,0.2240,29.970,65.100,1.2
319,11/21/17 08:04:37 PM,42.616,0.2233,28.839,65.500,1.2
320,11/21/17 09:04:37 PM,42.525,0.2225,28.062,65.000,1.2
321,11/21/17 10:04:37 PM,42.386,0.2218,27.066,67.700,1.2
322,11/21/17 11:04:37 PM,42.294,0.2218,26.060,68.200,1.2
323,11/22/17 12:04:37 AM,42.156,0.2211,25.471,70.200,1.2
324,11/22/17 01:04:37 AM,42.017,0.2211,24.717,72.200,1.2
325,11/22/17 02:04:37 AM,41.878,0.2204,23.738,73.500,1.2
326,11/22/17 03:04:37 AM,41.740,0.2196,23.189,76.800,1.2
327,11/22/17 04:04:37 AM,41.648,0.2196,21.520,78.500,1.2
328,11/22/17 05:04:37 AM,41.508,0.2189,21.013,81.300,1.2
329,11/22/17 06:04:37 AM,41.369,0.2189,18.891,84.000,1.2
330,11/22/17 07:04:37 AM,41.230,0.2189,18.774,88.500,1.2
331,11/22/17 08:04:37 AM,41.137,0.2182,21.069,88.000,21.2
332,11/22/17 09:04:37 AM,40.998,0.2182,24.771,79.800,56.2
333,11/22/17 10:04:37 AM,40.905,0.2175,27.014,68.000,73.7
334,11/22/17 11:04:37 AM,40.811,0.2175,30.429,60.900,141.2
335,11/22/17 12:04:37 PM,40.764,0.2182,32.392,55.800,283.7
336,11/22/17 01:04:37 PM,40.764,0.2175,31.843,53.400,163.7
337,11/22/17 02:04:37 PM,40.811,0.2182,32.342,53.000,133.7
338,11/22/17 03:04:37 PM,40.811,0.2175,32.742,52.800,48.7
339,11/22/17 04:04:37 PM,40.811,0.2175,31.993,54.000,41.2
340,11/22/17 05:04:37 PM,40.811,0.2175,30.022,57.900,3.7
341,11/22/17 06:04:37 PM,40.811,0.2175,28.891,65.100,1.2
342,11/22/17 07:04:37 PM,40.811,0.2175,29.817,67.000,1.2
343,11/22/17 08:04:37 PM,40.811,0.2175,30.733,68.100,1.2
344,11/22/17 09:04:37 PM,40.764,0.2175,29.714,66.900,1.2
345,11/22/17 10:04:37 PM,40.764,0.2167,28.839,68.500,1.2
346,11/22/17 11:04:37 PM,40.764,0.2167,30.225,70.500,1.2
347,11/23/17 12:04:37 AM,40.764,0.2167,31.138,65.300,1.2
348,11/23/17 01:04:37 AM,40.719,0.2167,31.491,63.500,1.2
349,11/23/17 02:04:37 AM,40.719,0.2167,31.793,63.300,1.2
350,11/23/17 03:04:37 AM,40.719,0.2167,31.793,64.000,1.2
351,11/23/17 04:04:37 AM,40.719,0.2167,31.894,65.200,1.2
352,11/23/17 05:04:37 AM,40.719,0.2167,32.293,64.900,1.2
353,11/23/17 06:04:37 AM,40.719,0.2167,32.542,65.700,1.2
354,11/23/17 07:04:37 AM,40.719,0.2167,32.641,66.000,1.2
355,11/23/17 08:04:37 AM,40.719,0.2160,32.142,67.400,16.2
356,11/23/17 09:04:37 AM,40.719,0.2160,35.443,65.900,53.7
357,11/23/17 10:04:37 AM,40.719,0.2160,38.937,57.500,88.7
358,11/23/17 11:04:37 AM,40.764,0.2160,41.554,51.400,151.2
359,11/23/17 12:04:37 PM,40.811,0.2160,43.671,50.500,271.2
360,11/23/17 01:04:37 PM,40.951,0.2160,44.492,49.000,151.2
361,11/23/17 02:04:37 PM,41.137,0.2160,44.355,49.300,116.2
362,11/23/17 03:04:37 PM,41.277,0.2167,44.445,50.500,43.7
363,11/23/17 04:04:37 PM,41.416,0.2167,42.247,52.600,26.2
364,11/23/17 05:04:37 PM,41.508,0.2160,38.937,57.800,3.7
