"Plot_Name","Date_Time","Soil_Moisture","Relative_Humidity","PAR","Soil_Temp","Air_Temp"
"B127",2018-06-01 00:00:00,0.3061,71.6,1.2,20.3172222222222,24.0022222222222
"B127",2018-06-01 01:00:00,0.3053,76.7,1.2,20.2222222222222,22.8722222222222
"B127",2018-06-01 02:00:00,0.3053,80.8,1.2,20.1027777777778,22.0822222222222
"B127",2018-06-01 03:00:00,0.3046,85.1,1.2,19.9838888888889,21.27
"B127",2018-06-01 04:00:00,0.3039,88.7,1.2,19.865,20.8888888888889
"B127",2018-06-01 05:00:00,0.3039,91.8,1.2,19.7222222222222,20.3411111111111
"B127",2018-06-01 06:00:00,0.3039,92.5,1.2,19.6027777777778,20.3411111111111
"B127",2018-06-01 07:00:00,0.3032,92.2,6.2,19.5077777777778,21.4127777777778
"B127",2018-06-01 08:00:00,0.3032,87.2,13.7,19.46,23.5211111111111
"B127",2018-06-01 09:00:00,0.3032,80.4,23.7,19.5077777777778,23.0161111111111
"B127",2018-06-01 10:00:00,0.3024,80,58.7,19.6027777777778,19.8172222222222
"B127",2018-06-01 11:00:00,0.3017,79.4,118.7,19.5788888888889,19.2222222222222
"B127",2018-06-01 12:00:00,0.3017,79.3,76.2,19.5322222222222,19.1988888888889
"B127",2018-06-01 13:00:00,0.301,79.1,171.2,19.46,19.1272222222222
"B127",2018-06-01 14:00:00,0.3003,78,341.2,19.5322222222222,19.46
"B127",2018-06-01 15:00:00,0.2995,76.9,33.7,19.555,19.3177777777778
"B127",2018-06-01 16:00:00,0.2988,73.6,46.2,19.46,17.5577777777778
"B127",2018-06-01 17:00:00,0.2981,72.3,43.7,19.27,16.7727777777778
"B127",2018-06-01 18:00:00,0.2974,72.4,11.2,19.0322222222222,16.4872222222222
"B127",2018-06-01 19:00:00,0.2966,74.2,6.2,18.7472222222222,15.5572222222222
"B127",2018-06-01 20:00:00,0.2966,75.2,1.2,18.485,14.5288888888889
"B127",2018-06-01 21:00:00,0.2959,76.5,1.2,18.2,13.4972222222222
"B127",2018-06-01 22:00:00,0.2959,77.4,1.2,17.915,13.04
"B127",2018-06-01 23:00:00,0.2952,77.9,1.2,17.605,13.2088888888889
"B127",2018-06-02 00:00:00,0.2944,78.6,1.2,17.3911111111111,12.4127777777778
"B127",2018-06-02 01:00:00,0.2944,81.9,1.2,17.1772222222222,11.9288888888889
"B127",2018-06-02 02:00:00,0.2944,83.1,1.2,16.9627777777778,11.565
"B127",2018-06-02 03:00:00,0.2937,84.5,1.2,16.7488888888889,11.4672222222222
"B127",2018-06-02 04:00:00,0.2937,86.3,1.2,16.5577777777778,11.1272222222222
"B127",2018-06-02 05:00:00,0.2937,89.3,1.2,16.3922222222222,11.4672222222222
"B127",2018-06-02 06:00:00,0.293,90.5,1.2,16.2488888888889,11.7588888888889
"B127",2018-06-02 07:00:00,0.293,90.7,6.2,16.1527777777778,12.92
