"Plot_Name","Date_Check","Soil_Moisture","Relative_Humidity","PAR","Soil_Temp","Air_Temp"
"B127",2017-10-01 00:00:00,0.025,76.7,1.2,16.7961111111111,12.6538888888889
"B127",2017-10-01 01:00:00,0.0243,70.1,1.2,16.6772222222222,12.5088888888889
"B127",2017-10-01 02:00:00,0.0243,67,1.2,16.5111111111111,12.1711111111111
"B127",2017-10-01 03:00:00,0.0243,64.9,1.2,16.3677777777778,11.6127777777778
"B127",2017-10-01 04:00:00,0.0243,66.6,1.2,16.2011111111111,11.005
"B127",2017-10-01 05:00:00,0.0243,70.4,1.2,16.0577777777778,10.32
"B127",2017-10-01 06:00:00,0.0235,72.9,1.2,15.915,9.82888888888889
"B127",2017-10-01 07:00:00,0.0235,75.1,1.2,15.7477777777778,9.82888888888889
"B127",2017-10-01 08:00:00,0.0243,73.4,6.2,15.6288888888889,11.1272222222222
"B127",2017-10-01 09:00:00,0.0243,69.5,23.7,15.5572222222222,12.7988888888889
"B127",2017-10-01 10:00:00,0.025,63.5,36.2,15.5811111111111,15.4611111111111
"B127",2017-10-01 11:00:00,0.0264,53.7,86.2,15.7961111111111,18.2
"B127",2017-10-01 12:00:00,0.0257,48.3,83.7,16.1772222222222,18.39
"B127",2017-10-01 13:00:00,0.0257,45.1,296.2,16.4627777777778,19.9361111111111
"B127",2017-10-01 14:00:00,0.0257,41.6,78.7,16.7727777777778,20.6977777777778
"B127",2017-10-01 15:00:00,0.0257,37.4,76.2,17.0111111111111,20.5788888888889
"B127",2017-10-01 16:00:00,0.0257,36.3,48.7,17.2011111111111,20.7222222222222
"B127",2017-10-01 17:00:00,0.025,36.1,26.2,17.2961111111111,19.8877777777778
"B127",2017-10-01 18:00:00,0.025,39.3,8.7,17.2961111111111,19.7222222222222
"B127",2017-10-01 19:00:00,0.025,43,1.2,17.2722222222222,18.0327777777778
"B127",2017-10-01 20:00:00,0.0243,45.5,1.2,17.2011111111111,17.8672222222222
"B127",2017-10-01 21:00:00,0.0243,45.4,1.2,17.13,16.7727777777778
"B127",2017-10-01 22:00:00,0.0243,47.7,1.2,17.0111111111111,16.3438888888889
"B127",2017-10-01 23:00:00,0.0243,47.5,1.2,16.915,16.2722222222222
"B127",2017-10-02 00:00:00,0.0243,50,1.2,16.7961111111111,16.1527777777778
"B127",2017-10-02 01:00:00,0.0243,52.3,1.2,16.7011111111111,16.0822222222222
"B127",2017-10-02 02:00:00,0.0243,56.5,1.2,16.63,15.8188888888889
"B127",2017-10-02 03:00:00,0.0243,60.9,1.2,16.5577777777778,16.3677777777778
"B127",2017-10-02 04:00:00,0.0243,63.7,1.2,16.5338888888889,17.4627777777778
"B127",2017-10-02 05:00:00,0.0243,65.9,1.2,16.5822222222222,17.32
"B127",2017-10-02 06:00:00,0.0243,68.3,1.2,16.6061111111111,17.3677777777778
"B127",2017-10-02 07:00:00,0.0243,68.9,1.2,16.63,17.1772222222222
"B127",2017-10-02 08:00:00,0.0235,70,6.2,16.6538888888889,17.8188888888889
"B127",2017-10-02 09:00:00,0.0243,67.1,16.2,16.7011111111111,19.0077777777778
"B127",2017-10-02 10:00:00,0.025,60.5,61.2,16.82,21.8427777777778
"B127",2017-10-02 11:00:00,0.025,55.4,51.2,17.0111111111111,21.9388888888889
"B127",2017-10-02 12:00:00,0.0257,51.7,76.2,17.1527777777778,24.1711111111111
"B127",2017-10-02 13:00:00,0.0257,46.6,111.2,17.51,25.6711111111111
"B127",2017-10-02 14:00:00,0.0257,44.7,116.2,17.8911111111111,27.1861111111111
"B127",2017-10-02 15:00:00,0.0257,42.5,108.7,18.3427777777778,27.6277777777778
"B127",2017-10-02 16:00:00,0.0257,43.5,41.2,18.675,26.7438888888889
"B127",2017-10-02 17:00:00,0.0257,42.4,36.2,18.8661111111111,27.1611111111111
"B127",2017-10-02 18:00:00,0.025,42.1,23.7,18.9611111111111,26.5
"B127",2017-10-02 19:00:00,0.025,43.4,6.2,19.0322222222222,25.6472222222222
"B127",2017-10-02 20:00:00,0.025,44.7,1.2,19.0322222222222,24.6288888888889
"B127",2017-10-02 21:00:00,0.0243,47.1,1.2,18.985,23.5927777777778
"B127",2017-10-02 22:00:00,0.0243,47.1,1.2,18.9127777777778,22.705
"B127",2017-10-02 23:00:00,0.0235,45.1,1.2,18.8177777777778,22.3927777777778
"B127",2017-10-03 00:00:00,0.0235,44.9,1.2,18.7227777777778,21.9388888888889
"B127",2017-10-03 01:00:00,0.0235,49.7,1.2,18.6277777777778,21.27
"B127",2017-10-03 02:00:00,0.0235,59.1,1.2,18.5572222222222,20.2927777777778
"B127",2017-10-03 03:00:00,0.0235,66.2,1.2,18.485,19.4127777777778
"B127",2017-10-03 04:00:00,0.0235,71.4,1.2,18.4138888888889,19.555
"B127",2017-10-03 05:00:00,0.0235,73.5,1.2,18.3427777777778,20.0788888888889
"B127",2017-10-03 06:00:00,0.0235,75.4,1.2,18.3188888888889,19.555
"B127",2017-10-03 07:00:00,0.0228,76.9,1.2,18.295,19.8172222222222
"B127",2017-10-03 08:00:00,0.0228,78,1.2,18.2711111111111,19.7461111111111
"B127",2017-10-03 09:00:00,0.0228,78.3,16.2,18.2711111111111,19.96
"B127",2017-10-03 10:00:00,0.0235,82.2,23.7,18.3188888888889,19.6511111111111
"B127",2017-10-03 11:00:00,0.0235,85.1,53.7,18.3661111111111,20.6738888888889
"B127",2017-10-03 12:00:00,0.0243,84.2,66.2,18.5088888888889,21.7
"B127",2017-10-03 13:00:00,0.0235,86.4,46.2,18.6522222222222,20.5788888888889
"B127",2017-10-03 14:00:00,0.0235,90.7,61.2,18.7711111111111,22.0338888888889
"B127",2017-10-03 15:00:00,0.0243,83,68.7,18.9127777777778,24.2911111111111
"B127",2017-10-03 16:00:00,0.0243,74,51.2,19.08,24.7977777777778
"B127",2017-10-03 17:00:00,0.0243,70.9,26.2,19.2461111111111,25.04
"B127",2017-10-03 18:00:00,0.0243,70.2,16.2,19.365,25.1127777777778
"B127",2017-10-03 19:00:00,0.0243,71.2,3.7,19.46,24.7261111111111
"B127",2017-10-03 20:00:00,0.0243,75.2,1.2,19.5077777777778,23.8572222222222
"B127",2017-10-03 21:00:00,0.0243,78.9,1.2,19.5322222222222,22.705
"B127",2017-10-03 22:00:00,0.0235,84.2,1.2,19.5077777777778,21.7722222222222
"B127",2017-10-03 23:00:00,0.0235,86.9,1.2,19.46,21.1272222222222
"B127",2017-10-04 00:00:00,0.0235,88.7,1.2,19.3888888888889,20.9127777777778
"B127",2017-10-04 01:00:00,0.0235,89.5,1.2,19.3411111111111,21.27
"B127",2017-10-04 02:00:00,0.0235,89.2,1.2,19.2938888888889,20.8888888888889
"B127",2017-10-04 03:00:00,0.0235,90.1,1.2,19.27,20.7927777777778
"B127",2017-10-04 04:00:00,0.0235,90.1,1.2,19.2461111111111,21.0561111111111
"B127",2017-10-04 05:00:00,0.0235,89.5,1.2,19.2222222222222,21.3661111111111
"B127",2017-10-04 06:00:00,0.0235,89.5,1.2,19.2222222222222,21.485
"B127",2017-10-04 07:00:00,0.0235,89.9,1.2,19.2222222222222,21.485
"B127",2017-10-04 08:00:00,0.0235,91.2,1.2,19.2461111111111,21.2938888888889
"B127",2017-10-04 09:00:00,0.0235,94,1.2,19.2461111111111,20.8411111111111
"B127",2017-10-04 10:00:00,0.0235,96.6,3.7,19.2461111111111,20.5788888888889
"B127",2017-10-04 11:00:00,0.025,97.4,8.7,19.2461111111111,18.5327777777778
"B127",2017-10-04 12:00:00,0.025,97.6,31.2,19.175,17.4861111111111
"B127",2017-10-04 13:00:00,0.025,93.6,43.7,19.08,18.1761111111111
"B127",2017-10-04 14:00:00,0.025,82.3,46.2,19.0322222222222,18.8177777777778
"B127",2017-10-04 15:00:00,0.0257,75,46.2,18.985,19.8411111111111
"B127",2017-10-04 16:00:00,0.0257,66.4,51.2,18.985,20.8888888888889
"B127",2017-10-04 17:00:00,0.0257,65.2,28.7,18.985,20.9838888888889
"B127",2017-10-04 18:00:00,0.0257,59.8,16.2,18.9611111111111,21.1511111111111
"B127",2017-10-04 19:00:00,0.0257,63.1,6.2,18.9127777777778,20.4361111111111
"B127",2017-10-04 20:00:00,0.0257,72.9,1.2,18.8177777777778,18.01
"B127",2017-10-04 21:00:00,0.025,73,1.2,18.7227777777778,18.1761111111111
"B127",2017-10-04 22:00:00,0.025,67.9,1.2,18.6038888888889,17.3677777777778
"B127",2017-10-04 23:00:00,0.0243,66.1,1.2,18.4377777777778,16.9872222222222
"B127",2017-10-05 00:00:00,0.0243,67.9,1.2,18.295,16.415
"B127",2017-10-05 01:00:00,0.025,69.5,1.2,18.1522222222222,15.6522222222222
"B127",2017-10-05 02:00:00,0.0243,71,1.2,17.9861111111111,15.1272222222222
"B127",2017-10-05 03:00:00,0.0243,75.9,1.2,17.8188888888889,14.3372222222222
"B127",2017-10-05 04:00:00,0.0243,79.8,1.2,17.6527777777778,13.8338888888889
"B127",2017-10-05 05:00:00,0.0243,77.8,1.2,17.51,13.9777777777778
"B127",2017-10-05 06:00:00,0.0243,76.1,1.2,17.3677777777778,13.4488888888889
"B127",2017-10-05 07:00:00,0.0243,76.8,1.2,17.2011111111111,12.8227777777778
"B127",2017-10-05 08:00:00,0.0243,77.3,1.2,17.0338888888889,12.8472222222222
"B127",2017-10-05 09:00:00,0.0243,77.5,16.2,16.8922222222222,14.5527777777778
"B127",2017-10-05 10:00:00,0.025,73,23.7,16.8677777777778,17.7477777777778
"B127",2017-10-05 11:00:00,0.0264,61.7,118.7,16.9872222222222,20.4122222222222
"B127",2017-10-05 12:00:00,0.0264,53.9,66.2,17.2961111111111,21.4611111111111
"B127",2017-10-05 13:00:00,0.0272,48.7,153.7,17.5822222222222,22.5127777777778
"B127",2017-10-05 14:00:00,0.0272,44.5,96.2,17.8427777777778,23.4477777777778
"B127",2017-10-05 15:00:00,0.0272,40.2,58.7,18.105,23.665
"B127",2017-10-05 16:00:00,0.0272,39,48.7,18.295,24.7022222222222
"B127",2017-10-05 17:00:00,0.0272,36.2,33.7,18.4377777777778,24.7261111111111
"B127",2017-10-05 18:00:00,0.0272,36.6,21.2,18.5088888888889,23.9777777777778
"B127",2017-10-05 19:00:00,0.0272,46.4,6.2,18.5088888888889,21.7722222222222
"B127",2017-10-05 20:00:00,0.0272,61.4,1.2,18.5088888888889,20.3172222222222
"B127",2017-10-05 21:00:00,0.0272,68,1.2,18.4377777777778,19.1027777777778
"B127",2017-10-05 22:00:00,0.0272,73.5,1.2,18.3427777777778,18.7711111111111
"B127",2017-10-05 23:00:00,0.0272,76.8,1.2,18.2472222222222,18.6038888888889
"B127",2017-10-06 00:00:00,0.0264,79.7,1.2,18.1761111111111,18.0811111111111
"B127",2017-10-06 01:00:00,0.0264,88.6,1.2,18.0811111111111,16.7488888888889
"B127",2017-10-06 02:00:00,0.0264,92.9,1.2,18.01,16.6061111111111
"B127",2017-10-06 03:00:00,0.0279,94.1,1.2,17.915,16.1527777777778
"B127",2017-10-06 04:00:00,0.0352,96.5,1.2,17.8188888888889,15.7477777777778
"B127",2017-10-06 05:00:00,0.0366,97.8,1.2,17.7238888888889,15.27
"B127",2017-10-06 06:00:00,0.0395,98.5,1.2,17.6288888888889,15.5811111111111
"B127",2017-10-06 07:00:00,0.0402,98.9,1.2,17.5338888888889,15.6761111111111
"B127",2017-10-06 08:00:00,0.041,99.2,1.2,17.4861111111111,15.605
"B127",2017-10-06 09:00:00,0.041,99.5,1.2,17.415,15.7722222222222
"B127",2017-10-06 10:00:00,0.0417,99.6,3.7,17.3911111111111,15.8672222222222
"B127",2017-10-06 11:00:00,0.0439,99.8,16.2,17.3677777777778,16.4627777777778
"B127",2017-10-06 12:00:00,0.046,99.8,23.7,17.3911111111111,17.13
"B127",2017-10-06 13:00:00,0.046,99.8,26.2,17.4627777777778,17.7722222222222
"B127",2017-10-06 14:00:00,0.0475,99.8,18.7,17.5577777777778,18.3661111111111
