"Plot_Name","Date_Time","Soil_Moisture","Relative_Humidity","PAR","Soil_Temp","Air_Temp"
"B127",2017-11-01 00:00:00,0.2719,72.8,1.2,8.02,2.04722222222222
"B127",2017-11-01 01:00:00,0.2719,72.1,1.2,7.97,1.99388888888889
"B127",2017-11-01 02:00:00,0.2719,72.3,1.2,7.945,1.94
"B127",2017-11-01 03:00:00,0.2719,73.8,1.2,7.895,1.75111111111111
"B127",2017-11-01 04:00:00,0.2719,75,1.2,7.87,1.615
"B127",2017-11-01 05:00:00,0.2719,76.7,1.2,7.845,1.67
"B127",2017-11-01 06:00:00,0.2712,77.3,1.2,7.82,1.96722222222222
"B127",2017-11-01 07:00:00,0.2712,76.1,1.2,7.795,2.28888888888889
"B127",2017-11-01 08:00:00,0.2712,76.3,1.2,7.745,2.45
"B127",2017-11-01 09:00:00,0.2712,75.4,11.2,7.72,3.08888888888889
"B127",2017-11-01 10:00:00,0.2712,76.8,31.2,7.695,3.27388888888889
"B127",2017-11-01 11:00:00,0.2712,76.6,96.2,7.695,4.79222222222222
"B127",2017-11-01 12:00:00,0.2712,75.9,101.2,7.72,5.07611111111111
"B127",2017-11-01 13:00:00,0.2712,77.4,83.7,7.795,5.33388888888889
"B127",2017-11-01 14:00:00,0.2712,78,83.7,7.87,5.48777777777778
"B127",2017-11-01 15:00:00,0.2712,78.3,41.2,7.92,5.745
"B127",2017-11-01 15:00:00,0.2719,77.6,43.7,7.945,5.71888888888889
"B127",2017-11-01 16:00:00,0.2712,78.1,28.7,7.995,5.36
"B127",2017-11-01 17:00:00,0.2763,88.4,6.2,8.02,4.32388888888889
"B127",2017-11-01 18:00:00,0.293,93.6,1.2,8.045,4.29777777777778
"B127",2017-11-01 19:00:00,0.3308,95.2,1.2,8.045,4.32388888888889
"B127",2017-11-01 20:00:00,0.3358,96.5,1.2,8.02,4.50611111111111
"B127",2017-11-01 21:00:00,0.338,97.1,1.2,7.995,4.81777777777778
"B127",2017-11-01 22:00:00,0.3351,97.6,1.2,7.995,5.07611111111111
"B127",2017-11-01 23:00:00,0.3329,98,1.2,8.02,5.64222222222222
"B127",2017-11-02 00:00:00,0.3308,98.5,1.2,8.045,6.17888888888889
"B127",2017-11-02 01:00:00,0.3293,99,1.2,8.095,6.585
"B127",2017-11-02 02:00:00,0.3286,99.3,1.2,8.145,6.76277777777778
"B127",2017-11-02 03:00:00,0.3279,99.7,1.2,8.195,7.04111111111111
"B127",2017-11-02 04:00:00,0.3279,99.9,1.2,8.245,7.36777777777778
"B127",2017-11-02 05:00:00,0.3264,100,1.2,8.31888888888889,7.645
"B127",2017-11-02 06:00:00,0.3257,100,1.2,8.36888888888889,7.97
"B127",2017-11-02 07:00:00,0.325,100,1.2,8.44388888888889,7.97
