"Plot_Name","Date_Time","Soil_Moisture","Relative_Humidity","PAR","Soil_Temp","Air_Temp"
"HH115",2017-07-01 00:00:00,0.0272,92.7,1.2,19.6511111111111,20.5072222222222
"HH115",2017-07-01 01:00:00,0.0272,93.7,1.2,19.555,20.1738888888889
"HH115",2017-07-01 02:00:00,0.0272,92.9,1.2,19.4838888888889,19.5322222222222
"HH115",2017-07-01 03:00:00,0.0264,93.4,1.2,19.3888888888889,18.8888888888889
"HH115",2017-07-01 04:00:00,0.0264,94,1.2,19.27,18.0327777777778
"HH115",2017-07-01 05:00:00,0.0264,95.2,1.2,19.1511111111111,17.5338888888889
"HH115",2017-07-01 06:00:00,0.0257,96.3,1.2,19.0322222222222,17.415
"HH115",2017-07-01 07:00:00,0.0257,96.3,3.7,18.8888888888889,18.7472222222222
"HH115",2017-07-01 08:00:00,0.0257,91.3,11.2,18.7938888888889,20.6738888888889
"HH115",2017-07-01 09:00:00,0.0264,88.2,33.7,18.7711111111111,22.3688888888889
"HH115",2017-07-01 10:00:00,0.0264,79.9,326.2,18.8422222222222,23.545
"HH115",2017-07-01 11:00:00,0.0264,71.7,111.2,19.1027777777778,24.3388888888889
"HH115",2017-07-01 12:00:00,0.0264,66.3,178.7,19.3411111111111,25.5738888888889
"HH115",2017-07-01 13:00:00,0.0264,61.8,156.2,19.6027777777778,25.6227777777778
"HH115",2017-07-01 14:00:00,0.0264,57.1,28.7,19.96,25.9627777777778
"HH115",2017-07-01 15:00:00,0.0257,51.8,43.7,20.1738888888889,25.7438888888889
"HH115",2017-07-01 16:00:00,0.025,53,28.7,20.1977777777778,25.525
"HH115",2017-07-01 17:00:00,0.025,52.3,18.7,20.2222222222222,25.1622222222222
"HH115",2017-07-01 18:00:00,0.0243,53.5,6.2,20.1977777777778,24.5077777777778
"HH115",2017-07-01 19:00:00,0.0235,54.8,3.7,20.1261111111111,23.7127777777778
"HH115",2017-07-01 20:00:00,0.0228,59.5,1.2,20.0311111111111,22.0577777777778
"HH115",2017-07-01 21:00:00,0.0221,67.4,1.2,19.9122222222222,19.865
"HH115",2017-07-01 22:00:00,0.0214,74.6,1.2,19.7927777777778,18.8888888888889
"HH115",2017-07-01 23:00:00,0.0206,78.1,1.2,19.6272222222222,18.4377777777778
"HH115",2017-07-02 00:00:00,0.0206,82,1.2,19.46,17.6288888888889
"HH115",2017-07-02 01:00:00,0.0206,85.1,1.2,19.2938888888889,16.7488888888889
"HH115",2017-07-02 02:00:00,0.0199,87.7,1.2,19.1027777777778,15.9388888888889
"HH115",2017-07-02 03:00:00,0.0199,90,1.2,18.9372222222222,15.485
"HH115",2017-07-02 04:00:00,0.0192,92,1.2,18.7711111111111,15.6288888888889
"HH115",2017-07-02 05:00:00,0.0192,92.4,1.2,18.6038888888889,15.175
"HH115",2017-07-02 06:00:00,0.0192,92.8,1.2,18.4377777777778,15.3422222222222
"HH115",2017-07-02 07:00:00,0.0192,90.8,1.2,18.295,17.1527777777778
"HH115",2017-07-02 08:00:00,0.0192,85.6,11.2,18.1761111111111,18.8177777777778
"HH115",2017-07-02 09:00:00,0.0192,76.2,43.7,18.1522222222222,21.6277777777778
