"","Date_Check","Soil_Moisture","Relative_Humidity","PAR","Soil_Temp","Air_Temp","PlotName","Date_Time"
"7860",2018-05-01 00:00:00,0.2676,33.8,1.2,11.1022222222222,18.01,"B127",2018-05-01 00:03:09
"7861",2018-05-01 01:00:00,0.2668,36.8,1.2,10.8338888888889,17.5577777777778,"B127",2018-05-01 01:03:09
"7862",2018-05-01 02:00:00,0.2668,37.5,1.2,10.6377777777778,17.1061111111111,"B127",2018-05-01 02:03:09
"7863",2018-05-01 03:00:00,0.2668,38,1.2,10.4672222222222,16.7488888888889,"B127",2018-05-01 03:03:09
"7864",2018-05-01 04:00:00,0.2661,41.2,1.2,10.345,15.4138888888889,"B127",2018-05-01 04:03:09
"7865",2018-05-01 05:00:00,0.2661,44.4,1.2,10.1977777777778,14.6972222222222,"B127",2018-05-01 05:03:09
"7866",2018-05-01 06:00:00,0.2661,47.1,1.2,10.0261111111111,14.17,"B127",2018-05-01 06:03:09
"7867",2018-05-01 07:00:00,0.2654,49.2,31.2,9.85388888888889,14.2661111111111,"B127",2018-05-01 07:03:09
"7868",2018-05-01 08:00:00,0.2654,48.5,173.7,9.78,16.0338888888889,"B127",2018-05-01 08:03:09
"7869",2018-05-01 09:00:00,0.2661,46.3,298.7,9.87888888888889,19.77,"B127",2018-05-01 09:03:09
"7870",2018-05-01 10:00:00,0.2661,44.3,608.7,10.2711111111111,22.2738888888889,"B127",2018-05-01 10:03:09
"7871",2018-05-01 11:00:00,0.2668,42.4,1128.7,10.98,24.6772222222222,"B127",2018-05-01 11:03:09
"7872",2018-05-01 12:00:00,0.2661,40.2,873.7,12.0738888888889,26.965,"B127",2018-05-01 12:03:09
"7873",2018-05-01 13:00:00,0.2654,38.6,911.2,13.3288888888889,28.27,"B127",2018-05-01 13:03:09
"7874",2018-05-01 14:00:00,0.2647,35,1121.2,14.3138888888889,28.8161111111111,"B127",2018-05-01 14:03:09
"7875",2018-05-01 15:00:00,0.2647,33.4,783.7,15.055,28.9411111111111,"B127",2018-05-01 15:03:09
"7876",2018-05-01 16:00:00,0.2639,31.7,513.7,15.2938888888889,29.565,"B127",2018-05-01 16:03:09
"7877",2018-05-01 17:00:00,0.2639,32.1,363.7,15.3422222222222,28.245,"B127",2018-05-01 17:03:09
"7878",2018-05-01 18:00:00,0.2639,31.8,248.7,15.1988888888889,27.9488888888889,"B127",2018-05-01 18:03:09
"7879",2018-05-01 19:00:00,0.2632,32.7,111.2,14.9838888888889,27.1361111111111,"B127",2018-05-01 19:03:09
"7880",2018-05-01 20:00:00,0.2632,35.9,21.2,14.7211111111111,25.9138888888889,"B127",2018-05-01 20:03:09
"7881",2018-05-01 21:00:00,0.2625,39.6,1.2,14.4572222222222,25.1622222222222,"B127",2018-05-01 21:03:09
"7882",2018-05-01 22:00:00,0.2625,42.7,1.2,14.2422222222222,24.5322222222222,"B127",2018-05-01 22:03:09
"7883",2018-05-01 23:00:00,0.2618,44.7,1.2,14.0977777777778,23.785,"B127",2018-05-01 23:03:09
"7884",2018-05-02 00:00:00,0.2618,47,1.2,13.9538888888889,22.8961111111111,"B127",2018-05-02 00:03:09
"7885",2018-05-02 01:00:00,0.261,49.4,1.2,13.8338888888889,22.25,"B127",2018-05-02 01:03:09
"7886",2018-05-02 02:00:00,0.261,50.4,1.2,13.7138888888889,21.6761111111111,"B127",2018-05-02 02:03:09
"7887",2018-05-02 03:00:00,0.261,52,1.2,13.5938888888889,21.0788888888889,"B127",2018-05-02 03:03:09
"7888",2018-05-02 04:00:00,0.261,53.8,1.2,13.4972222222222,21.1027777777778,"B127",2018-05-02 04:03:09
"7889",2018-05-02 05:00:00,0.2603,55.1,1.2,13.4011111111111,20.7461111111111,"B127",2018-05-02 05:03:09
"7890",2018-05-02 06:00:00,0.2603,56.5,1.2,13.3288888888889,20.1738888888889,"B127",2018-05-02 06:03:09
"7891",2018-05-02 07:00:00,0.2603,57.9,31.2,13.2088888888889,20.1261111111111,"B127",2018-05-02 07:03:09
"7892",2018-05-02 08:00:00,0.2603,56.5,136.2,13.1611111111111,21.1027777777778,"B127",2018-05-02 08:03:09
"7893",2018-05-02 09:00:00,0.2603,52.8,256.2,13.2572222222222,23.4972222222222,"B127",2018-05-02 09:03:09
"7894",2018-05-02 10:00:00,0.2603,49.8,456.2,13.5222222222222,24.9438888888889,"B127",2018-05-02 10:03:09
"7895",2018-05-02 11:00:00,0.261,49.2,643.7,13.9777777777778,24.895,"B127",2018-05-02 11:03:09
"7896",2018-05-02 12:00:00,0.261,45.5,836.2,14.5527777777778,27.3077777777778,"B127",2018-05-02 12:03:09
"7897",2018-05-02 13:00:00,0.261,44.2,948.7,15.3177777777778,28.7422222222222,"B127",2018-05-02 13:03:09
"7898",2018-05-02 14:00:00,0.2618,44.6,831.2,16.1061111111111,29.04,"B127",2018-05-02 14:03:09
"7899",2018-05-02 15:00:00,0.2618,44.3,906.2,16.725,30.1422222222222,"B127",2018-05-02 15:03:09
"7900",2018-05-02 16:00:00,0.2618,44.7,376.2,17.2011111111111,29.315,"B127",2018-05-02 16:03:09
"7901",2018-05-02 17:00:00,0.2625,64.1,91.2,17.2011111111111,20.0311111111111,"B127",2018-05-02 17:03:09
"7902",2018-05-02 18:00:00,0.2625,80.8,223.7,16.9627777777778,23.545,"B127",2018-05-02 18:03:09
"7903",2018-05-02 19:00:00,0.2625,74.3,61.2,16.7961111111111,23.905,"B127",2018-05-02 19:03:09
"7904",2018-05-02 20:00:00,0.2632,85.6,6.2,16.5111111111111,21.5327777777778,"B127",2018-05-02 20:03:09
"7905",2018-05-02 21:00:00,0.2632,91.5,1.2,16.2011111111111,17.9377777777778,"B127",2018-05-02 21:03:09
"7906",2018-05-02 22:00:00,0.2632,91.4,1.2,15.8188888888889,18.7227777777778,"B127",2018-05-02 22:03:09
"7907",2018-05-02 23:00:00,0.2632,94.9,1.2,15.485,18.105,"B127",2018-05-02 23:03:09
"7908",2018-05-03 00:00:00,0.3191,97.1,1.2,15.3661111111111,18.1522222222222,"B127",2018-05-03 00:03:09
"7909",2018-05-03 01:00:00,0.3569,98.6,1.2,15.7238888888889,17.3438888888889,"B127",2018-05-03 01:03:09
"7910",2018-05-03 02:00:00,0.3489,99.2,1.2,15.6522222222222,17.225,"B127",2018-05-03 02:03:09
"7911",2018-05-03 03:00:00,0.3431,99.2,1.2,15.3661111111111,17.3677777777778,"B127",2018-05-03 03:03:09
"7912",2018-05-03 04:00:00,0.3627,99.2,1.2,15.1988888888889,16.9872222222222,"B127",2018-05-03 04:03:09
"7913",2018-05-03 05:00:00,0.4179,100,1.2,15.1272222222222,16.6061111111111,"B127",2018-05-03 05:03:09
"7914",2018-05-03 06:00:00,0.4172,100,1.2,14.9361111111111,15.9627777777778,"B127",2018-05-03 06:03:09
"7915",2018-05-03 07:00:00,0.4107,100,8.7,14.625,16.4872222222222,"B127",2018-05-03 07:03:09
"7916",2018-05-03 08:00:00,0.3918,99.9,33.7,14.4088888888889,16.725,"B127",2018-05-03 08:03:09
"7917",2018-05-03 09:00:00,0.3867,99.8,138.7,14.3372222222222,17.6288888888889,"B127",2018-05-03 09:03:09
"7918",2018-05-03 10:00:00,0.3809,96.1,453.7,14.4327777777778,19.7927777777778,"B127",2018-05-03 10:03:09
"7919",2018-05-03 11:00:00,0.3773,89.9,421.2,14.8877777777778,20.4838888888889,"B127",2018-05-03 11:03:09
"7920",2018-05-03 12:00:00,0.3707,83.8,551.2,15.3661111111111,22.4888888888889,"B127",2018-05-03 12:03:09
"7921",2018-05-03 13:00:00,0.3656,76.3,646.2,15.8911111111111,22.92,"B127",2018-05-03 13:03:09
"7922",2018-05-03 14:00:00,0.3511,76.5,286.2,16.415,21.5088888888889,"B127",2018-05-03 14:03:09
"7923",2018-05-03 15:00:00,0.346,75.6,218.7,16.5111111111111,19.5322222222222,"B127",2018-05-03 15:03:09
"7924",2018-05-03 16:00:00,0.3424,77.3,163.7,16.3922222222222,17.6772222222222,"B127",2018-05-03 16:03:09
"7925",2018-05-03 17:00:00,0.3402,80.4,156.2,16.1288888888889,18.2238888888889,"B127",2018-05-03 17:03:09
"7926",2018-05-03 18:00:00,0.3373,80.6,128.7,15.915,20.9838888888889,"B127",2018-05-03 18:03:09
"7927",2018-05-03 19:00:00,0.3358,82.9,48.7,15.8427777777778,20.8888888888889,"B127",2018-05-03 19:03:09
"7928",2018-05-03 20:00:00,0.3344,84.1,11.2,15.7961111111111,20.365,"B127",2018-05-03 20:03:09
"7929",2018-05-03 21:00:00,0.3322,84.7,1.2,15.7,20.3411111111111,"B127",2018-05-03 21:03:09
"7930",2018-05-03 22:00:00,0.3315,91.4,1.2,15.6522222222222,19.6738888888889,"B127",2018-05-03 22:03:09
"7931",2018-05-03 23:00:00,0.33,89.5,1.2,15.6288888888889,19.4838888888889,"B127",2018-05-03 23:03:09
"7932",2018-05-04 00:00:00,0.3293,88.6,1.2,15.5811111111111,19.175,"B127",2018-05-04 00:03:09
"7933",2018-05-04 01:00:00,0.3279,87.9,1.2,15.485,19.1511111111111,"B127",2018-05-04 01:03:09
"7934",2018-05-04 02:00:00,0.3271,88.4,1.2,15.39,19.1027777777778,"B127",2018-05-04 02:03:09
"7935",2018-05-04 03:00:00,0.3264,89.3,1.2,15.3422222222222,18.7938888888889,"B127",2018-05-04 03:03:09
"7936",2018-05-04 04:00:00,0.3257,89.9,1.2,15.3177777777778,18.4377777777778,"B127",2018-05-04 04:03:09
"7937",2018-05-04 05:00:00,0.325,90.2,1.2,15.2472222222222,18.295,"B127",2018-05-04 05:03:09
"7938",2018-05-04 06:00:00,0.3242,90.5,1.2,15.1511111111111,17.9861111111111,"B127",2018-05-04 06:03:09
"7939",2018-05-04 07:00:00,0.3235,90.2,16.2,15.0788888888889,18.3661111111111,"B127",2018-05-04 07:03:09
"7940",2018-05-04 08:00:00,0.3228,82.7,108.7,15.0311111111111,17.1061111111111,"B127",2018-05-04 08:03:09
"7941",2018-05-04 09:00:00,0.3213,79.5,268.7,14.96,17.225,"B127",2018-05-04 09:03:09
"7942",2018-05-04 10:00:00,0.3206,73.3,428.7,14.9838888888889,17.2722222222222,"B127",2018-05-04 10:03:09
"7943",2018-05-04 11:00:00,0.3199,70.6,528.7,15.1511111111111,18.5572222222222,"B127",2018-05-04 11:03:09
"7944",2018-05-04 12:00:00,0.3191,63.9,676.2,15.4377777777778,20.555,"B127",2018-05-04 12:03:09
"7945",2018-05-04 13:00:00,0.3177,58.6,886.2,16.01,21.3661111111111,"B127",2018-05-04 13:03:09
"7946",2018-05-04 14:00:00,0.317,54.2,1316.2,16.7961111111111,22.3688888888889,"B127",2018-05-04 14:03:09
"7947",2018-05-04 15:00:00,0.3148,51.9,726.2,17.4861111111111,21.9872222222222,"B127",2018-05-04 15:03:09
"7948",2018-05-04 16:00:00,0.3141,50.7,516.2,17.8188888888889,23.9777777777778,"B127",2018-05-04 16:03:09
"7949",2018-05-04 17:00:00,0.3126,46.8,708.7,17.9622222222222,23.4238888888889,"B127",2018-05-04 17:03:09
"7950",2018-05-04 18:00:00,0.3112,47.4,256.2,18.0327777777778,22.3688888888889,"B127",2018-05-04 18:03:09
"7951",2018-05-04 19:00:00,0.3104,50.1,78.7,17.6772222222222,21.7,"B127",2018-05-04 19:03:09
"7952",2018-05-04 20:00:00,0.3097,50.1,26.2,17.1772222222222,20.3411111111111,"B127",2018-05-04 20:03:09
"7953",2018-05-04 21:00:00,0.3097,51.1,1.2,16.63,20.1027777777778,"B127",2018-05-04 21:03:09
"7954",2018-05-04 22:00:00,0.309,52.5,1.2,16.1288888888889,18.9611111111111,"B127",2018-05-04 22:03:09
"7955",2018-05-04 23:00:00,0.3082,55.7,1.2,15.7238888888889,18.4377777777778,"B127",2018-05-04 23:03:09
"7956",2018-05-05 00:00:00,0.3075,57.6,1.2,15.39,17.4627777777778,"B127",2018-05-05 00:03:09
"7957",2018-05-05 01:00:00,0.3075,59.5,1.2,15.0788888888889,16.8438888888889,"B127",2018-05-05 01:03:09
"7958",2018-05-05 02:00:00,0.3075,62.5,1.2,14.7922222222222,15.6522222222222,"B127",2018-05-05 02:03:09
"7959",2018-05-05 03:00:00,0.3075,66.8,1.2,14.4811111111111,14.625,"B127",2018-05-05 03:03:09
"7960",2018-05-05 04:00:00,0.3068,71.3,1.2,14.1938888888889,14.1461111111111,"B127",2018-05-05 04:03:09
"7961",2018-05-05 05:00:00,0.3068,74.2,1.2,13.93,13.93,"B127",2018-05-05 05:03:09
"7962",2018-05-05 06:00:00,0.3068,76,1.2,13.69,13.0161111111111,"B127",2018-05-05 06:03:09
"7963",2018-05-05 07:00:00,0.3068,79.7,36.2,13.4488888888889,13.2088888888889,"B127",2018-05-05 07:03:09
"7964",2018-05-05 08:00:00,0.3068,77,166.2,13.305,15.605,"B127",2018-05-05 08:03:09
"7965",2018-05-05 09:00:00,0.3068,65.2,403.7,13.3772222222222,19.7222222222222,"B127",2018-05-05 09:03:09
"7966",2018-05-05 10:00:00,0.3068,50.5,568.7,13.69,22.7527777777778,"B127",2018-05-05 10:03:09
"7967",2018-05-05 11:00:00,0.3068,38.5,933.7,14.1938888888889,25.3072222222222,"B127",2018-05-05 11:03:09
"7968",2018-05-05 12:00:00,0.3061,31.6,818.7,15.1027777777778,26.6222222222222,"B127",2018-05-05 12:03:09
"7969",2018-05-05 13:00:00,0.3046,30.8,1118.7,16.1527777777778,27.53,"B127",2018-05-05 13:03:09
"7970",2018-05-05 14:00:00,0.3039,29.4,1161.2,17.2011111111111,27.4072222222222,"B127",2018-05-05 14:03:09
"7971",2018-05-05 15:00:00,0.3017,30.4,693.7,17.7961111111111,27.53,"B127",2018-05-05 15:03:09
"7972",2018-05-05 16:00:00,0.301,32.8,431.2,18.105,27.7022222222222,"B127",2018-05-05 16:03:09
"7973",2018-05-05 17:00:00,0.3003,32.8,613.7,18.295,27.5788888888889,"B127",2018-05-05 17:03:09
"7974",2018-05-05 18:00:00,0.2995,32.4,246.2,18.39,27.5538888888889,"B127",2018-05-05 18:03:09
"7975",2018-05-05 19:00:00,0.2981,31.4,101.2,18.1761111111111,25.4527777777778,"B127",2018-05-05 19:03:09
"7976",2018-05-05 20:00:00,0.2974,34.9,23.7,17.7961111111111,23.0638888888889,"B127",2018-05-05 20:03:09
"7977",2018-05-05 21:00:00,0.2966,41.5,1.2,17.2488888888889,20.7927777777778,"B127",2018-05-05 21:03:09
"7978",2018-05-05 22:00:00,0.2966,44.6,1.2,16.725,18.485,"B127",2018-05-05 22:03:09
"7979",2018-05-05 23:00:00,0.2959,52.6,1.2,16.225,16.415,"B127",2018-05-05 23:03:09
"7980",2018-05-06 00:00:00,0.2952,57.1,1.2,15.7961111111111,15.8188888888889,"B127",2018-05-06 00:03:09
"7981",2018-05-06 01:00:00,0.2952,58.8,1.2,15.4138888888889,15.0788888888889,"B127",2018-05-06 01:03:09
"7982",2018-05-06 02:00:00,0.2944,61.8,1.2,15.0788888888889,14.3372222222222,"B127",2018-05-06 02:03:09
"7983",2018-05-06 03:00:00,0.2944,64,1.2,14.7677777777778,13.9061111111111,"B127",2018-05-06 03:03:09
"7984",2018-05-06 04:00:00,0.2944,66.8,1.2,14.505,13.4011111111111,"B127",2018-05-06 04:03:09
"7985",2018-05-06 05:00:00,0.2944,73.3,1.2,14.2661111111111,11.3211111111111,"B127",2018-05-06 05:03:09
"7986",2018-05-06 06:00:00,0.2937,78.2,1.2,14.0022222222222,12.3638888888889,"B127",2018-05-06 06:03:09
"7987",2018-05-06 07:00:00,0.2937,73.6,31.2,13.7861111111111,13.0161111111111,"B127",2018-05-06 07:03:09
"7988",2018-05-06 08:00:00,0.2937,76.7,56.2,13.6661111111111,13.57,"B127",2018-05-06 08:03:09
"7989",2018-05-06 09:00:00,0.2944,70.2,166.2,13.69,16.2961111111111,"B127",2018-05-06 09:03:09
"7990",2018-05-06 10:00:00,0.2944,58.3,351.2,13.8577777777778,18.7472222222222,"B127",2018-05-06 10:03:09
"7991",2018-05-06 11:00:00,0.2944,51.2,658.7,14.2422222222222,22.13,"B127",2018-05-06 11:03:09
"7992",2018-05-06 12:00:00,0.2944,46.3,748.7,14.9122222222222,21.6277777777778,"B127",2018-05-06 12:03:09
"7993",2018-05-06 13:00:00,0.2937,45.8,1058.7,15.7477777777778,21.6038888888889,"B127",2018-05-06 13:03:09
"7994",2018-05-06 14:00:00,0.2937,45.4,966.2,16.5111111111111,21.8188888888889,"B127",2018-05-06 14:03:09
"7995",2018-05-06 15:00:00,0.2923,45.6,458.7,16.9388888888889,22.0822222222222,"B127",2018-05-06 15:03:09
"7996",2018-05-06 16:00:00,0.2923,44.5,448.7,17.0822222222222,20.6738888888889,"B127",2018-05-06 16:03:09
"7997",2018-05-06 17:00:00,0.2908,45.2,556.2,17.1061111111111,19.4361111111111,"B127",2018-05-06 17:03:09
"7998",2018-05-06 18:00:00,0.2901,47.4,183.7,17.0111111111111,18.2711111111111,"B127",2018-05-06 18:03:09
"7999",2018-05-06 19:00:00,0.2894,46.3,61.2,16.5338888888889,16.32,"B127",2018-05-06 19:03:09
"8000",2018-05-06 20:00:00,0.2886,53.4,23.7,15.9388888888889,14.3372222222222,"B127",2018-05-06 20:03:09
"8001",2018-05-06 21:00:00,0.2879,61.7,1.2,15.3422222222222,11.9038888888889,"B127",2018-05-06 21:03:09
"8002",2018-05-06 22:00:00,0.2879,67.3,1.2,14.8161111111111,11.2,"B127",2018-05-06 22:03:09
"8003",2018-05-06 23:00:00,0.2872,67.6,1.2,14.3372222222222,10.98,"B127",2018-05-06 23:03:09
"8004",2018-05-07 00:00:00,0.2872,67.2,1.2,13.93,10.59,"B127",2018-05-07 00:03:09
"8005",2018-05-07 01:00:00,0.2865,67.5,1.2,13.5938888888889,10.2472222222222,"B127",2018-05-07 01:03:09
"8006",2018-05-07 02:00:00,0.2865,68.1,1.2,13.3288888888889,10.32,"B127",2018-05-07 02:03:09
"8007",2018-05-07 03:00:00,0.2865,69.1,1.2,13.0638888888889,9.73111111111111,"B127",2018-05-07 03:03:09
"8008",2018-05-07 04:00:00,0.2865,71.3,1.2,12.8227777777778,9.85388888888889,"B127",2018-05-07 04:03:09
"8009",2018-05-07 05:00:00,0.2865,72.7,1.2,12.5577777777778,9.08888888888889,"B127",2018-05-07 05:03:09
"8010",2018-05-07 06:00:00,0.2857,74.5,1.2,12.34,8.54277777777778,"B127",2018-05-07 06:03:09
"8011",2018-05-07 07:00:00,0.2857,74.4,38.7,12.1222222222222,9.55777777777778,"B127",2018-05-07 07:03:09
"8012",2018-05-07 08:00:00,0.2857,70,178.7,12.025,12.92,"B127",2018-05-07 08:03:09
"8013",2018-05-07 09:00:00,0.2857,60.6,366.2,12.1472222222222,16.5111111111111,"B127",2018-05-07 09:03:09
"8014",2018-05-07 10:00:00,0.2865,53.4,486.2,12.485,18.985,"B127",2018-05-07 10:03:09
"8015",2018-05-07 11:00:00,0.2865,48.6,806.2,12.9922222222222,20.96,"B127",2018-05-07 11:03:09
