"","Date_Check","Soil_Moisture","Relative_Humidity","PAR","Soil_Temp","Air_Temp","PlotName","Date_Time"
"2770",2017-10-01 00:00:00,0.025,76.7,1.2,16.7961111111111,12.6538888888889,"B127",2017-10-01 00:03:41
"2771",2017-10-01 01:00:00,0.0243,70.1,1.2,16.6772222222222,12.5088888888889,"B127",2017-10-01 01:03:41
"2772",2017-10-01 02:00:00,0.0243,67,1.2,16.5111111111111,12.1711111111111,"B127",2017-10-01 02:03:41
"2773",2017-10-01 03:00:00,0.0243,64.9,1.2,16.3677777777778,11.6127777777778,"B127",2017-10-01 03:03:41
"2774",2017-10-01 04:00:00,0.0243,66.6,1.2,16.2011111111111,11.005,"B127",2017-10-01 04:03:41
"2775",2017-10-01 05:00:00,0.0243,70.4,1.2,16.0577777777778,10.32,"B127",2017-10-01 05:03:41
"2776",2017-10-01 06:00:00,0.0235,72.9,1.2,15.915,9.82888888888889,"B127",2017-10-01 06:03:41
"2777",2017-10-01 07:00:00,0.0235,75.1,1.2,15.7477777777778,9.82888888888889,"B127",2017-10-01 07:03:41
"2778",2017-10-01 08:00:00,0.0243,73.4,6.2,15.6288888888889,11.1272222222222,"B127",2017-10-01 08:03:41
"2779",2017-10-01 09:00:00,0.0243,69.5,23.7,15.5572222222222,12.7988888888889,"B127",2017-10-01 09:03:41
"2780",2017-10-01 10:00:00,0.025,63.5,36.2,15.5811111111111,15.4611111111111,"B127",2017-10-01 10:03:41
"2781",2017-10-01 11:00:00,0.0264,53.7,86.2,15.7961111111111,18.2,"B127",2017-10-01 11:03:41
"2782",2017-10-01 12:00:00,0.0257,48.3,83.7,16.1772222222222,18.39,"B127",2017-10-01 12:03:41
"2783",2017-10-01 13:00:00,0.0257,45.1,296.2,16.4627777777778,19.9361111111111,"B127",2017-10-01 13:03:41
"2784",2017-10-01 14:00:00,0.0257,41.6,78.7,16.7727777777778,20.6977777777778,"B127",2017-10-01 14:03:41
"2785",2017-10-01 15:00:00,0.0257,37.4,76.2,17.0111111111111,20.5788888888889,"B127",2017-10-01 15:03:41
"2786",2017-10-01 16:00:00,0.0257,36.3,48.7,17.2011111111111,20.7222222222222,"B127",2017-10-01 16:03:41
"2787",2017-10-01 17:00:00,0.025,36.1,26.2,17.2961111111111,19.8877777777778,"B127",2017-10-01 17:03:41
"2788",2017-10-01 18:00:00,0.025,39.3,8.7,17.2961111111111,19.7222222222222,"B127",2017-10-01 18:03:41
"2789",2017-10-01 19:00:00,0.025,43,1.2,17.2722222222222,18.0327777777778,"B127",2017-10-01 19:03:41
"2790",2017-10-01 20:00:00,0.0243,45.5,1.2,17.2011111111111,17.8672222222222,"B127",2017-10-01 20:03:41
"2791",2017-10-01 21:00:00,0.0243,45.4,1.2,17.13,16.7727777777778,"B127",2017-10-01 21:03:41
"2792",2017-10-01 22:00:00,0.0243,47.7,1.2,17.0111111111111,16.3438888888889,"B127",2017-10-01 22:03:41
"2793",2017-10-01 23:00:00,0.0243,47.5,1.2,16.915,16.2722222222222,"B127",2017-10-01 23:03:41
