"","Date_Check","Soil_Moisture","Relative_Humidity","PAR","Soil_Temp","Air_Temp","PlotName","Date_Time"
"12277",2018-11-01 00:00:00,0.317,79,1.2,11.2972222222222,9.60777777777778,"B127",2018-11-01 00:24:09
"12278",2018-11-01 01:00:00,0.3162,76,1.2,11.2238888888889,9.53388888888889,"B127",2018-11-01 01:24:09
"12279",2018-11-01 02:00:00,0.3162,74,1.2,11.175,9.485,"B127",2018-11-01 02:24:09
"12280",2018-11-01 03:00:00,0.3155,68.2,1.2,11.1272222222222,9.33611111111111,"B127",2018-11-01 03:24:09
"12281",2018-11-01 04:00:00,0.3155,68.2,1.2,11.0777777777778,9.16277777777778,"B127",2018-11-01 04:24:09
"12282",2018-11-01 05:00:00,0.3148,70.3,1.2,11.005,8.94111111111111,"B127",2018-11-01 05:24:09
"12283",2018-11-01 06:00:00,0.3141,70.9,1.2,10.9322222222222,9.13888888888889,"B127",2018-11-01 06:24:09
"12284",2018-11-01 07:00:00,0.3141,71.2,1.2,10.8827777777778,9.16277777777778,"B127",2018-11-01 07:24:09
"12285",2018-11-01 08:00:00,0.3141,71.9,1.2,10.8338888888889,9.18777777777778,"B127",2018-11-01 08:24:09
"12286",2018-11-01 09:00:00,0.3133,72.3,11.2,10.785,9.41,"B127",2018-11-01 09:24:09
"12287",2018-11-01 10:00:00,0.3126,73.5,21.2,10.7611111111111,9.485,"B127",2018-11-01 10:24:09
"12288",2018-11-01 11:00:00,0.3126,68.6,76.2,10.7611111111111,10.32,"B127",2018-11-01 11:24:09
"12289",2018-11-01 12:00:00,0.3126,61.7,143.7,10.785,10.8577777777778,"B127",2018-11-01 12:24:09
"12290",2018-11-01 13:00:00,0.3119,60.2,121.2,10.81,10.8577777777778,"B127",2018-11-01 13:24:09
"12291",2018-11-01 14:00:00,0.3119,62.7,128.7,10.8827777777778,10.1,"B127",2018-11-01 14:24:09
"12292",2018-11-01 15:00:00,0.3112,67.8,41.2,10.8827777777778,9.08888888888889,"B127",2018-11-01 15:24:09
"12293",2018-11-01 16:00:00,0.3112,73.1,33.7,10.8577777777778,8.64277777777778,"B127",2018-11-01 16:24:09
"12294",2018-11-01 17:00:00,0.3104,75.3,11.2,10.785,8.22,"B127",2018-11-01 17:24:09
"12295",2018-11-01 18:00:00,0.3104,77.3,1.2,10.7122222222222,7.67,"B127",2018-11-01 18:24:09
"12296",2018-11-01 19:00:00,0.3104,77.8,1.2,10.6138888888889,7.29277777777778,"B127",2018-11-01 19:24:09
"12297",2018-11-01 20:00:00,0.3097,78.6,1.2,10.5411111111111,6.94,"B127",2018-11-01 20:24:09
"12298",2018-11-01 21:00:00,0.3097,80,1.2,10.4922222222222,6.63611111111111,"B127",2018-11-01 21:24:09
"12299",2018-11-01 22:00:00,0.309,81.2,1.2,10.4177777777778,6.48388888888889,"B127",2018-11-01 22:24:09
"12300",2018-11-01 23:00:00,0.309,82.3,1.2,10.3688888888889,6.255,"B127",2018-11-01 23:24:09
"12301",2018-11-02 00:00:00,0.309,81.5,1.2,10.32,5.92388888888889,"B127",2018-11-02 00:24:09
"12302",2018-11-02 01:00:00,0.3082,83,1.2,10.2472222222222,5.51388888888889,"B127",2018-11-02 01:24:09
"12303",2018-11-02 02:00:00,0.3075,84.4,1.2,10.1977777777778,5.205,"B127",2018-11-02 02:24:09
"12304",2018-11-02 03:00:00,0.3075,86.9,1.2,10.1488888888889,3.985,"B127",2018-11-02 03:24:09
"12305",2018-11-02 04:00:00,0.3075,91.1,1.2,10.075,3.11611111111111,"B127",2018-11-02 04:24:09
"12306",2018-11-02 05:00:00,0.3075,92.8,1.2,9.95222222222222,3.11611111111111,"B127",2018-11-02 05:24:09
"12307",2018-11-02 06:00:00,0.3068,93.5,1.2,9.85388888888889,2.39611111111111,"B127",2018-11-02 06:24:09
"12308",2018-11-02 07:00:00,0.3068,94.8,1.2,9.75611111111111,1.96722222222222,"B127",2018-11-02 07:24:09
"12309",2018-11-02 08:00:00,0.3061,95.6,11.2,9.63222222222222,2.12777777777778,"B127",2018-11-02 08:24:09
"12310",2018-11-02 09:00:00,0.3061,93.6,38.7,9.55777777777778,3.88,"B127",2018-11-02 09:24:09
"12311",2018-11-02 10:00:00,0.3061,85.3,168.7,9.50888888888889,7.36777777777778,"B127",2018-11-02 10:24:09
"12312",2018-11-02 11:00:00,0.3061,73,321.2,9.55777777777778,8.59277777777778,"B127",2018-11-02 11:24:09
"12313",2018-11-02 12:00:00,0.3061,65.2,401.2,9.73111111111111,10.1977777777778,"B127",2018-11-02 12:24:09
