"","Date_Check","Soil_Moisture","Relative_Humidity","PAR","Soil_Temp","Air_Temp","PlotName","Date_Time"
"35",2017-07-02 10:00:01,NA,NA,NA,NA,NA,NA,NA
"36",2017-07-02 11:00:01,NA,NA,NA,NA,NA,NA,NA
"37",2017-07-02 12:00:01,NA,NA,NA,NA,NA,NA,NA
"38",2017-07-02 13:00:01,NA,NA,NA,NA,NA,NA,NA
"39",2017-07-02 14:00:01,NA,NA,NA,NA,NA,NA,NA
"40",2017-07-02 15:00:01,NA,NA,NA,NA,NA,NA,NA
"41",2017-07-02 16:00:01,NA,NA,NA,NA,NA,NA,NA
"42",2017-07-02 17:00:01,NA,NA,NA,NA,NA,NA,NA
"43",2017-07-02 18:00:01,NA,NA,NA,NA,NA,NA,NA
"44",2017-07-02 19:00:01,NA,NA,NA,NA,NA,NA,NA
"45",2017-07-02 20:00:01,NA,NA,NA,NA,NA,NA,NA
"46",2017-07-02 21:00:01,NA,NA,NA,NA,NA,NA,NA
"47",2017-07-02 22:00:01,NA,NA,NA,NA,NA,NA,NA
"48",2017-07-02 23:00:01,NA,NA,NA,NA,NA,NA,NA
"49",2017-07-03 00:00:01,NA,NA,NA,NA,NA,NA,NA
"50",2017-07-03 01:00:01,NA,NA,NA,NA,NA,NA,NA
"51",2017-07-03 02:00:01,NA,NA,NA,NA,NA,NA,NA
"52",2017-07-03 03:00:01,NA,NA,NA,NA,NA,NA,NA
"53",2017-07-03 04:00:01,NA,NA,NA,NA,NA,NA,NA
"54",2017-07-03 05:00:01,NA,NA,NA,NA,NA,NA,NA
"55",2017-07-03 06:00:01,NA,NA,NA,NA,NA,NA,NA
"56",2017-07-03 07:00:01,NA,NA,NA,NA,NA,NA,NA
"57",2017-07-03 08:00:01,NA,NA,NA,NA,NA,NA,NA
"58",2017-07-03 09:00:01,NA,NA,NA,NA,NA,NA,NA
"59",2017-07-03 10:00:01,NA,NA,NA,NA,NA,NA,NA
"60",2017-07-03 11:00:01,NA,NA,NA,NA,NA,NA,NA
"61",2017-07-03 12:00:01,NA,NA,NA,NA,NA,NA,NA
"62",2017-07-03 13:00:01,NA,NA,NA,NA,NA,NA,NA
"63",2017-07-03 14:00:01,NA,NA,NA,NA,NA,NA,NA
"64",2017-07-03 15:00:01,NA,NA,NA,NA,NA,NA,NA
"65",2017-07-03 16:00:01,NA,NA,NA,NA,NA,NA,NA
"66",2017-07-03 17:00:01,NA,NA,NA,NA,NA,NA,NA
"67",2017-07-03 18:00:01,NA,NA,NA,NA,NA,NA,NA
"68",2017-07-03 19:00:01,NA,NA,NA,NA,NA,NA,NA
"69",2017-07-03 20:00:01,NA,NA,NA,NA,NA,NA,NA
"70",2017-07-03 21:00:01,NA,NA,NA,NA,NA,NA,NA
"71",2017-07-03 22:00:01,NA,NA,NA,NA,NA,NA,NA
"72",2017-07-03 23:00:01,NA,NA,NA,NA,NA,NA,NA
"73",2017-07-04 00:00:01,NA,NA,NA,NA,NA,NA,NA
"74",2017-07-04 01:00:01,NA,NA,NA,NA,NA,NA,NA
"75",2017-07-04 02:00:01,NA,NA,NA,NA,NA,NA,NA
"76",2017-07-04 03:00:01,NA,NA,NA,NA,NA,NA,NA
"77",2017-07-04 04:00:01,NA,NA,NA,NA,NA,NA,NA
"78",2017-07-04 05:00:01,NA,NA,NA,NA,NA,NA,NA
"79",2017-07-04 06:00:01,NA,NA,NA,NA,NA,NA,NA
"80",2017-07-04 07:00:01,NA,NA,NA,NA,NA,NA,NA
"81",2017-07-04 08:00:01,NA,NA,NA,NA,NA,NA,NA
"82",2017-07-04 09:00:01,NA,NA,NA,NA,NA,NA,NA
"83",2017-07-04 10:00:01,NA,NA,NA,NA,NA,NA,NA
"84",2017-07-04 11:00:01,NA,NA,NA,NA,NA,NA,NA
"85",2017-07-04 12:00:01,NA,NA,NA,NA,NA,NA,NA
"86",2017-07-04 13:00:01,NA,NA,NA,NA,NA,NA,NA
"87",2017-07-04 14:00:01,NA,NA,NA,NA,NA,NA,NA
"88",2017-07-04 15:00:01,NA,NA,NA,NA,NA,NA,NA
"89",2017-07-04 16:00:01,NA,NA,NA,NA,NA,NA,NA
"90",2017-07-04 17:00:01,NA,NA,NA,NA,NA,NA,NA
"91",2017-07-04 18:00:01,NA,NA,NA,NA,NA,NA,NA
"92",2017-07-04 19:00:01,NA,NA,NA,NA,NA,NA,NA
"93",2017-07-04 20:00:01,NA,NA,NA,NA,NA,NA,NA
"94",2017-07-04 21:00:01,NA,NA,NA,NA,NA,NA,NA
"95",2017-07-04 22:00:01,NA,NA,NA,NA,NA,NA,NA
"96",2017-07-04 23:00:01,NA,NA,NA,NA,NA,NA,NA
"97",2017-07-05 00:00:01,NA,NA,NA,NA,NA,NA,NA
"98",2017-07-05 01:00:01,NA,NA,NA,NA,NA,NA,NA
"99",2017-07-05 02:00:01,NA,NA,NA,NA,NA,NA,NA
"100",2017-07-05 03:00:01,NA,NA,NA,NA,NA,NA,NA
"101",2017-07-05 04:00:01,NA,NA,NA,NA,NA,NA,NA
"102",2017-07-05 05:00:01,NA,NA,NA,NA,NA,NA,NA
"103",2017-07-05 06:00:01,NA,NA,NA,NA,NA,NA,NA
"104",2017-07-05 07:00:01,NA,NA,NA,NA,NA,NA,NA
"105",2017-07-05 08:00:01,NA,NA,NA,NA,NA,NA,NA
"106",2017-07-05 09:00:01,NA,NA,NA,NA,NA,NA,NA
"107",2017-07-05 10:00:01,NA,NA,NA,NA,NA,NA,NA
"108",2017-07-05 11:00:01,NA,NA,NA,NA,NA,NA,NA
"109",2017-07-05 12:00:01,NA,NA,NA,NA,NA,NA,NA
"110",2017-07-05 13:00:01,NA,NA,NA,NA,NA,NA,NA
"111",2017-07-05 14:00:01,NA,NA,NA,NA,NA,NA,NA
"112",2017-07-05 15:00:01,NA,NA,NA,NA,NA,NA,NA
"113",2017-07-05 16:00:01,NA,NA,NA,NA,NA,NA,NA
"114",2017-07-05 17:00:01,NA,NA,NA,NA,NA,NA,NA
"115",2017-07-05 18:00:01,NA,NA,NA,NA,NA,NA,NA
"116",2017-07-05 19:00:01,NA,NA,NA,NA,NA,NA,NA
"117",2017-07-05 20:00:01,NA,NA,NA,NA,NA,NA,NA
"118",2017-07-05 21:00:01,NA,NA,NA,NA,NA,NA,NA
"119",2017-07-05 22:00:01,NA,NA,NA,NA,NA,NA,NA
"120",2017-07-05 23:00:01,NA,NA,NA,NA,NA,NA,NA
"121",2017-07-06 00:00:01,NA,NA,NA,NA,NA,NA,NA
"122",2017-07-06 01:00:01,NA,NA,NA,NA,NA,NA,NA
"123",2017-07-06 02:00:01,NA,NA,NA,NA,NA,NA,NA
"124",2017-07-06 03:00:01,NA,NA,NA,NA,NA,NA,NA
"125",2017-07-06 04:00:01,NA,NA,NA,NA,NA,NA,NA
"126",2017-07-06 05:00:01,NA,NA,NA,NA,NA,NA,NA
"127",2017-07-06 06:00:01,NA,NA,NA,NA,NA,NA,NA
"128",2017-07-06 07:00:01,NA,NA,NA,NA,NA,NA,NA
"129",2017-07-06 08:00:01,NA,NA,NA,NA,NA,NA,NA
"130",2017-07-06 09:00:01,NA,NA,NA,NA,NA,NA,NA
"131",2017-07-06 10:00:01,NA,NA,NA,NA,NA,NA,NA
"132",2017-07-06 11:00:01,NA,NA,NA,NA,NA,NA,NA
"133",2017-07-06 12:00:01,NA,NA,NA,NA,NA,NA,NA
"134",2017-07-06 13:00:01,NA,NA,NA,NA,NA,NA,NA
"135",2017-07-06 14:00:01,NA,NA,NA,NA,NA,NA,NA
"136",2017-07-06 15:00:01,NA,NA,NA,NA,NA,NA,NA
"137",2017-07-06 16:00:01,NA,NA,NA,NA,NA,NA,NA
"138",2017-07-06 17:00:01,NA,NA,NA,NA,NA,NA,NA
"139",2017-07-06 18:00:01,NA,NA,NA,NA,NA,NA,NA
"140",2017-07-06 19:00:01,NA,NA,NA,NA,NA,NA,NA
"141",2017-07-06 20:00:01,NA,NA,NA,NA,NA,NA,NA
"142",2017-07-06 21:00:01,NA,NA,NA,NA,NA,NA,NA
"143",2017-07-06 22:00:01,NA,NA,NA,NA,NA,NA,NA
"144",2017-07-06 23:00:01,NA,NA,NA,NA,NA,NA,NA
"145",2017-07-07 00:00:01,NA,NA,NA,NA,NA,NA,NA
"146",2017-07-07 01:00:01,NA,NA,NA,NA,NA,NA,NA
"147",2017-07-07 02:00:01,NA,NA,NA,NA,NA,NA,NA
"148",2017-07-07 03:00:01,NA,NA,NA,NA,NA,NA,NA
"149",2017-07-07 04:00:01,NA,NA,NA,NA,NA,NA,NA
"150",2017-07-07 05:00:01,NA,NA,NA,NA,NA,NA,NA
"151",2017-07-07 06:00:01,NA,NA,NA,NA,NA,NA,NA
"152",2017-07-07 07:00:01,NA,NA,NA,NA,NA,NA,NA
"153",2017-07-07 08:00:01,NA,NA,NA,NA,NA,NA,NA
"154",2017-07-07 09:00:01,NA,NA,NA,NA,NA,NA,NA
"155",2017-07-07 10:00:01,NA,NA,NA,NA,NA,NA,NA
"156",2017-07-07 11:00:01,NA,NA,NA,NA,NA,NA,NA
"157",2017-07-07 12:00:01,NA,NA,NA,NA,NA,NA,NA
"158",2017-07-07 13:00:01,NA,NA,NA,NA,NA,NA,NA
"159",2017-07-07 14:00:01,NA,NA,NA,NA,NA,NA,NA
"160",2017-07-07 15:00:01,NA,NA,NA,NA,NA,NA,NA
"161",2017-07-07 16:00:01,NA,NA,NA,NA,NA,NA,NA
"162",2017-07-07 17:00:01,NA,NA,NA,NA,NA,NA,NA
"163",2017-07-07 18:00:01,NA,NA,NA,NA,NA,NA,NA
"164",2017-07-07 19:00:01,NA,NA,NA,NA,NA,NA,NA
"165",2017-07-07 20:00:01,NA,NA,NA,NA,NA,NA,NA
"166",2017-07-07 21:00:01,NA,NA,NA,NA,NA,NA,NA
"167",2017-07-07 22:00:01,NA,NA,NA,NA,NA,NA,NA
"168",2017-07-07 23:00:01,NA,NA,NA,NA,NA,NA,NA
"169",2017-07-08 00:00:01,NA,NA,NA,NA,NA,NA,NA
"170",2017-07-08 01:00:01,NA,NA,NA,NA,NA,NA,NA
"171",2017-07-08 02:00:01,NA,NA,NA,NA,NA,NA,NA
"172",2017-07-08 03:00:01,NA,NA,NA,NA,NA,NA,NA
"173",2017-07-08 04:00:01,NA,NA,NA,NA,NA,NA,NA
"174",2017-07-08 05:00:01,NA,NA,NA,NA,NA,NA,NA
"175",2017-07-08 06:00:01,NA,NA,NA,NA,NA,NA,NA
"176",2017-07-08 07:00:01,NA,NA,NA,NA,NA,NA,NA
"177",2017-07-08 08:00:01,NA,NA,NA,NA,NA,NA,NA
"178",2017-07-08 09:00:01,NA,NA,NA,NA,NA,NA,NA
"179",2017-07-08 10:00:01,NA,NA,NA,NA,NA,NA,NA
"180",2017-07-08 11:00:01,NA,NA,NA,NA,NA,NA,NA
"181",2017-07-08 12:00:01,NA,NA,NA,NA,NA,NA,NA
"182",2017-07-08 13:00:01,NA,NA,NA,NA,NA,NA,NA
"183",2017-07-08 14:00:01,NA,NA,NA,NA,NA,NA,NA
"184",2017-07-08 15:00:01,NA,NA,NA,NA,NA,NA,NA
"185",2017-07-08 16:00:01,NA,NA,NA,NA,NA,NA,NA
"186",2017-07-08 17:00:01,NA,NA,NA,NA,NA,NA,NA
"187",2017-07-08 18:00:01,NA,NA,NA,NA,NA,NA,NA
"188",2017-07-08 19:00:01,NA,NA,NA,NA,NA,NA,NA
"189",2017-07-08 20:00:01,NA,NA,NA,NA,NA,NA,NA
"190",2017-07-08 21:00:01,NA,NA,NA,NA,NA,NA,NA
"191",2017-07-08 22:00:01,NA,NA,NA,NA,NA,NA,NA
"192",2017-07-08 23:00:01,NA,NA,NA,NA,NA,NA,NA
"193",2017-07-09 00:00:01,NA,NA,NA,NA,NA,NA,NA
"194",2017-07-09 01:00:01,NA,NA,NA,NA,NA,NA,NA
"195",2017-07-09 02:00:01,NA,NA,NA,NA,NA,NA,NA
"196",2017-07-09 03:00:01,NA,NA,NA,NA,NA,NA,NA
"197",2017-07-09 04:00:01,NA,NA,NA,NA,NA,NA,NA
"198",2017-07-09 05:00:01,NA,NA,NA,NA,NA,NA,NA
"199",2017-07-09 06:00:01,NA,NA,NA,NA,NA,NA,NA
"200",2017-07-09 07:00:01,NA,NA,NA,NA,NA,NA,NA
"201",2017-07-09 08:00:01,NA,NA,NA,NA,NA,NA,NA
"202",2017-07-09 09:00:01,NA,NA,NA,NA,NA,NA,NA
"203",2017-07-09 10:00:01,NA,NA,NA,NA,NA,NA,NA
"204",2017-07-09 11:00:01,NA,NA,NA,NA,NA,NA,NA
"205",2017-07-09 12:00:01,NA,NA,NA,NA,NA,NA,NA
"206",2017-07-09 13:00:01,NA,NA,NA,NA,NA,NA,NA
"207",2017-07-09 14:00:01,NA,NA,NA,NA,NA,NA,NA
"208",2017-07-09 15:00:01,NA,NA,NA,NA,NA,NA,NA
"209",2017-07-09 16:00:01,NA,NA,NA,NA,NA,NA,NA
"210",2017-07-09 17:00:01,NA,NA,NA,NA,NA,NA,NA
"211",2017-07-09 18:00:01,NA,NA,NA,NA,NA,NA,NA
"212",2017-07-09 19:00:01,NA,NA,NA,NA,NA,NA,NA
"213",2017-07-09 20:00:01,NA,NA,NA,NA,NA,NA,NA
"214",2017-07-09 21:00:01,NA,NA,NA,NA,NA,NA,NA
"215",2017-07-09 22:00:01,NA,NA,NA,NA,NA,NA,NA
"216",2017-07-09 23:00:01,NA,NA,NA,NA,NA,NA,NA
"217",2017-07-10 00:00:01,NA,NA,NA,NA,NA,NA,NA
"218",2017-07-10 01:00:01,NA,NA,NA,NA,NA,NA,NA
"219",2017-07-10 02:00:01,NA,NA,NA,NA,NA,NA,NA
"220",2017-07-10 03:00:01,NA,NA,NA,NA,NA,NA,NA
"221",2017-07-10 04:00:01,NA,NA,NA,NA,NA,NA,NA
"222",2017-07-10 05:00:01,NA,NA,NA,NA,NA,NA,NA
"223",2017-07-10 06:00:01,NA,NA,NA,NA,NA,NA,NA
"224",2017-07-10 07:00:01,NA,NA,NA,NA,NA,NA,NA
"225",2017-07-10 08:00:01,NA,NA,NA,NA,NA,NA,NA
"226",2017-07-10 09:00:01,NA,NA,NA,NA,NA,NA,NA
"227",2017-07-10 10:00:01,NA,NA,NA,NA,NA,NA,NA
"228",2017-07-10 11:00:01,NA,NA,NA,NA,NA,NA,NA
"229",2017-07-10 12:00:01,NA,NA,NA,NA,NA,NA,NA
"230",2017-07-10 13:00:01,NA,NA,NA,NA,NA,NA,NA
"231",2017-07-10 14:00:01,NA,NA,NA,NA,NA,NA,NA
"232",2017-07-10 15:00:01,NA,NA,NA,NA,NA,NA,NA
"233",2017-07-10 16:00:01,NA,NA,NA,NA,NA,NA,NA
"234",2017-07-10 17:00:01,NA,NA,NA,NA,NA,NA,NA
"235",2017-07-10 18:00:01,NA,NA,NA,NA,NA,NA,NA
"236",2017-07-10 19:00:01,NA,NA,NA,NA,NA,NA,NA
"237",2017-07-10 20:00:01,NA,NA,NA,NA,NA,NA,NA
"238",2017-07-10 21:00:01,NA,NA,NA,NA,NA,NA,NA
"239",2017-07-10 22:00:01,NA,NA,NA,NA,NA,NA,NA
"240",2017-07-10 23:00:01,NA,NA,NA,NA,NA,NA,NA
"241",2017-07-11 00:00:01,NA,NA,NA,NA,NA,NA,NA
"242",2017-07-11 01:00:01,NA,NA,NA,NA,NA,NA,NA
"243",2017-07-11 02:00:01,NA,NA,NA,NA,NA,NA,NA
"244",2017-07-11 03:00:01,NA,NA,NA,NA,NA,NA,NA
"245",2017-07-11 04:00:01,NA,NA,NA,NA,NA,NA,NA
"246",2017-07-11 05:00:01,NA,NA,NA,NA,NA,NA,NA
"247",2017-07-11 06:00:01,NA,NA,NA,NA,NA,NA,NA
"248",2017-07-11 07:00:01,NA,NA,NA,NA,NA,NA,NA
"249",2017-07-11 08:00:01,NA,NA,NA,NA,NA,NA,NA
"250",2017-07-11 09:00:01,NA,NA,NA,NA,NA,NA,NA
"251",2017-07-11 10:00:01,NA,NA,NA,NA,NA,NA,NA
"252",2017-07-11 11:00:01,NA,NA,NA,NA,NA,NA,NA
"253",2017-07-11 12:00:01,NA,NA,NA,NA,NA,NA,NA
"254",2017-07-11 13:00:01,NA,NA,NA,NA,NA,NA,NA
"255",2017-07-11 14:00:01,NA,NA,NA,NA,NA,NA,NA
"256",2017-07-11 15:00:01,NA,NA,NA,NA,NA,NA,NA
"257",2017-07-11 16:00:01,NA,NA,NA,NA,NA,NA,NA
"258",2017-07-11 17:00:01,NA,NA,NA,NA,NA,NA,NA
"259",2017-07-11 18:00:01,NA,NA,NA,NA,NA,NA,NA
"260",2017-07-11 19:00:01,NA,NA,NA,NA,NA,NA,NA
"261",2017-07-11 20:00:01,NA,NA,NA,NA,NA,NA,NA
"262",2017-07-11 21:00:01,NA,NA,NA,NA,NA,NA,NA
"263",2017-07-11 22:00:01,NA,NA,NA,NA,NA,NA,NA
"264",2017-07-11 23:00:01,NA,NA,NA,NA,NA,NA,NA
"265",2017-07-12 00:00:01,NA,NA,NA,NA,NA,NA,NA
"266",2017-07-12 01:00:01,NA,NA,NA,NA,NA,NA,NA
"267",2017-07-12 02:00:01,NA,NA,NA,NA,NA,NA,NA
"268",2017-07-12 03:00:01,NA,NA,NA,NA,NA,NA,NA
"269",2017-07-12 04:00:01,NA,NA,NA,NA,NA,NA,NA
"270",2017-07-12 05:00:01,NA,NA,NA,NA,NA,NA,NA
"271",2017-07-12 06:00:01,NA,NA,NA,NA,NA,NA,NA
"272",2017-07-12 07:00:01,NA,NA,NA,NA,NA,NA,NA
"273",2017-07-12 08:00:01,NA,NA,NA,NA,NA,NA,NA
"274",2017-07-12 09:00:01,NA,NA,NA,NA,NA,NA,NA
"275",2017-07-12 10:00:01,NA,NA,NA,NA,NA,NA,NA
"276",2017-07-12 11:00:01,NA,NA,NA,NA,NA,NA,NA
"277",2017-07-12 12:00:01,NA,NA,NA,NA,NA,NA,NA
"278",2017-07-12 13:00:01,NA,NA,NA,NA,NA,NA,NA
"279",2017-07-12 14:00:01,NA,NA,NA,NA,NA,NA,NA
"280",2017-07-12 15:00:01,NA,NA,NA,NA,NA,NA,NA
"281",2017-07-12 16:00:01,NA,NA,NA,NA,NA,NA,NA
"282",2017-07-12 17:00:01,NA,NA,NA,NA,NA,NA,NA
"283",2017-07-12 18:00:01,NA,NA,NA,NA,NA,NA,NA
"284",2017-07-12 19:00:01,NA,NA,NA,NA,NA,NA,NA
"285",2017-07-12 20:00:01,NA,NA,NA,NA,NA,NA,NA
"286",2017-07-12 21:00:01,NA,NA,NA,NA,NA,NA,NA
"287",2017-07-12 22:00:01,NA,NA,NA,NA,NA,NA,NA
"288",2017-07-12 23:00:01,NA,NA,NA,NA,NA,NA,NA
"289",2017-07-13 00:00:01,NA,NA,NA,NA,NA,NA,NA
"290",2017-07-13 01:00:01,NA,NA,NA,NA,NA,NA,NA
"291",2017-07-13 02:00:01,NA,NA,NA,NA,NA,NA,NA
"292",2017-07-13 03:00:01,NA,NA,NA,NA,NA,NA,NA
"293",2017-07-13 04:00:01,NA,NA,NA,NA,NA,NA,NA
"294",2017-07-13 05:00:01,NA,NA,NA,NA,NA,NA,NA
"295",2017-07-13 06:00:01,NA,NA,NA,NA,NA,NA,NA
"296",2017-07-13 07:00:01,NA,NA,NA,NA,NA,NA,NA
"297",2017-07-13 08:00:01,NA,NA,NA,NA,NA,NA,NA
"298",2017-07-13 09:00:01,NA,NA,NA,NA,NA,NA,NA
"299",2017-07-13 10:00:01,NA,NA,NA,NA,NA,NA,NA
"300",2017-07-13 11:00:01,NA,NA,NA,NA,NA,NA,NA
"301",2017-07-13 12:00:01,NA,NA,NA,NA,NA,NA,NA
"302",2017-07-13 13:00:01,NA,NA,NA,NA,NA,NA,NA
"303",2017-07-13 14:00:01,NA,NA,NA,NA,NA,NA,NA
"304",2017-07-13 15:00:01,NA,NA,NA,NA,NA,NA,NA
"305",2017-07-13 16:00:01,NA,NA,NA,NA,NA,NA,NA
"306",2017-07-13 17:00:01,NA,NA,NA,NA,NA,NA,NA
"307",2017-07-13 18:00:01,NA,NA,NA,NA,NA,NA,NA
"308",2017-07-13 19:00:01,NA,NA,NA,NA,NA,NA,NA
"309",2017-07-13 20:00:01,NA,NA,NA,NA,NA,NA,NA
"310",2017-07-13 21:00:01,NA,NA,NA,NA,NA,NA,NA
"311",2017-07-13 22:00:01,NA,NA,NA,NA,NA,NA,NA
"312",2017-07-13 23:00:01,NA,NA,NA,NA,NA,NA,NA
"313",2017-07-14 00:00:01,NA,NA,NA,NA,NA,NA,NA
"314",2017-07-14 01:00:01,NA,NA,NA,NA,NA,NA,NA
"315",2017-07-14 02:00:01,NA,NA,NA,NA,NA,NA,NA
"316",2017-07-14 03:00:01,NA,NA,NA,NA,NA,NA,NA
"317",2017-07-14 04:00:01,NA,NA,NA,NA,NA,NA,NA
"318",2017-07-14 05:00:01,NA,NA,NA,NA,NA,NA,NA
"319",2017-07-14 06:00:01,NA,NA,NA,NA,NA,NA,NA
"320",2017-07-14 07:00:01,NA,NA,NA,NA,NA,NA,NA
"321",2017-07-14 08:00:01,NA,NA,NA,NA,NA,NA,NA
"322",2017-07-14 09:00:01,NA,NA,NA,NA,NA,NA,NA
"323",2017-07-14 10:00:01,NA,NA,NA,NA,NA,NA,NA
"324",2017-07-14 11:00:01,NA,NA,NA,NA,NA,NA,NA
"325",2017-07-14 12:00:01,NA,NA,NA,NA,NA,NA,NA
"326",2017-07-14 13:00:01,NA,NA,NA,NA,NA,NA,NA
"327",2017-07-14 14:00:01,NA,NA,NA,NA,NA,NA,NA
"328",2017-07-14 15:00:01,NA,NA,NA,NA,NA,NA,NA
"329",2017-07-14 16:00:01,NA,NA,NA,NA,NA,NA,NA
"330",2017-07-14 17:00:01,NA,NA,NA,NA,NA,NA,NA
"331",2017-07-14 18:00:01,NA,NA,NA,NA,NA,NA,NA
"332",2017-07-14 19:00:01,NA,NA,NA,NA,NA,NA,NA
"333",2017-07-14 20:00:01,NA,NA,NA,NA,NA,NA,NA
"334",2017-07-14 21:00:01,NA,NA,NA,NA,NA,NA,NA
"335",2017-07-14 22:00:01,NA,NA,NA,NA,NA,NA,NA
"336",2017-07-14 23:00:01,NA,NA,NA,NA,NA,NA,NA
"337",2017-07-15 00:00:01,NA,NA,NA,NA,NA,NA,NA
"338",2017-07-15 01:00:01,NA,NA,NA,NA,NA,NA,NA
"339",2017-07-15 02:00:01,NA,NA,NA,NA,NA,NA,NA
"340",2017-07-15 03:00:01,NA,NA,NA,NA,NA,NA,NA
"341",2017-07-15 04:00:01,NA,NA,NA,NA,NA,NA,NA
"342",2017-07-15 05:00:01,NA,NA,NA,NA,NA,NA,NA
"343",2017-07-15 06:00:01,NA,NA,NA,NA,NA,NA,NA
"344",2017-07-15 07:00:01,NA,NA,NA,NA,NA,NA,NA
"345",2017-07-15 08:00:01,NA,NA,NA,NA,NA,NA,NA
"346",2017-07-15 09:00:01,NA,NA,NA,NA,NA,NA,NA
"347",2017-07-15 10:00:01,NA,NA,NA,NA,NA,NA,NA
"348",2017-07-15 11:00:01,NA,NA,NA,NA,NA,NA,NA
"349",2017-07-15 12:00:01,NA,NA,NA,NA,NA,NA,NA
"350",2017-07-15 13:00:01,NA,NA,NA,NA,NA,NA,NA
"351",2017-07-15 14:00:01,NA,NA,NA,NA,NA,NA,NA
"352",2017-07-15 15:00:01,NA,NA,NA,NA,NA,NA,NA
"353",2017-07-15 16:00:01,NA,NA,NA,NA,NA,NA,NA
"354",2017-07-15 17:00:01,NA,NA,NA,NA,NA,NA,NA
"355",2017-07-15 18:00:01,NA,NA,NA,NA,NA,NA,NA
"356",2017-07-15 19:00:01,NA,NA,NA,NA,NA,NA,NA
"357",2017-07-15 20:00:01,NA,NA,NA,NA,NA,NA,NA
"358",2017-07-15 21:00:01,NA,NA,NA,NA,NA,NA,NA
"359",2017-07-15 22:00:01,NA,NA,NA,NA,NA,NA,NA
"360",2017-07-15 23:00:01,NA,NA,NA,NA,NA,NA,NA
"361",2017-07-16 00:00:01,NA,NA,NA,NA,NA,NA,NA
"362",2017-07-16 01:00:01,NA,NA,NA,NA,NA,NA,NA
"363",2017-07-16 02:00:01,NA,NA,NA,NA,NA,NA,NA
"364",2017-07-16 03:00:01,NA,NA,NA,NA,NA,NA,NA
"365",2017-07-16 04:00:01,NA,NA,NA,NA,NA,NA,NA
"366",2017-07-16 05:00:01,NA,NA,NA,NA,NA,NA,NA
"367",2017-07-16 06:00:01,NA,NA,NA,NA,NA,NA,NA
"368",2017-07-16 07:00:01,NA,NA,NA,NA,NA,NA,NA
"369",2017-07-16 08:00:01,NA,NA,NA,NA,NA,NA,NA
"370",2017-07-16 09:00:01,NA,NA,NA,NA,NA,NA,NA
"371",2017-07-16 10:00:01,NA,NA,NA,NA,NA,NA,NA
"372",2017-07-16 11:00:01,NA,NA,NA,NA,NA,NA,NA
"373",2017-07-16 12:00:01,NA,NA,NA,NA,NA,NA,NA
"374",2017-07-16 13:00:01,NA,NA,NA,NA,NA,NA,NA
"375",2017-07-16 14:00:01,NA,NA,NA,NA,NA,NA,NA
