"","Date_Check","Soil_Moisture","Relative_Humidity","PAR","Soil_Temp","Air_Temp","PlotName","Date_Time"
"14677",2019-03-01 00:00:00,0.1296,80.9,1.2,0.217777777777779,-5.605,"B127",2019-02-28 23:39:58
"14678",2019-03-01 01:00:00,0.1296,83.2,1.2,0.217777777777779,-5.32611111111111,"B127",2019-03-01 00:39:58
"14679",2019-03-01 02:00:00,0.1281,83.1,1.2,0.217777777777779,-4.865,"B127",2019-03-01 01:39:58
"14680",2019-03-01 03:00:00,0.1274,83,1.2,0.217777777777779,-4.95722222222222,"B127",2019-03-01 02:39:58
"14681",2019-03-01 04:00:00,0.1267,81.7,1.2,0.189999999999999,-4.83388888888889,"B127",2019-03-01 03:39:58
"14682",2019-03-01 05:00:00,0.1259,80,1.2,0.189999999999999,-4.56,"B127",2019-03-01 04:39:58
"14683",2019-03-01 06:00:00,0.1245,78.8,1.2,0.189999999999999,-4.53,"B127",2019-03-01 05:39:58
"14684",2019-03-01 07:00:00,0.1238,77,1.2,0.189999999999999,-4.37777777777778,"B127",2019-03-01 06:39:58
"14685",2019-03-01 08:00:00,0.123,77.4,1.2,0.189999999999999,-4.25722222222222,"B127",2019-03-01 07:39:58
"14686",2019-03-01 09:00:00,0.1216,76.4,23.7,0.189999999999999,-3.62722222222222,"B127",2019-03-01 08:39:58
"14687",2019-03-01 10:00:00,0.1209,74.5,81.2,0.189999999999999,-2.74222222222222,"B127",2019-03-01 09:39:58
"14688",2019-03-01 11:00:00,0.1209,74.4,156.2,0.189999999999999,-1.67,"B127",2019-03-01 10:39:58
"14689",2019-03-01 12:00:00,0.1216,73.2,336.2,0.189999999999999,-0.422777777777777,"B127",2019-03-01 11:39:58
"14690",2019-03-01 13:00:00,0.123,72.1,363.7,0.189999999999999,0.933888888888887,"B127",2019-03-01 12:39:58
"14691",2019-03-01 14:00:00,0.1245,69.7,398.7,0.217777777777779,1.28888888888889,"B127",2019-03-01 13:39:58
"14692",2019-03-01 15:00:00,0.1252,68.1,428.7,0.217777777777779,1.77777777777778,"B127",2019-03-01 14:39:58
"14693",2019-03-01 16:00:00,0.1252,70.1,356.2,0.217777777777779,1.85888888888889,"B127",2019-03-01 15:39:58
"14694",2019-03-01 17:00:00,0.1252,71.7,293.7,0.217777777777779,1.85888888888889,"B127",2019-03-01 16:39:58
"14695",2019-03-01 18:00:00,0.1252,71.1,143.7,0.217777777777779,0.852222222222222,"B127",2019-03-01 17:39:58
"14696",2019-03-01 19:00:00,0.1245,75.2,33.7,0.217777777777779,-0.67611111111111,"B127",2019-03-01 18:39:58
"14697",2019-03-01 20:00:00,0.1238,79.3,1.2,0.217777777777779,-1.55611111111111,"B127",2019-03-01 19:39:58
"14698",2019-03-01 21:00:00,0.1245,81.3,1.2,0.217777777777779,-1.15722222222222,"B127",2019-03-01 20:39:58
"14699",2019-03-01 22:00:00,0.1245,82.4,1.2,0.217777777777779,-1.27,"B127",2019-03-01 21:39:58
"14700",2019-03-01 23:00:00,0.1252,83.7,1.2,0.217777777777779,-1.27,"B127",2019-03-01 22:39:58
"14701",2019-03-02 00:00:00,0.1259,84.2,1.2,0.217777777777779,-1.29888888888889,"B127",2019-03-01 23:39:58
"14702",2019-03-02 01:00:00,0.1259,85.9,1.2,0.24611111111111,-1.41277777777778,"B127",2019-03-02 00:39:58
"14703",2019-03-02 02:00:00,0.1267,86.9,1.2,0.24611111111111,-1.38388888888889,"B127",2019-03-02 01:39:58
"14704",2019-03-02 03:00:00,0.1274,87.2,1.2,0.24611111111111,-1.52722222222222,"B127",2019-03-02 02:39:58
"14705",2019-03-02 04:00:00,0.1281,87.1,1.2,0.24611111111111,-1.81388888888889,"B127",2019-03-02 03:39:58
"14706",2019-03-02 05:00:00,0.1288,87.1,1.2,0.24611111111111,-2.07277777777778,"B127",2019-03-02 04:39:58
"14707",2019-03-02 06:00:00,0.1288,88.5,1.2,0.24611111111111,-2.16,"B127",2019-03-02 05:39:58
"14708",2019-03-02 07:00:00,0.1296,90.7,1.2,0.24611111111111,-2.50777777777778,"B127",2019-03-02 06:39:58
"14709",2019-03-02 08:00:00,0.1303,93.4,1.2,0.24611111111111,-2.77111111111111,"B127",2019-03-02 07:39:58
"14710",2019-03-02 09:00:00,0.131,93.7,18.7,0.24611111111111,-2.65388888888889,"B127",2019-03-02 08:39:58
"14711",2019-03-02 10:00:00,0.1318,91.4,83.7,0.24611111111111,-2.16,"B127",2019-03-02 09:39:58
"14712",2019-03-02 11:00:00,0.1325,83.8,243.7,0.24611111111111,-1.9,"B127",2019-03-02 10:39:58
"14713",2019-03-02 12:00:00,0.1332,80.8,271.2,0.24611111111111,-1.44111111111111,"B127",2019-03-02 11:39:58
"14714",2019-03-02 13:00:00,0.1354,76.3,461.2,0.24611111111111,-0.00388888888888969,"B127",2019-03-02 12:39:58
"14715",2019-03-02 14:00:00,0.1354,71.1,483.7,0.24611111111111,0.770000000000002,"B127",2019-03-02 13:39:58
"14716",2019-03-02 15:00:00,0.1361,67.1,473.7,0.272777777777778,-0.0322222222222221,"B127",2019-03-02 14:39:58
"14717",2019-03-02 16:00:00,0.1368,64.9,306.2,0.272777777777778,0.35611111111111,"B127",2019-03-02 15:39:58
"14718",2019-03-02 17:00:00,0.1368,62.7,231.2,0.272777777777778,0.135000000000001,"B127",2019-03-02 16:39:58
"14719",2019-03-02 18:00:00,0.1376,63.6,113.7,0.272777777777778,-0.67611111111111,"B127",2019-03-02 17:39:58
"14720",2019-03-02 19:00:00,0.1368,71.4,31.2,0.272777777777778,-1.69888888888889,"B127",2019-03-02 18:39:58
"14721",2019-03-02 20:00:00,0.1368,77.1,1.2,0.272777777777778,-2.36277777777778,"B127",2019-03-02 19:39:58
"14722",2019-03-02 21:00:00,0.1368,80.6,1.2,0.272777777777778,-2.74222222222222,"B127",2019-03-02 20:39:58
"14723",2019-03-02 22:00:00,0.1368,81.4,1.2,0.272777777777778,-3.09388888888889,"B127",2019-03-02 21:39:58
"14724",2019-03-02 23:00:00,0.1368,80.3,1.2,0.272777777777778,-3.18277777777778,"B127",2019-03-02 22:39:58
"14725",2019-03-03 00:00:00,0.1376,81.3,1.2,0.272777777777778,-3.50777777777778,"B127",2019-03-02 23:39:58
"14726",2019-03-03 01:00:00,0.1383,82.6,1.2,0.272777777777778,-3.12388888888889,"B127",2019-03-03 00:39:58
"14727",2019-03-03 02:00:00,0.1383,82.4,1.2,0.272777777777778,-3.77722222222222,"B127",2019-03-03 01:39:58
"14728",2019-03-03 03:00:00,0.139,81,1.2,0.272777777777778,-4.25722222222222,"B127",2019-03-03 02:39:58
"14729",2019-03-03 04:00:00,0.139,80.6,1.2,0.272777777777778,-4.34777777777778,"B127",2019-03-03 03:39:58
"14730",2019-03-03 05:00:00,0.139,79.9,1.2,0.272777777777778,-4.56,"B127",2019-03-03 04:39:58
