"","Date_Check","Soil_Moisture","Relative_Humidity","PAR","Soil_Temp","Air_Temp","PlotName","Date_Time"
"779",2017-07-01 00:00:00,0.0751,89.4,1.2,20.1738888888889,21.5327777777778,"B127",2017-06-30 23:30:55
"780",2017-07-01 01:00:00,0.0736,90.4,1.2,20.055,20.9361111111111,"B127",2017-07-01 00:30:55
"781",2017-07-01 02:00:00,0.0736,90.9,1.2,19.9361111111111,20.1738888888889,"B127",2017-07-01 01:30:55
"782",2017-07-01 03:00:00,0.0736,91.8,1.2,19.8172222222222,19.3411111111111,"B127",2017-07-01 02:30:55
"783",2017-07-01 04:00:00,0.0729,91.8,1.2,19.6738888888889,18.9611111111111,"B127",2017-07-01 03:30:55
"784",2017-07-01 05:00:00,0.0729,92.3,1.2,19.5077777777778,18.6038888888889,"B127",2017-07-01 04:30:55
"785",2017-07-01 06:00:00,0.0722,93.7,1.2,19.3411111111111,18.0811111111111,"B127",2017-07-01 05:30:55
"786",2017-07-01 07:00:00,0.0722,94.8,1.2,19.1988888888889,18.105,"B127",2017-07-01 06:30:55
"787",2017-07-01 08:00:00,0.0722,93.4,6.2,19.0561111111111,19.555,"B127",2017-07-01 07:30:55
"788",2017-07-01 09:00:00,0.0722,88.7,16.2,19.0077777777778,20.9127777777778,"B127",2017-07-01 08:30:55
"789",2017-07-01 10:00:00,0.0722,85.6,46.2,19.08,22.6811111111111,"B127",2017-07-01 09:30:55
"790",2017-07-01 11:00:00,0.0722,78,86.2,19.1988888888889,23.8088888888889,"B127",2017-07-01 10:30:55
"791",2017-07-01 12:00:00,0.0729,68.2,106.2,19.4127777777778,24.9677777777778,"B127",2017-07-01 11:30:55
"792",2017-07-01 13:00:00,0.0707,62.5,48.7,19.6738888888889,25.1622222222222,"B127",2017-07-01 12:30:55
"793",2017-07-01 14:00:00,0.07,61.1,63.7,19.9122222222222,25.4277777777778,"B127",2017-07-01 13:30:55
"794",2017-07-01 15:00:00,0.07,53.9,251.2,20.15,26.2561111111111,"B127",2017-07-01 14:30:55
"795",2017-07-01 16:00:00,0.0693,50,38.7,20.3411111111111,25.9138888888889,"B127",2017-07-01 15:30:55
"796",2017-07-01 17:00:00,0.0686,51.4,53.7,20.3877777777778,25.5977777777778,"B127",2017-07-01 16:30:55
"797",2017-07-01 18:00:00,0.0678,51.6,26.2,20.3877777777778,25.2338888888889,"B127",2017-07-01 17:30:55
"798",2017-07-01 19:00:00,0.0671,52.1,11.2,20.3172222222222,24.4361111111111,"B127",2017-07-01 18:30:55
"799",2017-07-01 20:00:00,0.0671,54.2,3.7,20.2222222222222,23.5211111111111,"B127",2017-07-01 19:30:55
"800",2017-07-01 21:00:00,0.0664,56.9,1.2,20.1027777777778,22.0822222222222,"B127",2017-07-01 20:30:55
"801",2017-07-01 22:00:00,0.0664,60.5,1.2,19.96,21.0561111111111,"B127",2017-07-01 21:30:55
"802",2017-07-01 23:00:00,0.0657,65.4,1.2,19.8172222222222,20.3877777777778,"B127",2017-07-01 22:30:55
"803",2017-07-02 00:00:00,0.0657,72.1,1.2,19.6511111111111,19.3888888888889,"B127",2017-07-01 23:30:55
"804",2017-07-02 01:00:00,0.0649,76.2,1.2,19.5077777777778,18.4377777777778,"B127",2017-07-02 00:30:55
"805",2017-07-02 02:00:00,0.0642,79.1,1.2,19.3411111111111,18.1288888888889,"B127",2017-07-02 01:30:55
"806",2017-07-02 03:00:00,0.0642,80.4,1.2,19.1511111111111,17.51,"B127",2017-07-02 02:30:55
"807",2017-07-02 04:00:00,0.0642,83.6,1.2,18.985,16.9872222222222,"B127",2017-07-02 03:30:55
