"","Date_Check","Soil_Moisture","Relative_Humidity","PAR","Soil_Temp","Air_Temp","PlotName","Date_Time"
"17178",2019-06-01 00:00:00,0.2821,81.3,1.2,17.5577777777778,20.9838888888889,"B127",2019-05-31 23:32:58
"17179",2019-06-01 01:00:00,0.2821,83.6,1.2,17.51,20.3172222222222,"B127",2019-06-01 00:32:58
"17180",2019-06-01 02:00:00,0.2821,86.5,1.2,17.415,19.6027777777778,"B127",2019-06-01 01:32:58
"17181",2019-06-01 03:00:00,0.2814,88.2,1.2,17.3438888888889,19.1988888888889,"B127",2019-06-01 02:32:58
"17182",2019-06-01 04:00:00,0.2814,89.3,1.2,17.2722222222222,19.0077777777778,"B127",2019-06-01 03:32:58
"17183",2019-06-01 05:00:00,0.2814,89.9,1.2,17.1772222222222,18.6522222222222,"B127",2019-06-01 04:32:58
"17184",2019-06-01 06:00:00,0.2806,91.3,1.2,17.1061111111111,18.2711111111111,"B127",2019-06-01 05:32:58
"17185",2019-06-01 07:00:00,0.2806,92.3,1.2,17.0338888888889,18.4611111111111,"B127",2019-06-01 06:32:58
"17186",2019-06-01 08:00:00,0.2806,91.6,6.2,16.9627777777778,18.8422222222222,"B127",2019-06-01 07:32:58
"17187",2019-06-01 09:00:00,0.2806,90.6,16.2,16.915,20.365,"B127",2019-06-01 08:32:58
"17188",2019-06-01 10:00:00,0.2799,88.3,26.2,16.915,21.6038888888889,"B127",2019-06-01 09:32:58
"17189",2019-06-01 11:00:00,0.2799,81.6,56.2,16.9872222222222,23.5688888888889,"B127",2019-06-01 10:32:58
"17190",2019-06-01 12:00:00,0.2799,75.9,86.2,17.1527777777778,24.605,"B127",2019-06-01 11:32:58
"17191",2019-06-01 13:00:00,0.2792,70.7,68.7,17.3677777777778,25.7438888888889,"B127",2019-06-01 12:32:58
"17192",2019-06-01 14:00:00,0.2792,69.4,76.2,17.605,21.4611111111111,"B127",2019-06-01 13:32:58
