"","Date_Check","Soil_Moisture","Relative_Humidity","PAR","Soil_Temp","Air_Temp","PlotName","Date_Time"
"13741",2019-01-01 00:00:00,0.407,99.5,1.2,3.40611111111111,1.12611111111111,"B127",2019-01-01 00:24:09
"13742",2019-01-01 01:00:00,0.3787,99.6,1.2,3.40611111111111,1.01722222222222,"B127",2019-01-01 01:24:09
"13743",2019-01-01 02:00:00,0.3693,99.2,1.2,3.40611111111111,0.825,"B127",2019-01-01 02:24:09
"13744",2019-01-01 03:00:00,0.3642,98.8,1.2,3.35388888888889,0.328888888888888,"B127",2019-01-01 03:24:09
"13745",2019-01-01 04:00:00,0.3605,98.5,1.2,3.32722222222222,0.0788888888888906,"B127",2019-01-01 04:24:09
"13746",2019-01-01 05:00:00,0.3555,98.1,1.2,3.27388888888889,-0.116111111111111,"B127",2019-01-01 05:24:09
"13747",2019-01-01 06:00:00,0.3526,98,1.2,3.22111111111111,-0.367222222222223,"B127",2019-01-01 06:24:09
"13748",2019-01-01 07:00:00,0.3475,97.3,1.2,3.16777777777778,-1.04277777777778,"B127",2019-01-01 07:24:09
"13749",2019-01-01 08:00:00,0.3446,94.8,1.2,3.11611111111111,-1.21277777777778,"B127",2019-01-01 08:24:09
"13750",2019-01-01 09:00:00,0.3431,94,3.7,3.06277777777778,-1.67,"B127",2019-01-01 09:24:09
"13751",2019-01-01 10:00:00,0.3409,91.5,28.7,3.00888888888889,-1.72722222222222,"B127",2019-01-01 10:24:09
"13752",2019-01-01 11:00:00,0.3395,92.4,56.2,2.95611111111111,-1.87111111111111,"B127",2019-01-01 11:24:09
"13753",2019-01-01 12:00:00,0.338,92.2,66.2,2.90277777777778,-1.87111111111111,"B127",2019-01-01 12:24:09
"13754",2019-01-01 13:00:00,0.3373,92.9,73.7,2.87722222222222,-1.95777777777778,"B127",2019-01-01 13:24:09
"13755",2019-01-01 14:00:00,0.3358,93.2,63.7,2.85,-2.27611111111111,"B127",2019-01-01 14:24:09
"13756",2019-01-01 15:00:00,0.3351,94.1,53.7,2.82277777777778,-2.45,"B127",2019-01-01 15:24:09
"13757",2019-01-01 16:00:00,0.3344,94.5,38.7,2.79722222222222,-2.47888888888889,"B127",2019-01-01 16:24:09
"13758",2019-01-01 17:00:00,0.3329,94.1,18.7,2.77,-2.65388888888889,"B127",2019-01-01 17:24:09
"13759",2019-01-01 18:00:00,0.3322,94,1.2,2.74388888888889,-2.85888888888889,"B127",2019-01-01 18:24:09
"13760",2019-01-01 19:00:00,0.3315,94.2,1.2,2.71722222222222,-2.85888888888889,"B127",2019-01-01 19:24:09
"13761",2019-01-01 20:00:00,0.33,94.9,1.2,2.66388888888889,-3.09388888888889,"B127",2019-01-01 20:24:09
"13762",2019-01-01 21:00:00,0.33,95.5,1.2,2.63722222222222,-3.18277777777778,"B127",2019-01-01 21:24:09
"13763",2019-01-01 22:00:00,0.3293,95.2,1.2,2.61,-3.24222222222222,"B127",2019-01-01 22:24:09
"13764",2019-01-01 23:00:00,0.3279,94.8,1.2,2.58388888888889,-3.21222222222222,"B127",2019-01-01 23:24:09
"13765",2019-01-02 00:00:00,0.3271,94.8,1.2,2.53,-3.18277777777778,"B127",2019-01-02 00:24:09
"13766",2019-01-02 01:00:00,0.3264,95,1.2,2.50277777777778,-3.21222222222222,"B127",2019-01-02 01:24:09
"13767",2019-01-02 02:00:00,0.3257,95.1,1.2,2.47722222222222,-3.09388888888889,"B127",2019-01-02 02:24:09
"13768",2019-01-02 03:00:00,0.3257,95.3,1.2,2.45,-2.88777777777778,"B127",2019-01-02 03:24:09
"13769",2019-01-02 04:00:00,0.325,95.7,1.2,2.45,-2.68277777777778,"B127",2019-01-02 04:24:09
"13770",2019-01-02 05:00:00,0.325,96.1,1.2,2.39611111111111,-2.59611111111111,"B127",2019-01-02 05:24:09
"13771",2019-01-02 06:00:00,0.3235,96.6,1.2,2.39611111111111,-2.33388888888889,"B127",2019-01-02 06:24:09
"13772",2019-01-02 07:00:00,0.3235,97.1,1.2,2.37,-2.10222222222222,"B127",2019-01-02 07:24:09
"13773",2019-01-02 08:00:00,0.3228,97.3,1.2,2.34277777777778,-1.95777777777778,"B127",2019-01-02 08:24:09
"13774",2019-01-02 09:00:00,0.3228,97.5,3.7,2.31611111111111,-1.67,"B127",2019-01-02 09:24:09
"13775",2019-01-02 10:00:00,0.3228,98.3,23.7,2.31611111111111,-1.24222222222222,"B127",2019-01-02 10:24:09
"13776",2019-01-02 11:00:00,0.322,98.8,31.2,2.28888888888889,-1.12777777777778,"B127",2019-01-02 11:24:09
"13777",2019-01-02 12:00:00,0.322,98,38.7,2.28888888888889,-1.58388888888889,"B127",2019-01-02 12:24:09
"13778",2019-01-02 13:00:00,0.322,96.8,73.7,2.28888888888889,-1.49777777777778,"B127",2019-01-02 13:24:09
"13779",2019-01-02 14:00:00,0.322,94.3,46.2,2.28888888888889,-1.52722222222222,"B127",2019-01-02 14:24:09
"13780",2019-01-02 15:00:00,0.3213,94.3,33.7,2.28888888888889,-1.69888888888889,"B127",2019-01-02 15:24:09
"13781",2019-01-02 16:00:00,0.3213,93.6,21.2,2.28888888888889,-1.87111111111111,"B127",2019-01-02 16:24:09
"13782",2019-01-02 17:00:00,0.3206,91.8,8.7,2.28888888888889,-1.95777777777778,"B127",2019-01-02 17:24:09
"13783",2019-01-02 18:00:00,0.3206,89.9,1.2,2.26222222222222,-1.9,"B127",2019-01-02 18:24:09
"13784",2019-01-02 19:00:00,0.3199,89.4,1.2,2.26222222222222,-1.785,"B127",2019-01-02 19:24:09
"13785",2019-01-02 20:00:00,0.3199,89.1,1.2,2.23611111111111,-2.04388888888889,"B127",2019-01-02 20:24:09
"13786",2019-01-02 21:00:00,0.3191,87,1.2,2.20888888888889,-2.50777777777778,"B127",2019-01-02 21:24:09
"13787",2019-01-02 22:00:00,0.3191,86.9,1.2,2.18222222222222,-2.53722222222222,"B127",2019-01-02 22:24:09
"13788",2019-01-02 23:00:00,0.3184,86.7,1.2,2.155,-2.85888888888889,"B127",2019-01-02 23:24:09
"13789",2019-01-03 00:00:00,0.3177,88.5,1.2,2.12777777777778,-3.30111111111111,"B127",2019-01-03 00:24:09
"13790",2019-01-03 01:00:00,0.317,89.8,1.2,2.10111111111111,-3.59777777777778,"B127",2019-01-03 01:24:09
"13791",2019-01-03 02:00:00,0.3162,91.1,1.2,2.07388888888889,-3.98611111111111,"B127",2019-01-03 02:24:09
"13792",2019-01-03 03:00:00,0.3155,93.2,1.2,2.02111111111111,-4.07611111111111,"B127",2019-01-03 03:24:09
"13793",2019-01-03 04:00:00,0.3141,94.1,1.2,1.99388888888889,-4.28722222222222,"B127",2019-01-03 04:24:09
"13794",2019-01-03 05:00:00,0.3133,94.7,1.2,1.94,-4.77277777777778,"B127",2019-01-03 05:24:09
"13795",2019-01-03 06:00:00,0.3119,95.8,1.2,1.91277777777778,-4.80388888888889,"B127",2019-01-03 06:24:09
"13796",2019-01-03 07:00:00,0.3104,95.9,1.2,1.85888888888889,-4.49888888888889,"B127",2019-01-03 07:24:09
"13797",2019-01-03 08:00:00,0.3097,95.3,1.2,1.83222222222222,-4.62111111111111,"B127",2019-01-03 08:24:09
"13798",2019-01-03 09:00:00,0.309,95.5,21.2,1.805,-4.10611111111111,"B127",2019-01-03 09:24:09
"13799",2019-01-03 10:00:00,0.3082,93.6,111.2,1.77777777777778,-2.59611111111111,"B127",2019-01-03 10:24:09
"13800",2019-01-03 11:00:00,0.3097,88.9,168.7,1.75111111111111,-1.1,"B127",2019-01-03 11:24:09
"13801",2019-01-03 12:00:00,0.3119,83.3,366.2,1.72388888888889,0.933888888888887,"B127",2019-01-03 12:24:09
"13802",2019-01-03 13:00:00,0.3119,79.6,326.2,1.72388888888889,1.99388888888889,"B127",2019-01-03 13:24:09
"13803",2019-01-03 14:00:00,0.3126,78.4,331.2,1.75111111111111,3.06277777777778,"B127",2019-01-03 14:24:09
"13804",2019-01-03 15:00:00,0.3155,77.8,246.2,1.75111111111111,3.22111111111111,"B127",2019-01-03 15:24:09
