"Plot Title: Rollinson_C6"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 9663853, SEN S/N: 2445097)","Water Content, m³/m³ (LGR S/N: 9663853, SEN S/N: 9673985)","PAR, uE (LGR S/N: 9663853, SEN S/N: 9680258)","Temp, °F (LGR S/N: 9663853, SEN S/N: 10448529)","RH, % (LGR S/N: 9663853, SEN S/N: 10448529)"
952,11/05/18 03:33:24 AM,48.315,0.3438,1.2,44.946,97.000
953,11/05/18 04:33:24 AM,48.227,0.3431,1.2,43.763,96.200
954,11/05/18 05:33:24 AM,48.182,0.3417,1.2,43.579,95.400
955,11/05/18 06:33:24 AM,48.049,0.3424,1.2,43.534,95.100
956,11/05/18 07:33:24 AM,47.959,0.3402,1.2,43.534,94.900
957,11/05/18 08:33:24 AM,47.914,0.3395,1.2,43.443,95.300
958,11/05/18 09:33:24 AM,47.826,0.3388,26.2,43.808,94.800
959,11/05/18 10:33:24 AM,47.781,0.3380,51.2,44.445,94.300
960,11/05/18 11:33:24 AM,47.781,0.3366,111.2,46.481,91.500
961,11/05/18 12:33:24 PM,47.826,0.3358,88.7,47.154,87.300
962,11/05/18 01:33:24 PM,47.914,0.3358,108.7,49.028,83.600
963,11/05/18 02:33:24 PM,48.004,0.3344,96.2,49.649,79.200
964,11/05/18 03:33:24 PM,48.137,0.3329,73.7,49.516,77.000
965,11/05/18 04:33:24 PM,48.182,0.3329,36.2,49.028,77.400
966,11/05/18 05:33:24 PM,48.182,0.3315,3.7,48.004,81.700
967,11/05/18 06:33:24 PM,48.182,0.3315,1.2,47.959,82.900
968,11/05/18 07:33:24 PM,48.137,0.3308,1.2,47.959,83.800
969,11/05/18 08:33:24 PM,48.094,0.3308,1.2,46.256,86.600
970,11/05/18 09:33:24 PM,48.094,0.3315,1.2,45.986,92.500
971,11/05/18 10:33:24 PM,48.094,0.3409,1.2,46.211,94.900
972,11/05/18 11:33:24 PM,48.094,0.3642,1.2,46.931,96.300
973,11/06/18 12:33:24 AM,48.094,0.3671,1.2,47.377,97.300
974,11/06/18 01:33:24 AM,48.094,0.3671,1.2,47.602,98.000
975,11/06/18 02:33:24 AM,48.137,0.3605,1.2,47.736,98.500
976,11/06/18 03:33:24 AM,48.182,0.3562,1.2,47.826,98.800
977,11/06/18 04:33:24 AM,48.227,0.3540,1.2,47.422,99.000
978,11/06/18 05:33:24 AM,48.272,0.3533,1.2,47.422,98.800
979,11/06/18 06:33:24 AM,48.272,0.3511,1.2,47.557,98.500
980,11/06/18 07:33:24 AM,48.315,0.3496,1.2,46.796,98.100
981,11/06/18 08:33:24 AM,48.315,0.3475,3.7,46.571,96.500
982,11/06/18 09:33:24 AM,48.272,0.3460,16.2,45.579,95.100
983,11/06/18 10:33:24 AM,48.272,0.3446,16.2,44.809,94.800
984,11/06/18 11:33:24 AM,48.227,0.3446,36.2,44.901,94.200
985,11/06/18 12:33:24 PM,48.182,0.3438,61.2,45.172,94.000
986,11/06/18 01:33:24 PM,48.182,0.3424,86.2,46.571,92.500
987,11/06/18 02:33:24 PM,48.182,0.3402,106.2,46.256,86.900
988,11/06/18 03:33:24 PM,48.227,0.3402,46.2,45.172,85.600
989,11/06/18 04:33:24 PM,48.182,0.3395,46.2,45.036,85.300
990,11/06/18 05:33:24 PM,48.137,0.3380,13.7,43.900,84.200
991,11/06/18 06:33:24 PM,48.049,0.3373,1.2,43.306,85.000
992,11/06/18 07:33:24 PM,47.959,0.3366,1.2,42.892,84.300
993,11/06/18 08:33:24 PM,47.826,0.3351,1.2,41.787,83.800
994,11/06/18 09:33:24 PM,47.691,0.3351,1.2,41.230,78.900
995,11/06/18 10:33:24 PM,47.557,0.3344,1.2,40.111,79.000
996,11/06/18 11:33:24 PM,47.377,0.3344,1.2,38.889,79.600
997,11/07/18 12:33:24 AM,47.244,0.3337,1.2,37.321,78.400
998,11/07/18 01:33:24 AM,47.064,0.3329,1.2,36.459,77.800
999,11/07/18 02:33:24 AM,46.841,0.3322,1.2,36.313,79.700
1000,11/07/18 03:33:24 AM,46.661,0.3322,1.2,35.879,77.200
1001,11/07/18 04:33:24 AM,46.436,0.3315,1.2,34.761,77.700
1002,11/07/18 05:33:24 AM,46.256,0.3315,1.2,35.006,78.400
1003,11/07/18 06:33:24 AM,46.076,0.3315,1.2,34.907,77.700
1004,11/07/18 07:33:24 AM,45.941,0.3308,1.2,34.957,77.900
1005,11/07/18 08:33:24 AM,45.806,0.3300,1.2,34.907,79.500
1006,11/07/18 09:33:24 AM,45.669,0.3300,13.7,35.200,80.300
1007,11/07/18 10:33:24 AM,45.579,0.3300,48.7,36.025,78.200
1008,11/07/18 11:33:24 AM,45.534,0.3308,113.7,37.081,72.900
1009,11/07/18 12:33:24 PM,45.534,0.3293,133.7,37.893,71.000
1010,11/07/18 01:33:24 PM,45.624,0.3293,101.2,38.131,72.300
1011,11/07/18 02:33:24 PM,45.624,0.3286,81.2,37.942,73.800
1012,11/07/18 03:33:24 PM,45.669,0.3286,53.7,37.798,75.700
1013,11/07/18 04:33:24 PM,45.669,0.3286,41.2,37.893,76.000
