"Plot Title: Rollinson_C6 "
"#","Time, GMT-05:00","Temp, °F()","Water Content, m³/m³()","PAR, uE()","Temp, °F()","RH, %()"
1,09/20/17 11:20:58 AM,64.931,-0.0236,56.2,80.227,76.700
2,09/20/17 12:20:58 PM,65.273,-0.0244,61.2,83.556,73.900
3,09/20/17 01:20:58 PM,65.959,-0.0244,53.7,85.397,68.000
4,09/20/17 02:20:58 PM,66.643,-0.0236,31.2,86.119,63.900
5,09/20/17 03:20:58 PM,67.242,-0.0236,41.2,87.573,61.200
6,09/20/17 04:20:58 PM,67.798,-0.0236,18.7,87.665,58.300
7,09/20/17 05:20:58 PM,68.185,-0.0236,31.2,86.617,56.900
8,09/20/17 06:20:58 PM,68.443,-0.0236,3.7,86.029,58.500
9,09/20/17 07:20:58 PM,68.614,-0.0236,1.2,84.049,61.100
10,09/20/17 08:20:58 PM,68.698,-0.0236,1.2,81.687,65.400
11,09/20/17 09:20:58 PM,68.698,-0.0236,1.2,79.876,67.300
12,09/20/17 10:20:58 PM,68.698,-0.0236,1.2,77.727,72.000
13,09/20/17 11:20:58 PM,68.698,-0.0236,1.2,74.856,78.800
14,09/21/17 12:20:58 AM,68.614,-0.0236,1.2,75.333,83.600
15,09/21/17 01:20:58 AM,68.527,-0.0236,1.2,75.204,80.900
16,09/21/17 02:20:58 AM,68.443,-0.0244,1.2,73.990,85.400
17,09/21/17 03:20:58 AM,68.400,-0.0236,1.2,72.653,86.900
18,09/21/17 04:20:58 AM,68.270,-0.0236,1.2,71.404,90.000
19,09/21/17 05:20:58 AM,68.185,-0.0244,1.2,71.490,91.900
20,09/21/17 06:20:58 AM,68.056,-0.0244,1.2,70.543,92.600
21,09/21/17 07:20:58 AM,67.928,-0.0244,1.2,70.543,93.100
22,09/21/17 08:20:58 AM,67.798,-0.0236,6.2,72.093,94.000
23,09/21/17 09:20:58 AM,67.757,-0.0236,23.7,76.246,89.000
24,09/21/17 10:20:58 AM,67.842,-0.0244,38.7,80.184,81.700
25,09/21/17 11:20:58 AM,68.099,-0.0236,61.2,83.959,72.700
26,09/21/17 12:20:58 PM,68.484,-0.0236,93.7,86.709,58.500
27,09/21/17 01:20:58 PM,68.999,-0.0236,71.2,88.718,51.600
28,09/21/17 02:20:58 PM,69.514,-0.0236,58.7,90.471,47.700
29,09/21/17 03:20:58 PM,69.901,-0.0236,36.2,88.167,49.900
30,09/21/17 04:20:58 PM,70.201,-0.0229,18.7,89.546,50.200
31,09/21/17 05:20:58 PM,70.416,-0.0236,13.7,88.167,53.100
32,09/21/17 06:20:58 PM,70.587,-0.0229,3.7,86.029,57.100
33,09/21/17 07:20:58 PM,70.630,-0.0229,1.2,82.085,66.600
34,09/21/17 08:20:58 PM,70.630,-0.0236,1.2,80.316,73.500
35,09/21/17 09:20:58 PM,70.587,-0.0229,1.2,79.392,75.800
36,09/21/17 10:20:58 PM,70.502,-0.0236,1.2,78.382,81.400
37,09/21/17 11:20:58 PM,70.459,-0.0236,1.2,79.524,80.300
38,09/22/17 12:20:58 AM,70.372,-0.0236,1.2,77.160,78.100
39,09/22/17 01:20:58 AM,70.286,-0.0236,1.2,75.290,83.300
40,09/22/17 02:20:58 AM,70.158,-0.0236,1.2,74.899,85.100
41,09/22/17 03:20:58 AM,70.029,-0.0236,1.2,74.683,86.200
42,09/22/17 04:20:58 AM,69.901,-0.0236,1.2,73.472,86.800
43,09/22/17 05:20:58 AM,69.771,-0.0236,1.2,72.783,87.800
44,09/22/17 06:20:58 AM,69.600,-0.0236,1.2,70.587,90.500
45,09/22/17 07:20:58 AM,69.427,-0.0236,1.2,71.964,91.600
46,09/22/17 08:20:58 AM,69.213,-0.0236,6.2,72.050,90.700
47,09/22/17 09:20:58 AM,69.085,-0.0236,13.7,76.942,85.500
48,09/22/17 10:20:58 AM,69.085,-0.0236,66.2,81.066,77.100
49,09/22/17 11:20:58 AM,69.300,-0.0236,53.7,85.939,68.800
50,09/22/17 12:20:58 PM,69.685,-0.0236,106.2,88.396,59.300
51,09/22/17 01:20:58 PM,70.201,-0.0236,48.7,89.776,51.800
52,09/22/17 02:20:58 PM,70.759,-0.0229,26.2,90.424,50.000
53,09/22/17 03:20:58 PM,71.146,-0.0222,41.2,90.379,48.900
