"Plot Title: Rollinson_C6 "
"#","Time, GMT-05:00","Temp, °F()","Water Content, m³/m³()","PAR, uE()","Temp, °F()","RH, %()"
1,03/14/18 02:11:04 PM,34.713,0.2799,243.7,41.832,47.000
2,03/14/18 03:11:04 PM,35.200,0.2857,586.2,43.990,44.700
3,03/14/18 04:11:04 PM,35.589,0.2865,408.7,45.624,41.900
4,03/14/18 05:11:04 PM,35.928,0.2865,218.7,46.166,40.900
5,03/14/18 06:11:04 PM,36.217,0.2857,81.2,46.706,42.700
6,03/14/18 07:11:04 PM,36.313,0.2843,21.2,44.218,44.700
7,03/14/18 08:11:04 PM,36.313,0.2828,1.2,39.690,51.500
8,03/14/18 09:11:04 PM,36.120,0.2836,1.2,38.700,57.600
9,03/14/18 10:11:04 PM,35.879,0.2857,1.2,36.939,62.800
10,03/14/18 11:11:04 PM,35.733,0.2879,1.2,33.879,67.900
11,03/15/18 12:11:04 AM,35.589,0.2894,1.2,36.072,73.900
12,03/15/18 01:11:04 AM,35.443,0.2894,1.2,35.879,75.300
13,03/15/18 02:11:04 AM,35.346,0.2886,1.2,35.298,74.300
14,03/15/18 03:11:04 AM,35.200,0.2908,1.2,34.516,74.500
15,03/15/18 04:11:04 AM,35.103,0.2923,1.2,32.990,74.000
16,03/15/18 05:11:04 AM,35.006,0.2952,1.2,29.201,75.300
17,03/15/18 06:11:04 AM,34.907,0.2966,1.2,28.839,82.000
18,03/15/18 07:11:04 AM,34.810,0.2843,1.2,26.485,96.400
19,03/15/18 08:11:04 AM,34.713,0.2378,21.2,27.540,100.000
20,03/15/18 09:11:04 AM,34.615,0.2937,138.7,34.468,92.800
21,03/15/18 10:11:04 AM,34.516,0.2828,393.7,40.811,69.800
22,03/15/18 11:11:04 AM,34.761,0.2821,383.7,43.214,58.400
23,03/15/18 12:11:04 PM,35.103,0.2821,761.2,46.301,51.100
24,03/15/18 01:11:04 PM,35.541,0.2828,633.7,48.049,47.300
25,03/15/18 02:11:04 PM,36.169,0.2828,501.2,48.628,42.900
26,03/15/18 03:11:04 PM,36.891,0.2821,591.2,50.400,40.000
27,03/15/18 04:11:04 PM,37.369,0.2814,496.2,49.471,36.300
28,03/15/18 05:11:04 PM,37.702,0.2821,213.7,44.082,44.900
29,03/15/18 06:11:04 PM,37.656,0.2843,86.2,40.345,56.600
30,03/15/18 07:11:04 PM,37.609,0.2915,23.7,36.361,61.600
31,03/15/18 08:11:04 PM,37.416,0.2981,1.2,32.891,71.500
32,03/15/18 09:11:04 PM,-888.880,0.2610,1.2,31.188,80.000
33,03/15/18 10:11:04 PM,36.891,0.2995,1.2,30.429,83.100
34,03/15/18 11:11:04 PM,36.651,0.2966,1.2,29.869,83.600
35,03/16/18 12:11:04 AM,36.361,0.2872,1.2,29.253,84.900
36,03/16/18 01:11:04 AM,36.120,0.2480,1.2,28.062,93.400
37,03/16/18 02:11:04 AM,35.879,0.2581,1.2,27.644,100.000
38,03/16/18 03:11:04 AM,35.638,0.2385,1.2,27.225,100.000
39,03/16/18 04:11:04 AM,35.443,0.2196,1.2,26.856,100.000
40,03/16/18 05:11:04 AM,35.298,0.2087,1.2,28.009,100.000
41,03/16/18 06:11:04 AM,35.152,0.2363,1.2,28.425,100.000
42,03/16/18 07:11:04 AM,35.006,0.2385,1.2,28.166,100.000
43,03/16/18 08:11:04 AM,34.907,0.2465,38.7,28.477,100.000
44,03/16/18 09:11:04 AM,34.810,0.2356,141.2,29.919,99.800
45,03/16/18 10:11:04 AM,34.761,0.2966,306.2,31.642,77.500
46,03/16/18 11:11:04 AM,34.664,0.2966,353.7,33.485,68.000
47,03/16/18 12:11:04 PM,34.664,0.2915,563.7,35.879,62.800
48,03/16/18 01:11:04 PM,34.907,0.2886,523.7,37.942,60.200
49,03/16/18 02:11:04 PM,35.298,0.2857,521.2,38.511,56.100
50,03/16/18 03:11:04 PM,35.830,0.2865,363.7,36.986,55.300
51,03/16/18 04:11:04 PM,36.120,0.2872,346.2,37.274,54.000
52,03/16/18 05:11:04 PM,36.313,0.2901,201.2,35.782,56.400
53,03/16/18 06:11:04 PM,36.505,0.2966,83.7,33.879,60.700
54,03/16/18 07:11:04 PM,36.459,0.2974,23.7,32.043,66.900
55,03/16/18 08:11:04 PM,36.410,0.2552,1.2,31.037,77.500
56,03/16/18 09:11:04 PM,36.217,0.2429,1.2,31.138,98.600
57,03/16/18 10:11:04 PM,36.072,0.2349,1.2,31.944,100.000
58,03/16/18 11:11:04 PM,35.928,0.2385,1.2,32.043,100.000
59,03/17/18 12:11:04 AM,35.782,0.2262,1.2,31.793,100.000
60,03/17/18 01:11:04 AM,35.685,0.2262,1.2,32.092,100.000
61,03/17/18 02:11:04 AM,35.589,0.2313,1.2,32.691,100.000
62,03/17/18 03:11:04 AM,35.492,0.2313,1.2,32.092,100.000
63,03/17/18 04:11:04 AM,35.443,0.2211,1.2,31.944,100.000
64,03/17/18 05:11:04 AM,35.346,0.2116,1.2,31.541,100.000
65,03/17/18 06:11:04 AM,35.298,0.2037,1.2,31.591,100.000
66,03/17/18 07:11:04 AM,35.249,0.2015,1.2,31.440,100.000
67,03/17/18 08:11:04 AM,35.152,0.1964,6.2,32.043,100.000
68,03/17/18 09:11:04 AM,35.103,0.2087,53.7,32.641,100.000
69,03/17/18 10:11:04 AM,35.103,0.2378,131.2,34.223,100.000
70,03/17/18 11:11:04 AM,35.103,0.2465,193.7,36.505,100.000
71,03/17/18 12:11:04 PM,35.200,0.2995,206.2,37.513,82.600
72,03/17/18 01:11:04 PM,35.395,0.3155,338.7,42.892,64.800
73,03/17/18 02:11:04 PM,35.685,0.3061,516.2,42.433,51.700
74,03/17/18 03:11:04 PM,36.169,0.3032,548.7,45.082,46.200
75,03/17/18 04:11:04 PM,36.505,0.3010,481.2,45.082,42.500
76,03/17/18 05:11:04 PM,36.842,0.3003,228.7,44.355,42.700
77,03/17/18 06:11:04 PM,37.035,0.3017,96.2,42.017,44.200
78,03/17/18 07:11:04 PM,37.035,0.3068,21.2,39.877,44.900
79,03/17/18 08:11:04 PM,37.035,0.3032,1.2,36.217,46.100
80,03/17/18 09:11:04 PM,36.842,0.2552,1.2,33.386,25.700
81,03/17/18 10:11:04 PM,36.554,0.1688,1.2,30.886,-888.880
82,03/17/18 11:11:04 PM,36.361,0.1281,1.2,29.201,1.000
83,03/18/18 12:11:04 AM,36.120,0.0824,1.2,26.431,80.000
84,03/18/18 01:11:04 AM,-888.880,0.0330,1.2,26.272,87.700
85,03/18/18 02:11:04 AM,-888.880,-0.3853,1.2,26.908,72.600
86,03/18/18 03:11:04 AM,-888.880,-0.3861,1.2,25.471,70.100
87,03/18/18 04:11:04 AM,-888.880,-0.3868,1.2,26.431,74.200
88,03/18/18 05:11:04 AM,-888.880,-0.3868,1.2,25.900,74.000
89,03/18/18 06:11:04 AM,-888.880,-0.3868,1.2,24.933,73.100
90,03/18/18 07:11:04 AM,-888.880,-0.3890,1.2,24.879,73.600
91,03/18/18 08:11:04 AM,-888.880,-0.3868,33.7,29.046,74.700
92,03/18/18 09:11:04 AM,-888.880,0.1840,186.2,35.976,93.600
93,03/18/18 10:11:04 AM,-888.880,0.2981,411.2,45.082,84.300
94,03/18/18 11:11:04 AM,-888.880,0.2944,348.7,48.850,54.300
95,03/18/18 12:11:04 PM,-888.880,0.2923,663.7,50.752,42.800
96,03/18/18 01:11:04 PM,-888.880,0.2923,761.2,53.121,38.300
97,03/18/18 02:11:04 PM,-888.880,0.2930,516.2,54.126,36.700
98,03/18/18 03:11:04 PM,-888.880,0.2930,526.2,55.213,36.000
99,03/18/18 04:11:04 PM,-888.880,0.2937,398.7,55.038,35.600
100,03/18/18 05:11:04 PM,-888.880,0.2915,236.2,54.516,36.700
