"Date_Check","Soil_Temp","Air_Temp","Soil_Moisture","Relative_Humidity","PAR","Plot_Name"
2018-04-01 00:00:00,5.64222222222222,0.412222222222221,0.2836,67.7,1.2,"U134"
2018-04-01 01:00:00,5.46222222222222,-0.198888888888889,0.2828,67.1,1.2,"U134"
2018-04-01 02:00:00,5.23111111111111,-0.703888888888889,0.2828,68.5,1.2,"U134"
2018-04-01 03:00:00,5.02388888888889,-1.27,0.2821,72.1,1.2,"U134"
2018-04-01 04:00:00,4.81777777777778,-1.92777777777778,0.2821,70,1.2,"U134"
2018-04-01 05:00:00,4.63611111111111,-2.74111111111111,0.2814,67.3,1.2,"U134"
2018-04-01 06:00:00,4.42777777777778,-3.53777777777778,0.2799,64.3,1.2,"U134"
2018-04-01 07:00:00,4.24611111111111,-4.37777777777778,0.2792,65,1.2,"U134"
2018-04-01 08:00:00,4.06277777777778,-3.15277777777778,0.2785,63.4,48.7,"U134"
2018-04-01 09:00:00,3.90611111111111,-2.42,0.2785,59.9,213.7,"U134"
2018-04-01 10:00:00,3.74888888888889,-1.78388888888889,0.2814,59.5,263.7,"U134"
2018-04-01 11:00:00,3.67,-0.562777777777779,0.2821,58.5,436.2,"U134"
2018-04-01 12:00:00,3.67,-0.00388888888888969,0.2821,55.5,433.7,"U134"
2018-04-01 13:00:00,3.775,1.20777777777778,0.2814,51.8,503.7,"U134"
2018-04-01 14:00:00,3.93222222222222,1.01722222222222,0.2814,47.2,473.7,"U134"
2018-04-01 15:00:00,4.115,0.907222222222224,0.2806,44.6,286.2,"U134"
2018-04-01 16:00:00,4.27222222222222,0.880000000000002,0.2806,41.6,251.2,"U134"
2018-04-01 17:00:00,4.32388888888889,0.715,0.2799,40.1,168.7,"U134"
2018-04-01 18:00:00,4.35,0.272777777777778,0.2799,40.4,106.2,"U134"
2018-04-01 19:00:00,4.35,-0.282777777777778,0.2799,43,41.2,"U134"
2018-04-01 20:00:00,4.29777777777778,-0.816111111111112,0.2792,47.8,1.2,"U134"
2018-04-01 21:00:00,4.19388888888889,-1.81277777777778,0.2792,53.2,1.2,"U134"
2018-04-01 22:00:00,4.06277777777778,-2.65277777777778,0.2792,58,1.2,"U134"
2018-04-01 23:00:00,3.88,-3.09388888888889,0.2785,63.4,1.2,"U134"
2018-04-02 00:00:00,3.72222222222222,-4.55888888888889,0.2785,70,1.2,"U134"
2018-04-02 01:00:00,3.56388888888889,-5.41777777777778,0.2785,77.7,1.2,"U134"
2018-04-02 02:00:00,3.43277777777778,-5.26277777777778,0.2799,80.9,1.2,"U134"
2018-04-02 03:00:00,3.27388888888889,-6.07277777777778,0.2814,82.1,1.2,"U134"
2018-04-02 04:00:00,3.16777777777778,-6.80111111111111,0.2836,84,1.2,"U134"
2018-04-02 05:00:00,3.03611111111111,-6.38777777777778,0.2843,85.4,1.2,"U134"
2018-04-02 06:00:00,2.93,-7.67277777777778,0.285,85.8,1.2,"U134"
2018-04-02 07:00:00,2.85,-7.93388888888889,0.285,88.5,1.2,"U134"
2018-04-02 08:00:00,2.74388888888889,-5.23277777777778,0.2843,88.7,46.2,"U134"
2018-04-02 09:00:00,2.66388888888889,-1.92777777777778,0.2821,79.1,193.7,"U134"
2018-04-02 10:00:00,2.61,0.660000000000001,0.2777,64.4,243.7,"U134"
2018-04-02 11:00:00,2.58388888888889,2.58388888888889,0.2777,50.7,503.7,"U134"
2018-04-02 12:00:00,2.55722222222222,3.95777777777778,0.2828,43.8,623.7,"U134"
2018-04-02 13:00:00,2.66388888888889,4.86888888888889,0.2814,39.4,541.2,"U134"
2018-04-02 14:00:00,2.87722222222222,5.82111111111111,0.2799,35.6,491.2,"U134"
2018-04-02 15:00:00,3.16777777777778,5.23111111111111,0.2792,34.4,373.7,"U134"
2018-04-02 16:00:00,3.43277777777778,6.66111111111111,0.2792,35.3,418.7,"U134"
2018-04-02 17:00:00,3.64277777777778,6.45777777777778,0.2777,38.5,251.2,"U134"
2018-04-02 18:00:00,3.82722222222222,6.23,0.2777,40.5,163.7,"U134"
2018-04-02 19:00:00,3.93222222222222,5.77,0.2777,43.6,88.7,"U134"
2018-04-02 20:00:00,4.01111111111111,5.30777777777778,0.277,49.6,3.7,"U134"
2018-04-02 21:00:00,4.01111111111111,4.14111111111111,0.277,55.9,1.2,"U134"
2018-04-02 22:00:00,3.985,3.72222222222222,0.277,65.1,1.2,"U134"
2018-04-02 23:00:00,3.95777777777778,3.88,0.277,70.3,1.2,"U134"
2018-04-03 00:00:00,3.93222222222222,4.06277777777778,0.277,72.9,1.2,"U134"
2018-04-03 01:00:00,3.90611111111111,4.48,0.277,76,1.2,"U134"
2018-04-03 02:00:00,3.88,4.61,0.277,76.3,1.2,"U134"
2018-04-03 03:00:00,3.88,4.19388888888889,0.277,75.5,1.2,"U134"
2018-04-03 04:00:00,3.88,4.14111111111111,0.277,79.2,1.2,"U134"
2018-04-03 05:00:00,3.88,4.06277777777778,0.277,83.9,1.2,"U134"
2018-04-03 06:00:00,3.85388888888889,4.16777777777778,0.277,87.4,1.2,"U134"
2018-04-03 07:00:00,3.88,4.37611111111111,0.277,90.2,1.2,"U134"
2018-04-03 08:00:00,3.88,4.27222222222222,0.277,93.5,3.7,"U134"
2018-04-03 09:00:00,3.90611111111111,4.24611111111111,0.277,94.6,18.7,"U134"
2018-04-03 10:00:00,3.93222222222222,3.95777777777778,0.277,94.7,41.2,"U134"
2018-04-03 11:00:00,3.95777777777778,3.95777777777778,0.2777,95.4,61.2,"U134"
2018-04-03 12:00:00,3.985,4.14111111111111,0.2806,96,63.7,"U134"
2018-04-03 13:00:00,4.01111111111111,3.90611111111111,0.2828,96.2,86.2,"U134"
2018-04-03 14:00:00,4.06277777777778,3.775,0.2836,95.9,116.2,"U134"
2018-04-03 15:00:00,4.115,3.485,0.2952,96.2,58.7,"U134"
2018-04-03 16:00:00,4.16777777777778,3.32722222222222,0.2966,96.2,63.7,"U134"
2018-04-03 17:00:00,4.16777777777778,3.24777777777778,0.2952,96.1,68.7,"U134"
2018-04-03 18:00:00,4.19388888888889,2.63722222222222,0.2915,95.9,33.7,"U134"
2018-04-03 19:00:00,4.19388888888889,2.12777777777778,0.2901,96.4,16.2,"U134"
2018-04-03 20:00:00,4.16777777777778,1.96722222222222,0.2886,96.3,1.2,"U134"
2018-04-03 21:00:00,4.14111111111111,1.805,0.2886,96.5,1.2,"U134"
2018-04-03 22:00:00,4.08888888888889,1.53388888888889,0.2886,96.9,1.2,"U134"
2018-04-03 23:00:00,4.03722222222222,1.26222222222222,0.2879,96.6,1.2,"U134"
2018-04-04 00:00:00,3.985,0.933888888888887,0.2872,95.9,1.2,"U134"
2018-04-04 01:00:00,3.93222222222222,0.770000000000002,0.2865,95.6,1.2,"U134"
2018-04-04 02:00:00,3.88,0.189999999999999,0.2857,94,1.2,"U134"
2018-04-04 03:00:00,3.80111111111111,-1.355,0.2865,93.5,1.2,"U134"
2018-04-04 04:00:00,3.69611111111111,-2.65277777777778,0.285,92,1.2,"U134"
2018-04-04 05:00:00,3.61722222222222,-2.91722222222222,0.2836,87.5,1.2,"U134"
2018-04-04 06:00:00,3.51222222222222,-3.3,0.2828,84.9,1.2,"U134"
2018-04-04 07:00:00,3.40611111111111,-3.44888888888889,0.2828,85.1,1.2,"U134"
2018-04-04 08:00:00,3.30111111111111,-2.97611111111111,0.2821,83.2,36.2,"U134"
2018-04-04 09:00:00,3.16777777777778,-2.07222222222222,0.2821,79.7,156.2,"U134"
2018-04-04 10:00:00,3.08888888888889,-1.89888888888889,0.2843,73,251.2,"U134"
2018-04-04 11:00:00,3.00888888888889,-0.675,0.285,70.5,331.2,"U134"
2018-04-04 12:00:00,2.98277777777778,-0.338888888888889,0.285,67.3,513.7,"U134"
2018-04-04 13:00:00,3.08888888888889,0.0511111111111104,0.2843,66.2,386.2,"U134"
2018-04-04 14:00:00,3.22111111111111,1.45277777777778,0.2843,68.4,418.7,"U134"
2018-04-04 15:00:00,3.35388888888889,0.660000000000001,0.2836,65.5,381.2,"U134"
2018-04-04 16:00:00,3.45888888888889,0.494999999999999,0.2828,68.9,251.2,"U134"
2018-04-04 17:00:00,3.53777777777778,1.235,0.2828,66.2,233.7,"U134"
2018-04-04 18:00:00,3.59111111111111,0.438888888888888,0.2828,61.4,166.2,"U134"
2018-04-04 19:00:00,3.61722222222222,0.0238888888888885,0.2821,61.2,78.7,"U134"
2018-04-04 20:00:00,3.59111111111111,-0.507222222222222,0.2821,62.4,8.7,"U134"
2018-04-04 21:00:00,3.485,-1.355,0.2814,61,1.2,"U134"
2018-04-04 22:00:00,3.35388888888889,-2.24611111111111,0.2806,63.7,1.2,"U134"
2018-04-04 23:00:00,3.24777777777778,-2.53722222222222,0.2806,68.5,1.2,"U134"
2018-04-05 00:00:00,3.11611111111111,-2.68277777777778,0.2806,70.4,1.2,"U134"
2018-04-05 01:00:00,2.98277777777778,-3.12277777777778,0.2806,71.5,1.2,"U134"
2018-04-05 02:00:00,2.87722222222222,-3.09388888888889,0.2806,69,1.2,"U134"
2018-04-05 03:00:00,2.79722222222222,-3.3,0.2806,67.7,1.2,"U134"
2018-04-05 04:00:00,2.69,-3.83611111111111,0.2814,66.1,1.2,"U134"
2018-04-05 05:00:00,2.61,-4.71222222222222,0.285,67.5,1.2,"U134"
2018-04-05 06:00:00,2.53,-6.04111111111111,0.2865,74.9,1.2,"U134"
2018-04-05 07:00:00,2.47722222222222,-6.13611111111111,0.2865,81.6,1.2,"U134"
2018-04-05 08:00:00,2.39611111111111,-4.04611111111111,0.2865,82.6,51.2,"U134"
2018-04-05 09:00:00,2.34277777777778,-1.555,0.2828,64.7,198.7,"U134"
2018-04-05 10:00:00,2.28888888888889,0.38388888888889,0.2785,51.8,261.2,"U134"
2018-04-05 11:00:00,2.26222222222222,1.805,0.2806,44.5,363.7,"U134"
2018-04-05 12:00:00,2.23611111111111,3.59111111111111,0.2843,43.9,646.2,"U134"
2018-04-05 13:00:00,2.34277777777778,4.24611111111111,0.2828,42.8,598.7,"U134"
2018-04-05 14:00:00,2.58388888888889,4.45388888888889,0.2821,44.2,496.2,"U134"
2018-04-05 15:00:00,2.90277777777778,4.53222222222222,0.2814,48.3,311.2,"U134"
2018-04-05 16:00:00,3.14222222222222,1.45277777777778,0.2814,63.9,203.7,"U134"
2018-04-05 17:00:00,3.30111111111111,0.825,0.2836,88.4,78.7,"U134"
2018-04-05 18:00:00,3.38,1.615,0.2828,91.5,78.7,"U134"
2018-04-05 19:00:00,3.38,1.615,0.2828,90.8,21.2,"U134"
2018-04-05 20:00:00,3.38,1.39777777777778,0.2821,91.2,1.2,"U134"
