"Date_Check","Soil_Temp","Air_Temp","Soil_Moisture","Relative_Humidity","PAR","Plot_Name"
2018-11-01 00:00:00,10.4427777777778,8.81722222222222,0.2799,91.9,1.2,"U134"
2018-11-01 01:00:00,10.4177777777778,9.46,0.2799,84.9,1.2,"U134"
2018-11-01 02:00:00,10.3938888888889,9.28722222222222,0.2792,77.1,1.2,"U134"
2018-11-01 03:00:00,10.3688888888889,10.0011111111111,0.2792,73,1.2,"U134"
2018-11-01 04:00:00,10.345,9.41,0.2785,64.9,1.2,"U134"
2018-11-01 05:00:00,10.2961111111111,9.36111111111111,0.2785,66.8,1.2,"U134"
2018-11-01 06:00:00,10.2472222222222,9.60777777777778,0.2785,68.4,1.2,"U134"
2018-11-01 07:00:00,10.1977777777778,9.55777777777778,0.2785,68,1.2,"U134"
2018-11-01 08:00:00,10.1488888888889,9.485,0.2777,70.4,1.2,"U134"
2018-11-01 09:00:00,10.1,9.65722222222222,0.2785,69.2,1.2,"U134"
2018-11-01 10:00:00,10.075,9.70611111111111,0.2777,71.1,6.2,"U134"
2018-11-01 11:00:00,10.0261111111111,10.1,0.2777,69.4,21.2,"U134"
2018-11-01 12:00:00,10.0011111111111,10.4427777777778,0.2777,62.7,46.2,"U134"
2018-11-01 13:00:00,9.97722222222222,10.59,0.2777,59.8,56.2,"U134"
2018-11-01 14:00:00,9.95222222222222,10.345,0.2777,60.5,53.7,"U134"
2018-11-01 15:00:00,9.92777777777778,9.50888888888889,0.2777,64.5,36.2,"U134"
2018-11-01 16:00:00,9.90277777777778,9.04,0.277,69.1,11.2,"U134"
2018-11-01 17:00:00,9.87888888888889,8.51888888888889,0.277,72.9,11.2,"U134"
2018-11-01 18:00:00,9.85388888888889,8.145,0.277,74.8,1.2,"U134"
2018-11-01 19:00:00,9.82888888888889,7.745,0.2763,75.2,1.2,"U134"
2018-11-01 20:00:00,9.78,7.36777777777778,0.2763,75.8,1.2,"U134"
2018-11-01 21:00:00,9.73111111111111,7.06611111111111,0.2763,76.9,1.2,"U134"
2018-11-01 22:00:00,9.70611111111111,6.78777777777778,0.2763,78.4,1.2,"U134"
2018-11-01 23:00:00,9.65722222222222,6.63611111111111,0.2763,79.8,1.2,"U134"
2018-11-02 00:00:00,9.63222222222222,6.38222222222222,0.2763,79.5,1.2,"U134"
2018-11-02 01:00:00,9.58277777777778,6.05111111111111,0.2756,80.1,1.2,"U134"
