"Date_Check","Soil_Temp","Air_Temp","Soil_Moisture","Relative_Humidity","PAR","Plot_Name"
2019-08-01 00:00:00,18.58,14.84,0.2015,87.8,1.2,"U134"
2019-08-01 01:00:00,18.438,14.409,0.2,89.8,1.2,"U134"
2019-08-01 02:00:00,18.271,14.385,0.1993,90.9,1.2,"U134"
2019-08-01 03:00:00,18.129,13.714,0.1993,92.3,1.2,"U134"
2019-08-01 04:00:00,17.986,13.666,0.1993,93.1,1.2,"U134"
2019-08-01 05:00:00,17.843,13.497,0.1986,93.9,1.2,"U134"
2019-08-01 06:00:00,17.724,13.738,0.1993,94.7,1.2,"U134"
2019-08-01 07:00:00,17.605,15.103,0.1993,94.5,1.2,"U134"
2019-08-01 08:00:00,17.558,17.582,0.2,92.8,6.2,"U134"
2019-08-01 09:00:00,17.629,21.103,0.2008,86.3,8.7,"U134"
2019-08-01 10:00:00,17.772,22.345,0.2015,73.9,13.7,"U134"
2019-08-01 11:00:00,17.962,23.497,0.2015,64.8,13.7,"U134"
2019-08-01 12:00:00,18.2,24.726,0.2015,59,26.2,"U134"
2019-08-01 13:00:00,18.414,24.46,0.2015,58.4,26.2,"U134"
2019-08-01 14:00:00,18.604,24.968,0.2008,61.6,16.2,"U134"
2019-08-01 15:00:00,18.794,24.605,0.2015,59.9,13.7,"U134"
2019-08-01 16:00:00,18.937,24.532,0.2008,59.6,8.7,"U134"
2019-08-01 17:00:00,19.032,24.339,0.2015,58.5,6.2,"U134"
2019-08-01 18:00:00,19.103,23.809,0.2015,56.9,3.7,"U134"
2019-08-01 19:00:00,19.103,23.208,0.2015,52.5,1.2,"U134"
2019-08-01 20:00:00,19.08,21.867,0.2015,52,1.2,"U134"
2019-08-01 21:00:00,19.032,19.508,0.2008,58.5,1.2,"U134"
2019-08-01 22:00:00,18.913,17.272,0.2008,65.6,1.2,"U134"
2019-08-01 23:00:00,18.771,16.249,0.2008,80.1,1.2,"U134"
2019-08-02 00:00:00,18.604,15.27,0.2015,87.5,1.2,"U134"
2019-08-02 01:00:00,18.414,14.792,0.2015,91.4,1.2,"U134"
2019-08-02 02:00:00,18.247,14.936,0.2015,93,1.2,"U134"
2019-08-02 03:00:00,18.105,14.984,0.2015,93.8,1.2,"U134"
2019-08-02 04:00:00,17.986,14.984,0.1986,94.8,1.2,"U134"
2019-08-02 05:00:00,17.891,15.485,0.2008,95.7,1.2,"U134"
2019-08-02 06:00:00,17.819,14.96,0.2008,95.8,1.2,"U134"
2019-08-02 07:00:00,17.748,16.129,0.2008,95.8,1.2,"U134"
2019-08-02 08:00:00,17.724,18.771,0.2008,94.9,6.2,"U134"
2019-08-02 09:00:00,17.796,21.772,0.2008,87.9,18.7,"U134"
2019-08-02 10:00:00,17.962,23.4,0.2029,73.9,11.2,"U134"
2019-08-02 11:00:00,18.176,24.46,0.2022,63,13.7,"U134"
2019-08-02 12:00:00,18.39,25.283,0.2015,59.9,23.7,"U134"
2019-08-02 13:00:00,18.58,26.061,0.2029,57.6,28.7,"U134"
2019-08-02 14:00:00,18.794,26.256,0.2037,55.3,18.7,"U134"
2019-08-02 15:00:00,19.008,26.28,0.2037,55.3,13.7,"U134"
2019-08-02 16:00:00,19.151,25.841,0.2044,52.3,8.7,"U134"
2019-08-02 17:00:00,19.222,25.21,0.2044,53.3,6.2,"U134"
2019-08-02 18:00:00,19.294,24.267,0.2051,56.9,3.7,"U134"
2019-08-02 19:00:00,19.341,22.824,0.2051,61.6,1.2,"U134"
2019-08-02 20:00:00,19.318,21.413,0.2051,62.4,1.2,"U134"
2019-08-02 21:00:00,19.27,20.436,0.2051,64.5,1.2,"U134"
2019-08-02 22:00:00,19.151,19.294,0.2058,67.4,1.2,"U134"
2019-08-02 23:00:00,19.032,18.081,0.2058,76.6,1.2,"U134"
2019-08-03 00:00:00,18.913,17.011,0.2058,85.2,1.2,"U134"
2019-08-03 01:00:00,18.771,16.344,0.2051,88.9,1.2,"U134"
2019-08-03 02:00:00,18.604,15.891,0.2044,91.4,1.2,"U134"
2019-08-03 03:00:00,18.461,15.629,0.2051,93.2,1.2,"U134"
2019-08-03 04:00:00,18.319,14.912,0.2044,94,1.2,"U134"
2019-08-03 05:00:00,18.176,14.816,0.2015,94.6,1.2,"U134"
2019-08-03 06:00:00,18.057,15.175,0.2008,95.5,1.2,"U134"
2019-08-03 07:00:00,17.962,16.392,0.2008,95.6,1.2,"U134"
2019-08-03 08:00:00,17.915,19.27,0.2022,94.6,6.2,"U134"
2019-08-03 09:00:00,17.986,22.202,0.2037,86.4,28.7,"U134"
2019-08-03 10:00:00,18.129,23.737,0.2037,69.4,11.2,"U134"
2019-08-03 11:00:00,18.343,25.72,0.2044,56.2,16.2,"U134"
2019-08-03 12:00:00,18.557,26.695,0.2044,50.4,16.2,"U134"
2019-08-03 13:00:00,18.771,27.431,0.2044,44.5,21.2,"U134"
2019-08-03 14:00:00,18.985,27.875,0.2051,44.2,13.7,"U134"
2019-08-03 15:00:00,19.175,27.875,0.2044,47.4,13.7,"U134"
2019-08-03 16:00:00,19.341,27.259,0.2051,51.2,8.7,"U134"
2019-08-03 17:00:00,19.508,26.94,0.2051,53.8,8.7,"U134"
2019-08-03 18:00:00,19.627,26.451,0.2051,60.3,3.7,"U134"
2019-08-03 19:00:00,19.722,24.968,0.2058,63.2,1.2,"U134"
2019-08-03 20:00:00,19.722,23.232,0.2058,67.7,1.2,"U134"
2019-08-03 21:00:00,19.722,22.681,0.2058,75.3,1.2,"U134"
2019-08-03 22:00:00,19.674,22.681,0.2058,76.4,1.2,"U134"
2019-08-03 23:00:00,19.651,22.776,0.2058,71.5,1.2,"U134"
2019-08-04 00:00:00,19.603,21.366,0.2058,76.5,1.2,"U134"
2019-08-04 01:00:00,19.555,21.079,0.2066,78.3,1.2,"U134"
