"Plot Title: Rollinson_D1 "
"#","Time, GMT-05:00","Temp, °F()","Water Content, m³/m³()","Temp, °F()","RH, %()","PAR, uE()"
1,03/28/18 12:22:48 PM,43.122,0.3133,49.516,69.500,643.7
2,03/28/18 01:22:48 PM,43.624,0.3126,52.029,66.800,546.2
3,03/28/18 02:22:48 PM,44.400,0.3126,53.645,62.800,566.2
4,03/28/18 03:22:48 PM,45.127,0.3119,55.386,58.600,541.2
5,03/28/18 04:22:48 PM,45.714,0.3119,54.473,56.800,406.2
6,03/28/18 05:22:48 PM,46.076,0.3112,53.994,57.200,353.7
7,03/28/18 06:22:48 PM,46.166,0.3104,49.028,66.200,118.7
8,03/28/18 07:22:48 PM,45.851,0.3104,47.199,71.900,36.2
9,03/28/18 08:22:48 PM,45.354,0.3104,43.990,80.300,1.2
10,03/28/18 09:22:48 PM,44.901,0.3104,44.127,90.800,1.2
11,03/28/18 10:22:48 PM,44.445,0.3104,44.127,90.900,1.2
12,03/28/18 11:22:48 PM,44.173,0.3104,43.945,91.400,1.2
13,03/29/18 12:22:48 AM,43.945,0.3104,44.173,91.400,1.2
14,03/29/18 01:22:48 AM,43.763,0.3097,44.310,91.700,1.2
15,03/29/18 02:22:48 AM,43.579,0.3097,44.127,92.200,1.2
16,03/29/18 03:22:48 AM,43.488,0.3097,44.173,92.600,1.2
17,03/29/18 04:22:48 AM,43.351,0.3119,43.534,95.100,1.2
18,03/29/18 05:22:48 AM,43.259,0.3199,42.708,98.300,1.2
19,03/29/18 06:22:48 AM,43.122,0.3213,42.708,99.300,1.2
20,03/29/18 07:22:48 AM,43.030,0.3206,42.616,99.700,1.2
21,03/29/18 08:22:48 AM,42.939,0.3206,43.624,99.800,31.2
22,03/29/18 09:22:48 AM,42.939,0.3191,45.172,99.100,83.7
23,03/29/18 10:22:48 AM,43.122,0.3191,46.841,96.400,163.7
24,03/29/18 11:22:48 AM,43.488,0.3184,48.360,91.900,248.7
25,03/29/18 12:22:48 PM,43.900,0.3177,49.737,84.400,273.7
26,03/29/18 01:22:48 PM,44.310,0.3170,48.938,79.500,346.2
27,03/29/18 02:22:48 PM,44.719,0.3162,45.624,73.500,326.2
28,03/29/18 03:22:48 PM,44.809,0.3155,42.570,77.900,243.7
29,03/29/18 04:22:48 PM,44.582,0.3148,40.438,82.400,198.7
30,03/29/18 05:22:48 PM,44.263,0.3133,39.924,80.100,146.2
31,03/29/18 06:22:48 PM,43.853,0.3133,39.549,79.200,83.7
32,03/29/18 07:22:48 PM,43.443,0.3133,38.511,81.700,23.7
33,03/29/18 08:22:48 PM,42.984,0.3126,37.465,81.700,1.2
34,03/29/18 09:22:48 PM,42.478,0.3126,37.560,82.200,1.2
35,03/29/18 10:22:48 PM,42.017,0.3126,36.459,80.000,1.2
36,03/29/18 11:22:48 PM,41.601,0.3119,35.492,81.500,1.2
37,03/30/18 12:22:48 AM,41.230,0.3119,34.713,83.800,1.2
38,03/30/18 01:22:48 AM,40.858,0.3119,34.075,85.300,1.2
39,03/30/18 02:22:48 AM,40.579,0.3119,33.089,89.100,1.2
40,03/30/18 03:22:48 AM,40.298,0.3119,32.243,91.800,1.2
41,03/30/18 04:22:48 AM,40.017,0.3119,31.843,93.200,1.2
42,03/30/18 05:22:48 AM,39.736,0.3119,32.243,93.300,1.2
43,03/30/18 06:22:48 AM,39.549,0.3119,32.691,92.100,1.2
44,03/30/18 07:22:48 AM,39.407,0.3119,33.386,91.200,3.7
45,03/30/18 08:22:48 AM,39.313,0.3119,34.858,88.300,58.7
46,03/30/18 09:22:48 AM,39.407,0.3112,36.795,82.200,201.2
47,03/30/18 10:22:48 AM,39.736,0.3112,39.078,75.600,383.7
48,03/30/18 11:22:48 AM,40.204,0.3112,41.554,67.000,721.2
49,03/30/18 12:22:48 PM,41.184,0.3104,44.310,59.900,853.7
50,03/30/18 01:22:48 PM,42.570,0.3104,46.256,54.800,906.2
51,03/30/18 02:22:48 PM,43.900,0.3097,50.797,48.200,1113.7
52,03/30/18 03:22:48 PM,45.082,0.3090,51.370,46.700,803.7
53,03/30/18 04:22:48 PM,45.761,0.3082,48.717,48.700,568.7
54,03/30/18 05:22:48 PM,46.121,0.3075,49.116,48.100,351.2
55,03/30/18 06:22:48 PM,45.806,0.3061,47.334,50.000,98.7
56,03/30/18 07:22:48 PM,45.172,0.3061,45.851,51.300,23.7
57,03/30/18 08:22:48 PM,44.537,0.3061,43.122,53.300,1.2
58,03/30/18 09:22:48 PM,43.900,0.3053,42.478,54.200,1.2
59,03/30/18 10:22:48 PM,43.259,0.3053,40.719,55.600,1.2
60,03/30/18 11:22:48 PM,42.616,0.3053,38.084,57.700,1.2
61,03/31/18 12:22:48 AM,42.064,0.3053,39.124,60.700,1.2
62,03/31/18 01:22:48 AM,41.554,0.3046,38.557,63.400,1.2
63,03/31/18 02:22:48 AM,41.090,0.3053,37.369,70.300,1.2
64,03/31/18 03:22:48 AM,40.719,0.3053,37.513,78.600,1.2
65,03/31/18 04:22:48 AM,40.485,0.3053,37.179,82.800,1.2
66,03/31/18 05:22:48 AM,40.251,0.3046,38.273,85.800,1.2
67,03/31/18 06:22:48 AM,40.158,0.3053,38.842,81.300,1.2
68,03/31/18 07:22:48 AM,40.111,0.3053,39.173,80.300,1.2
69,03/31/18 08:22:48 AM,40.111,0.3053,39.313,80.600,8.7
70,03/31/18 09:22:48 AM,40.158,0.3126,40.158,92.200,18.7
71,03/31/18 10:22:48 AM,40.251,0.3148,43.488,88.600,91.2
72,03/31/18 11:22:48 AM,40.532,0.3148,44.946,83.700,123.7
73,03/31/18 12:22:48 PM,40.858,0.3141,49.249,79.100,216.2
74,03/31/18 01:22:48 PM,41.508,0.3141,53.690,71.000,626.2
75,03/31/18 02:22:48 PM,42.708,0.3133,54.516,66.400,151.2
76,03/31/18 03:22:48 PM,43.306,0.3133,59.659,64.000,416.2
77,03/31/18 04:22:48 PM,44.127,0.3126,53.645,59.000,411.2
78,03/31/18 05:22:48 PM,44.856,0.3119,50.445,61.900,351.2
79,03/31/18 06:22:48 PM,44.856,0.3104,46.751,60.300,131.2
