"Plot Title: Rollinson_D1 "
"#","Time, GMT-05:00","Temp, °F()","Water Content, m³/m³()","PAR, uE()","Temp, °F()","RH, %()"
1,06/15/17 12:35:15 PM,68.527,0.1100,53.7,79.612,76.600
2,06/15/17 01:35:15 PM,68.657,0.1143,168.7,81.066,74.500
3,06/15/17 02:35:15 PM,69.256,0.1158,181.2,83.332,63.400
4,06/15/17 03:35:15 PM,69.771,0.1172,38.7,84.227,56.000
5,06/15/17 04:35:15 PM,70.072,0.1180,36.2,84.722,54.200
6,06/15/17 05:35:15 PM,70.286,0.1187,18.7,84.049,53.100
7,06/15/17 06:35:15 PM,70.416,0.1187,8.7,82.575,48.000
8,06/15/17 07:35:15 PM,70.416,0.1187,3.7,80.492,47.900
9,06/15/17 08:35:15 PM,70.329,0.1187,1.2,80.580,44.800
10,06/15/17 09:35:15 PM,70.201,0.1187,1.2,80.051,43.700
11,06/15/17 10:35:15 PM,70.072,0.1187,1.2,78.427,48.100
12,06/15/17 11:35:15 PM,69.901,0.1187,1.2,76.593,53.800
13,06/16/17 12:35:15 AM,69.728,0.1187,1.2,75.594,59.800
14,06/16/17 01:35:15 AM,69.471,0.1187,1.2,66.515,77.000
15,06/16/17 02:35:15 AM,69.129,0.1230,1.2,65.230,90.300
16,06/16/17 03:35:15 AM,68.657,0.1223,1.2,65.017,92.500
17,06/16/17 04:35:15 AM,68.227,0.1223,1.2,64.161,94.400
18,06/16/17 05:35:15 AM,67.885,0.1223,1.2,66.173,89.000
19,06/16/17 06:35:15 AM,67.586,0.1230,1.2,64.247,89.600
20,06/16/17 07:35:15 AM,67.329,0.1252,1.2,64.674,96.200
21,06/16/17 08:35:15 AM,67.071,0.1274,13.7,66.301,95.100
22,06/16/17 09:35:15 AM,66.943,0.1303,21.2,69.427,91.000
23,06/16/17 10:35:15 AM,66.900,0.1325,16.2,69.256,91.000
24,06/16/17 11:35:15 AM,66.985,0.1332,36.2,72.437,88.300
25,06/16/17 12:35:15 PM,67.158,0.1339,53.7,76.507,79.000
26,06/16/17 01:35:15 PM,67.456,0.1339,93.7,77.335,69.500
27,06/16/17 02:35:15 PM,67.885,0.1339,171.2,80.361,65.300
