"Plot_Name","Date_Time","Soil_Moisture","Relative_Humidity","PAR","Soil_Temp","Air_Temp"
"U134",2017-11-01 00:00:00,0.1971,76.5,1.2,8.195,1.50722222222222
"U134",2017-11-01 01:00:00,0.1971,76.3,1.2,8.17,1.67
"U134",2017-11-01 02:00:00,0.1971,74.1,1.2,8.12,1.64277777777778
"U134",2017-11-01 03:00:00,0.1971,74.4,1.2,8.12,1.69722222222222
"U134",2017-11-01 04:00:00,0.1964,74.7,1.2,8.095,1.64277777777778
"U134",2017-11-01 05:00:00,0.1964,76.4,1.2,8.07,1.75111111111111
"U134",2017-11-01 06:00:00,0.1964,77.6,1.2,8.045,1.94
"U134",2017-11-01 07:00:00,0.1964,76.3,1.2,8.02,2.26222222222222
"U134",2017-11-01 08:00:00,0.1964,76.6,1.2,7.995,2.50277777777778
"U134",2017-11-01 09:00:00,0.1964,75,6.2,7.995,3.22111111111111
"U134",2017-11-01 10:00:00,0.1964,75.3,16.2,7.97,3.74888888888889
"U134",2017-11-01 11:00:00,0.1964,74.3,41.2,7.97,5.33388888888889
"U134",2017-11-01 12:00:00,0.1964,74,33.7,7.995,5.48777777777778
"U134",2017-11-01 13:00:00,0.1964,75.2,38.7,8.02,5.94888888888889
"U134",2017-11-01 14:00:00,0.1964,75.7,26.2,8.07,5.66777777777778
"U134",2017-11-01 15:00:00,0.1964,76,16.2,8.12,5.84722222222222
"U134",2017-11-01 16:00:00,0.1964,76.2,11.2,8.145,5.46222222222222
"U134",2017-11-01 17:00:00,0.1964,87.3,1.2,8.195,4.37611111111111
"U134",2017-11-01 18:00:00,0.2,92.7,1.2,8.195,4.37611111111111
"U134",2017-11-01 19:00:00,0.2291,94.2,1.2,8.195,4.40222222222222
"U134",2017-11-01 20:00:00,0.2792,95.4,1.2,8.17,4.66222222222222
"U134",2017-11-01 21:00:00,0.2785,95.7,1.2,8.12,4.97277777777778
"U134",2017-11-01 22:00:00,0.2705,96.1,1.2,8.095,5.17888888888889
"U134",2017-11-01 23:00:00,0.2639,96.6,1.2,8.12,5.64222222222222
"U134",2017-11-02 00:00:00,0.2589,97.2,1.2,8.12,6.10222222222222
"U134",2017-11-02 01:00:00,0.2545,97.7,1.2,8.17,6.56
"U134",2017-11-02 02:00:00,0.2516,98.1,1.2,8.22,6.78777777777778
"U134",2017-11-02 03:00:00,0.2494,98.4,1.2,8.245,7.015
"U134",2017-11-02 04:00:00,0.248,98.7,1.2,8.295,7.39277777777778
"U134",2017-11-02 05:00:00,0.2458,98.9,1.2,8.36888888888889,7.46888888888889
"U134",2017-11-02 06:00:00,0.2443,99,1.2,8.41888888888889,7.59388888888889
"U134",2017-11-02 07:00:00,0.2429,99.2,1.2,8.46888888888889,7.745
"U134",2017-11-02 08:00:00,0.2414,99.2,1.2,8.51888888888889,7.745
"U134",2017-11-02 09:00:00,0.24,99.4,1.2,8.56777777777778,7.945
"U134",2017-11-02 10:00:00,0.2385,99.4,8.7,8.61777777777778,8.22
"U134",2017-11-02 11:00:00,0.2378,98.9,16.2,8.66777777777778,8.71722222222222
"U134",2017-11-02 12:00:00,0.2371,97.4,26.2,8.74222222222222,9.63222222222222
"U134",2017-11-02 13:00:00,0.2363,96.3,21.2,8.79222222222222,10.0511111111111
"U134",2017-11-02 14:00:00,0.2356,96.8,6.2,8.86611111111111,9.68222222222222
"U134",2017-11-02 15:00:00,0.2342,97.7,8.7,8.94111111111111,9.23777777777778
"U134",2017-11-02 16:00:00,0.2334,97.3,8.7,9.015,9.46
"U134",2017-11-02 17:00:00,0.2392,98,1.2,9.08888888888889,9.36111111111111
"U134",2017-11-02 18:00:00,0.2451,98.9,1.2,9.13888888888889,9.16277777777778
"U134",2017-11-02 19:00:00,0.2458,99.1,1.2,9.18777777777778,8.76722222222222
"U134",2017-11-02 20:00:00,0.2429,98.6,1.2,9.21277777777778,8.17
"U134",2017-11-02 21:00:00,0.2407,98.9,1.2,9.23777777777778,8.145
"U134",2017-11-02 22:00:00,0.2392,98.3,1.2,9.26222222222222,8.12
"U134",2017-11-02 23:00:00,0.2378,97.9,1.2,9.28722222222222,8.02
"U134",2017-11-03 00:00:00,0.2363,98,1.2,9.28722222222222,7.695
"U134",2017-11-03 01:00:00,0.2356,96.9,1.2,9.31222222222222,7.34277777777778
"U134",2017-11-03 02:00:00,0.2342,95.5,1.2,9.31222222222222,7.11611111111111
"U134",2017-11-03 03:00:00,0.2334,94.8,1.2,9.31222222222222,6.68722222222222
"U134",2017-11-03 04:00:00,0.232,92.7,1.2,9.28722222222222,5.51388888888889
"U134",2017-11-03 05:00:00,0.2305,92.7,1.2,9.28722222222222,4.66222222222222
"U134",2017-11-03 06:00:00,0.2298,93,1.2,9.26222222222222,3.67
"U134",2017-11-03 07:00:00,0.2284,92.2,1.2,9.21277777777778,3.195
"U134",2017-11-03 08:00:00,0.2276,91.9,1.2,9.13888888888889,2.79722222222222
"U134",2017-11-03 09:00:00,0.2269,90.7,8.7,9.06388888888889,4.03722222222222
"U134",2017-11-03 10:00:00,0.2262,84,26.2,9.015,4.42777777777778
"U134",2017-11-03 11:00:00,0.2254,81.6,38.7,8.94111111111111,5.02388888888889
"U134",2017-11-03 12:00:00,0.2247,80.3,43.7,8.91611111111111,5.41111111111111
"U134",2017-11-03 13:00:00,0.2247,79.4,61.2,8.89111111111111,6.30611111111111
"U134",2017-11-03 14:00:00,0.224,77.4,73.7,8.86611111111111,7.34277777777778
"U134",2017-11-03 15:00:00,0.224,74.3,56.2,8.86611111111111,7.945
"U134",2017-11-03 16:00:00,0.2233,76.8,33.7,8.89111111111111,7.745
"U134",2017-11-03 17:00:00,0.2225,74.4,23.7,8.91611111111111,8.02
"U134",2017-11-03 18:00:00,0.2225,74.8,3.7,8.94111111111111,7.56888888888889
"U134",2017-11-03 19:00:00,0.2218,76.2,1.2,8.94111111111111,7.16722222222222
"U134",2017-11-03 20:00:00,0.2211,79.5,1.2,8.94111111111111,6.63611111111111
"U134",2017-11-03 21:00:00,0.2211,82.2,1.2,8.91611111111111,6.23
"U134",2017-11-03 22:00:00,0.2204,82.9,1.2,8.91611111111111,6.255
"U134",2017-11-03 23:00:00,0.2204,83.8,1.2,8.89111111111111,6.23
"U134",2017-11-04 00:00:00,0.2196,84.3,1.2,8.89111111111111,6.73722222222222
"U134",2017-11-04 01:00:00,0.2196,84.2,1.2,8.86611111111111,5.41111111111111
"U134",2017-11-04 02:00:00,0.2189,91.2,1.2,8.86611111111111,4.29777777777778
"U134",2017-11-04 03:00:00,0.2189,87,1.2,8.86611111111111,6.07722222222222
"U134",2017-11-04 04:00:00,0.2189,83.3,1.2,8.84111111111111,6.10222222222222
"U134",2017-11-04 05:00:00,0.2182,83.4,1.2,8.81722222222222,6.23
"U134",2017-11-04 06:00:00,0.2182,84.1,1.2,8.79222222222222,6.30611111111111
"U134",2017-11-04 07:00:00,0.2175,83.8,1.2,8.76722222222222,6.585
"U134",2017-11-04 08:00:00,0.2225,88.3,1.2,8.74222222222222,5.61611111111111
"U134",2017-11-04 09:00:00,0.2567,94.2,1.2,8.71722222222222,5.53888888888889
"U134",2017-11-04 10:00:00,0.3293,96.1,3.7,8.71722222222222,5.82111111111111
"U134",2017-11-04 11:00:00,0.3061,97.4,6.2,8.41888888888889,6.35722222222222
"U134",2017-11-04 12:00:00,0.2814,97.5,8.7,8.34388888888889,6.63611111111111
"U134",2017-11-04 13:00:00,0.269,97.6,13.7,8.36888888888889,6.86388888888889
"U134",2017-11-04 14:00:00,0.261,98.1,13.7,8.41888888888889,7.21722222222222
"U134",2017-11-04 15:00:00,0.2574,98.4,13.7,8.46888888888889,7.46888888888889
"U134",2017-11-04 16:00:00,0.2545,98.5,11.2,8.51888888888889,7.77
"U134",2017-11-04 17:00:00,0.2509,98.6,6.2,8.56777777777778,7.795
"U134",2017-11-04 18:00:00,0.248,99,1.2,8.61777777777778,7.995
"U134",2017-11-04 19:00:00,0.2451,99.4,1.2,8.66777777777778,8.195
"U134",2017-11-04 20:00:00,0.2436,99.7,1.2,8.71722222222222,8.22
"U134",2017-11-04 21:00:00,0.2414,99.8,1.2,8.76722222222222,8.245
"U134",2017-11-04 22:00:00,0.24,99.9,1.2,8.81722222222222,8.44388888888889
"U134",2017-11-04 23:00:00,0.2385,100,1.2,8.86611111111111,8.49388888888889
"U134",2017-11-05 00:00:00,0.2371,100,1.2,8.89111111111111,8.89111111111111
"U134",2017-11-05 01:00:00,0.2356,100,1.2,8.94111111111111,8.965
NA,2017-11-05 01:00:00,NA,NA,NA,NA,NA
"U134",2017-11-05 02:00:00,0.2349,100,1.2,8.99,9.06388888888889
"U134",2017-11-05 03:00:00,0.2342,100,1.2,9.04,9.28722222222222
"U134",2017-11-05 04:00:00,0.2334,100,1.2,9.08888888888889,9.28722222222222
"U134",2017-11-05 05:00:00,0.2327,100,1.2,9.11388888888889,9.06388888888889
"U134",2017-11-05 06:00:00,0.232,100,1.2,9.16277777777778,9.04
"U134",2017-11-05 07:00:00,0.2313,100,1.2,9.18777777777778,9.08888888888889
"U134",2017-11-05 08:00:00,0.2305,100,1.2,9.23777777777778,9.23777777777778
"U134",2017-11-05 09:00:00,0.2298,100,3.7,9.26222222222222,9.60777777777778
"U134",2017-11-05 10:00:00,0.2298,100,8.7,9.31222222222222,9.97722222222222
"U134",2017-11-05 11:00:00,0.2291,100,3.7,9.33611111111111,9.36111111111111
"U134",2017-11-05 12:00:00,0.2291,100,13.7,9.38611111111111,9.78
"U134",2017-11-05 13:00:00,0.24,100,8.7,9.435,9.63222222222222
"U134",2017-11-05 14:00:00,0.2422,99.8,13.7,9.46,9.28722222222222
"U134",2017-11-05 15:00:00,0.24,99.3,21.2,9.50888888888889,9.50888888888889
"U134",2017-11-05 16:00:00,0.2378,97.7,21.2,9.53388888888889,10.0011111111111
"U134",2017-11-05 17:00:00,0.2363,96.5,8.7,9.58277777777778,9.70611111111111
"U134",2017-11-05 18:00:00,0.2342,94.8,1.2,9.63222222222222,9.58277777777778
"U134",2017-11-05 19:00:00,0.2334,95.1,1.2,9.65722222222222,9.06388888888889
"U134",2017-11-05 20:00:00,0.232,95.3,1.2,9.65722222222222,8.89111111111111
"U134",2017-11-05 21:00:00,0.2313,93.9,1.2,9.68222222222222,8.91611111111111
"U134",2017-11-05 22:00:00,0.2298,92.2,1.2,9.68222222222222,8.69277777777778
"U134",2017-11-05 23:00:00,0.2291,90.9,1.2,9.68222222222222,8.51888888888889
"U134",2017-11-06 00:00:00,0.2276,89.9,1.2,9.68222222222222,7.82
"U134",2017-11-06 01:00:00,0.2269,90.4,1.2,9.68222222222222,6.56
"U134",2017-11-06 02:00:00,0.2262,89.5,1.2,9.65722222222222,4.79222222222222
"U134",2017-11-06 03:00:00,0.2262,87.8,1.2,9.63222222222222,3.35388888888889
"U134",2017-11-06 04:00:00,0.2254,88.4,1.2,9.55777777777778,2.79722222222222
