"Date_Check","Soil_Moisture","Relative_Humidity","PAR","Soil_Temp","Air_Temp","Plot_Name"
2018-03-01 00:00:00,0.1797,91.5,1.2,6.33111111111111,3.38,"B127"
2018-03-01 01:00:00,0.1797,89.7,1.2,6.20388888888889,3.775,"B127"
2018-03-01 02:00:00,0.1797,88.9,1.2,6.07722222222222,3.61722222222222,"B127"
2018-03-01 03:00:00,0.1804,92.4,1.2,5.975,3.59111111111111,"B127"
2018-03-01 04:00:00,0.1811,94.3,1.2,5.87222222222222,3.35388888888889,"B127"
2018-03-01 05:00:00,0.1826,96.5,1.2,5.79611111111111,3.53777777777778,"B127"
2018-03-01 06:00:00,0.2044,97.9,1.2,5.71888888888889,3.32722222222222,"B127"
2018-03-01 07:00:00,0.2109,99.3,1.2,5.61611111111111,2.77,"B127"
2018-03-01 08:00:00,0.2124,99.9,1.2,5.48777777777778,2.45,"B127"
2018-03-01 09:00:00,0.2262,100,3.7,5.30777777777778,2.07388888888889,"B127"
2018-03-01 10:00:00,0.248,100,16.2,5.17888888888889,1.88611111111111,"B127"
2018-03-01 11:00:00,0.2414,100,68.7,5.05,2.02111111111111,"B127"
2018-03-01 12:00:00,0.232,99.8,106.2,4.99888888888889,2.23611111111111,"B127"
2018-03-01 13:00:00,0.2262,98.9,101.2,4.97277777777778,3.11611111111111,"B127"
2018-03-01 14:00:00,0.2225,98.1,221.2,4.99888888888889,5.28222222222222,"B127"
2018-03-01 15:00:00,0.2189,96.9,426.2,5.05,8.36888888888889,"B127"
2018-03-01 16:00:00,0.2146,96.1,251.2,5.205,6.88888888888889,"B127"
2018-03-01 17:00:00,0.2116,83.8,236.2,5.36,6.73722222222222,"B127"
2018-03-01 18:00:00,0.2073,64.4,103.7,5.46222222222222,5.975,"B127"
2018-03-01 19:00:00,0.2044,57.2,21.2,5.48777777777778,4.71388888888889,"B127"
2018-03-01 20:00:00,0.2029,61.9,1.2,5.41111111111111,3.74888888888889,"B127"
2018-03-01 21:00:00,0.2008,60.9,1.2,5.28222222222222,1.67,"B127"
2018-03-01 22:00:00,0.1993,63.8,1.2,5.12777777777778,1.45277777777778,"B127"
2018-03-01 23:00:00,0.1978,70.3,1.2,4.94722222222222,1.20777777777778,"B127"
2018-03-02 00:00:00,0.1964,76.2,1.2,4.79222222222222,0.467222222222223,"B127"
2018-03-02 01:00:00,0.1949,82.2,1.2,4.61,0.107222222222221,"B127"
2018-03-02 02:00:00,0.1935,86.4,1.2,4.48,-0.478888888888888,"B127"
2018-03-02 03:00:00,0.192,89.8,1.2,4.32388888888889,-0.957777777777778,"B127"
2018-03-02 04:00:00,0.1906,91.2,1.2,4.19388888888889,-1.18388888888889,"B127"
2018-03-02 05:00:00,0.1899,91.8,1.2,4.06277777777778,-1.555,"B127"
2018-03-02 06:00:00,0.1877,92.9,1.2,3.93222222222222,-1.58388888888889,"B127"
2018-03-02 07:00:00,0.187,94.2,1.2,3.82722222222222,-1.92777777777778,"B127"
2018-03-02 08:00:00,0.1855,94.2,6.2,3.69611111111111,-2.36222222222222,"B127"
2018-03-02 09:00:00,0.1862,93.2,78.7,3.59111111111111,-0.394999999999999,"B127"
2018-03-02 10:00:00,0.1877,85.8,191.2,3.485,1.72388888888889,"B127"
2018-03-02 11:00:00,0.1906,71.8,718.7,3.43277777777778,4.06277777777778,"B127"
2018-03-02 12:00:00,0.1906,55.7,713.7,3.51222222222222,6.35722222222222,"B127"
2018-03-02 13:00:00,0.1913,47.7,771.2,3.74888888888889,6.81277777777778,"B127"
2018-03-02 14:00:00,0.1913,44.2,796.2,4.06277777777778,10.0261111111111,"B127"
2018-03-02 15:00:00,0.1891,39.8,673.7,4.45388888888889,9.06388888888889,"B127"
2018-03-02 16:00:00,0.1877,38.4,418.7,4.84388888888889,8.12,"B127"
2018-03-02 17:00:00,0.1877,36.9,258.7,5.10222222222222,8.34388888888889,"B127"
2018-03-02 18:00:00,0.1855,38.3,91.2,5.205,6.05111111111111,"B127"
2018-03-02 19:00:00,0.1848,44,18.7,5.23111111111111,3.59111111111111,"B127"
2018-03-02 20:00:00,0.1848,49.1,1.2,5.12777777777778,2.155,"B127"
2018-03-02 21:00:00,0.184,51.6,1.2,4.97277777777778,1.235,"B127"
2018-03-02 22:00:00,0.1833,56.1,1.2,4.76611111111111,0.742222222222221,"B127"
2018-03-02 23:00:00,0.1833,58.8,1.2,4.58388888888889,-0.142777777777779,"B127"
2018-03-03 00:00:00,0.1826,62,1.2,4.40222222222222,-0.142777777777779,"B127"
2018-03-03 01:00:00,0.1826,62.3,1.2,4.22,0.494999999999999,"B127"
2018-03-03 02:00:00,0.1826,61.3,1.2,4.08888888888889,0.522222222222221,"B127"
2018-03-03 03:00:00,0.1819,63.7,1.2,4.01111111111111,0.825,"B127"
2018-03-03 04:00:00,0.1826,64.1,1.2,3.93222222222222,0.494999999999999,"B127"
2018-03-03 05:00:00,0.1819,67.3,1.2,3.88,0.687222222222223,"B127"
2018-03-03 06:00:00,0.1819,71.7,1.2,3.82722222222222,0.825,"B127"
2018-03-03 07:00:00,0.1819,76.2,1.2,3.775,0.24611111111111,"B127"
2018-03-03 08:00:00,0.1811,81.9,6.2,3.72222222222222,-0.338888888888889,"B127"
2018-03-03 09:00:00,0.1819,81.8,98.7,3.64277777777778,1.96722222222222,"B127"
2018-03-03 10:00:00,0.1826,64.9,193.7,3.59111111111111,3.56388888888889,"B127"
2018-03-03 11:00:00,0.1855,52.1,741.2,3.59111111111111,5.69277777777778,"B127"
2018-03-03 12:00:00,0.184,42.5,731.2,3.69611111111111,6.535,"B127"
2018-03-03 13:00:00,0.1855,37.1,941.2,3.93222222222222,7.06611111111111,"B127"
2018-03-03 14:00:00,0.1848,32.4,876.2,4.22,9.16277777777778,"B127"
2018-03-03 15:00:00,0.1833,32.4,786.2,4.58388888888889,8.61777777777778,"B127"
2018-03-03 16:00:00,0.1819,31.6,436.2,4.94722222222222,7.49388888888889,"B127"
2018-03-03 17:00:00,0.1811,29.5,273.7,5.17888888888889,6.15277777777778,"B127"
