"Plot Title: Rollinson_A1 "
"#","Time, GMT-05:00","Temp, °F()","Water Content, m³/m³()","PAR, uE()","Temp, °F()","RH, %()"
1,12/20/17 11:06:43 AM,39.078,0.2349,158.7,32.293,55.800
2,12/20/17 12:06:43 PM,39.031,0.2356,106.2,32.641,52.300
3,12/20/17 01:06:43 PM,39.031,0.2356,133.7,33.089,49.800
4,12/20/17 02:06:43 PM,39.031,0.2356,146.2,35.346,49.800
5,12/20/17 03:06:43 PM,39.031,0.2356,171.2,36.120,50.400
6,12/20/17 04:06:43 PM,39.078,0.2356,106.2,34.027,58.100
7,12/20/17 05:06:43 PM,39.173,0.2356,41.2,30.936,65.300
8,12/20/17 06:06:43 PM,39.173,0.2356,3.7,29.149,71.100
9,12/20/17 07:06:43 PM,39.173,0.2356,1.2,28.737,75.700
10,12/20/17 08:06:43 PM,39.173,0.2349,1.2,29.149,79.600
11,12/20/17 09:06:43 PM,39.078,0.2349,1.2,29.304,81.500
12,12/20/17 10:06:43 PM,39.031,0.2349,1.2,28.373,83.100
13,12/20/17 11:06:43 PM,38.984,0.2356,1.2,28.582,85.600
14,12/21/17 12:06:43 AM,38.889,0.2356,1.2,28.944,86.500
15,12/21/17 01:06:43 AM,38.842,0.2356,1.2,28.737,86.800
16,12/21/17 02:06:43 AM,38.795,0.2356,1.2,29.253,87.500
17,12/21/17 03:06:43 AM,38.795,0.2356,1.2,29.664,87.100
18,12/21/17 04:06:43 AM,38.748,0.2356,1.2,30.733,87.300
19,12/21/17 05:06:43 AM,38.700,0.2356,1.2,31.188,84.600
20,12/21/17 06:06:43 AM,38.700,0.2356,1.2,31.440,82.800
21,12/21/17 07:06:43 AM,38.653,0.2349,1.2,31.591,80.500
22,12/21/17 08:06:43 AM,38.653,0.2349,1.2,32.443,76.200
23,12/21/17 09:06:43 AM,38.653,0.2349,3.7,32.142,70.900
24,12/21/17 10:06:43 AM,38.653,0.2342,33.7,33.188,69.800
25,12/21/17 11:06:43 AM,38.653,0.2342,88.7,35.152,65.800
26,12/21/17 12:06:43 PM,38.653,0.2342,116.2,36.891,60.800
27,12/21/17 01:06:43 PM,38.700,0.2342,116.2,38.179,57.500
28,12/21/17 02:06:43 PM,38.748,0.2342,81.2,38.606,56.400
29,12/21/17 03:06:43 PM,38.842,0.2342,38.7,38.179,58.000
30,12/21/17 04:06:43 PM,38.937,0.2342,31.2,38.606,57.000
31,12/21/17 05:06:43 PM,39.031,0.2342,16.2,37.798,61.200
32,12/21/17 06:06:43 PM,39.124,0.2342,1.2,37.225,62.600
33,12/21/17 07:06:43 PM,39.173,0.2342,1.2,37.465,65.400
34,12/21/17 08:06:43 PM,39.220,0.2342,1.2,37.751,66.500
