"Plot Title: Rollinson_A1 "
"#","Time, GMT-05:00","PAR, uE()"
121,08/05/17 10:11:58 AM,8.7
122,08/05/17 11:11:58 AM,41.2
123,08/05/17 12:11:58 PM,26.2
124,08/05/17 01:11:58 PM,31.2
125,08/05/17 02:11:58 PM,18.7
126,08/05/17 03:11:58 PM,16.2
127,08/05/17 04:11:58 PM,16.2
128,08/05/17 05:11:58 PM,28.7
129,08/05/17 06:11:58 PM,6.2
130,08/05/17 07:11:58 PM,3.7
131,08/05/17 08:11:58 PM,1.2
132,08/05/17 09:11:58 PM,1.2
133,08/05/17 10:11:58 PM,1.2
134,08/05/17 11:11:58 PM,1.2
135,08/06/17 12:11:58 AM,1.2
136,08/06/17 01:11:58 AM,1.2
137,08/06/17 02:11:58 AM,1.2
138,08/06/17 03:11:58 AM,1.2
139,08/06/17 04:11:58 AM,1.2
140,08/06/17 05:11:58 AM,1.2
141,08/06/17 06:11:58 AM,1.2
142,08/06/17 07:11:58 AM,1.2
143,08/06/17 08:11:58 AM,1.2
144,08/06/17 09:11:58 AM,6.2
145,08/06/17 10:11:58 AM,13.7
146,08/06/17 11:11:58 AM,16.2
147,08/06/17 12:11:58 PM,18.7
148,08/06/17 01:11:58 PM,23.7
149,08/06/17 02:11:58 PM,23.7
150,08/06/17 03:11:58 PM,13.7
151,08/06/17 04:11:58 PM,16.2
152,08/06/17 05:11:58 PM,41.2
153,08/06/17 06:11:58 PM,6.2
154,08/06/17 07:11:58 PM,3.7
155,08/06/17 08:11:58 PM,1.2
156,08/06/17 09:11:58 PM,1.2
157,08/06/17 10:11:58 PM,1.2
158,08/06/17 11:11:58 PM,1.2
159,08/07/17 12:11:58 AM,1.2
160,08/07/17 01:11:58 AM,1.2
161,08/07/17 02:11:58 AM,1.2
162,08/07/17 03:11:58 AM,1.2
163,08/07/17 04:11:58 AM,1.2
164,08/07/17 05:11:58 AM,1.2
165,08/07/17 06:11:58 AM,1.2
166,08/07/17 07:11:58 AM,1.2
167,08/07/17 08:11:58 AM,3.7
168,08/07/17 09:11:58 AM,8.7
169,08/07/17 10:11:58 AM,11.2
170,08/07/17 11:11:58 AM,13.7
171,08/07/17 12:11:58 PM,16.2
172,08/07/17 01:11:58 PM,21.2
173,08/07/17 02:11:58 PM,13.7
174,08/07/17 03:11:58 PM,16.2
175,08/07/17 04:11:58 PM,16.2
176,08/07/17 05:11:58 PM,26.2
177,08/07/17 06:11:58 PM,6.2
178,08/07/17 07:11:58 PM,1.2
179,08/07/17 08:11:58 PM,1.2
180,08/07/17 09:11:58 PM,1.2
181,08/07/17 10:11:58 PM,1.2
182,08/07/17 11:11:58 PM,1.2
183,08/08/17 12:11:58 AM,1.2
184,08/08/17 01:11:58 AM,1.2
185,08/08/17 02:11:58 AM,1.2
186,08/08/17 03:11:58 AM,1.2
187,08/08/17 04:11:58 AM,1.2
188,08/08/17 05:11:58 AM,1.2
189,08/08/17 06:11:58 AM,1.2
190,08/08/17 07:11:58 AM,1.2
191,08/08/17 08:11:58 AM,3.7
192,08/08/17 09:11:58 AM,6.2
193,08/08/17 10:11:58 AM,18.7
194,08/08/17 11:11:58 AM,23.7
195,08/08/17 12:11:58 PM,33.7
196,08/08/17 01:11:58 PM,33.7
197,08/08/17 02:11:58 PM,21.2
198,08/08/17 03:11:58 PM,21.2
199,08/08/17 04:11:58 PM,11.2
200,08/08/17 05:11:58 PM,18.7
201,08/08/17 06:11:58 PM,6.2
202,08/08/17 07:11:58 PM,1.2
203,08/08/17 08:11:58 PM,1.2
204,08/08/17 09:11:58 PM,1.2
205,08/08/17 10:11:58 PM,1.2
206,08/08/17 11:11:58 PM,1.2
207,08/09/17 12:11:58 AM,1.2
208,08/09/17 01:11:58 AM,1.2
209,08/09/17 02:11:58 AM,1.2
210,08/09/17 03:11:58 AM,1.2
211,08/09/17 04:11:58 AM,1.2
212,08/09/17 05:11:58 AM,1.2
213,08/09/17 06:11:58 AM,1.2
214,08/09/17 07:11:58 AM,1.2
215,08/09/17 08:11:58 AM,3.7
216,08/09/17 09:11:58 AM,6.2
217,08/09/17 10:11:58 AM,23.7
218,08/09/17 11:11:58 AM,43.7
219,08/09/17 12:11:58 PM,26.2
220,08/09/17 01:11:58 PM,38.7
221,08/09/17 02:11:58 PM,23.7
222,08/09/17 03:11:58 PM,21.2
223,08/09/17 04:11:58 PM,18.7
224,08/09/17 05:11:58 PM,13.7
225,08/09/17 06:11:58 PM,6.2
226,08/09/17 07:11:58 PM,1.2
227,08/09/17 08:11:58 PM,1.2
228,08/09/17 09:11:58 PM,1.2
229,08/09/17 10:11:58 PM,1.2
230,08/09/17 11:11:58 PM,1.2
231,08/10/17 12:11:58 AM,1.2
232,08/10/17 01:11:58 AM,1.2
233,08/10/17 02:11:58 AM,1.2
234,08/10/17 03:11:58 AM,1.2
235,08/10/17 04:11:58 AM,1.2
236,08/10/17 05:11:58 AM,1.2
237,08/10/17 06:11:58 AM,1.2
238,08/10/17 07:11:58 AM,1.2
239,08/10/17 08:11:58 AM,3.7
