"Plot_Name","Date_Time","Soil_Moisture","Relative_Humidity","PAR","Soil_Temp","Air_Temp"
"N115",2018-01-01 00:00:00,0.1971,69,1.2,1.04388888888889,-19.0566666666667
"N115",2018-01-01 01:00:00,0.1964,66.6,1.2,1.01722222222222,-19.7455555555556
"N115",2018-01-01 02:00:00,0.1957,64.8,1.2,1.01722222222222,-20.3088888888889
"N115",2018-01-01 03:00:00,0.1957,65.5,1.2,0.98888888888889,-21.1244444444444
"N115",2018-01-01 04:00:00,0.1942,66.7,1.2,0.98888888888889,-21.5166666666667
"N115",2018-01-01 05:00:00,0.1928,66.8,1.2,0.98888888888889,-22.0155555555556
"N115",2018-01-01 06:00:00,0.1913,69.1,1.2,0.962222222222222,-23.25
"N115",2018-01-01 07:00:00,0.192,72.1,1.2,0.962222222222222,-23.5666666666667
"N115",2018-01-01 08:00:00,0.1913,72.5,1.2,0.933888888888887,-23.8877777777778
"N115",2018-01-01 09:00:00,0.1906,73.3,6.2,0.933888888888887,-24.3777777777778
"N115",2018-01-01 10:00:00,0.1891,72.2,36.2,0.907222222222224,-23.4605555555556
"N115",2018-01-01 11:00:00,0.1877,68.6,78.7,0.907222222222224,-22.0155555555556
"N115",2018-01-01 12:00:00,0.1862,65.5,123.7,0.880000000000002,-20.2605555555556
"N115",2018-01-01 13:00:00,0.1833,63.6,133.7,0.880000000000002,-19.3766666666667
"N115",2018-01-01 14:00:00,0.1833,62.5,166.2,0.852222222222222,-18.1188888888889
"N115",2018-01-01 15:00:00,0.1819,61.7,133.7,0.852222222222222,-18.0744444444444
"N115",2018-01-01 16:00:00,0.1804,63.4,63.7,0.825,-18.2955555555556
"N115",2018-01-01 17:00:00,0.1782,65.9,33.7,0.825,-19.0566666666667
"N115",2018-01-01 18:00:00,0.1782,69.5,6.2,0.825,-20.12
"N115",2018-01-01 19:00:00,0.1768,73.5,1.2,0.797222222222223,-21.0755555555556
"N115",2018-01-01 20:00:00,0.1753,74.5,1.2,0.797222222222223,-21.4677777777778
"N115",2018-01-01 21:00:00,0.1732,75.4,1.2,0.770000000000002,-21.9655555555556
"N115",2018-01-01 22:00:00,0.171,76.2,1.2,0.770000000000002,-22.6255555555556
"N115",2018-01-01 23:00:00,0.1702,77,1.2,0.770000000000002,-22.8316666666667
"N115",2018-01-02 00:00:00,0.1688,77.4,1.2,0.742222222222221,-22.5227777777778
"N115",2018-01-02 01:00:00,0.1673,77.6,1.2,0.742222222222221,-22.7805555555556
"N115",2018-01-02 02:00:00,0.1659,78.1,1.2,0.715,-22.6766666666667
"N115",2018-01-02 03:00:00,0.1652,78.4,1.2,0.715,-23.145
"N115",2018-01-02 04:00:00,0.1644,79,1.2,0.687222222222223,-23.4077777777778
"N115",2018-01-02 05:00:00,0.163,79.5,1.2,0.687222222222223,-23.5666666666667
"N115",2018-01-02 06:00:00,0.1615,80.1,1.2,0.660000000000001,-23.9955555555556
"N115",2018-01-02 07:00:00,0.1601,80.3,1.2,0.660000000000001,-23.9416666666667
"N115",2018-01-02 08:00:00,0.1586,80.3,1.2,0.632222222222221,-24.105
"N115",2018-01-02 09:00:00,0.1572,80.7,6.2,0.632222222222221,-23.9955555555556
"N115",2018-01-02 10:00:00,0.155,80,33.7,0.604999999999999,-23.355
"N115",2018-01-02 11:00:00,0.1535,75,76.2,0.604999999999999,-21.4188888888889
"N115",2018-01-02 12:00:00,0.1506,68.3,121.2,0.577222222222223,-19.5138888888889
"N115",2018-01-02 13:00:00,0.1506,66.5,138.7,0.577222222222223,-17.0822222222222
"N115",2018-01-02 14:00:00,0.1492,65.8,171.2,0.550000000000001,-15.1038888888889
"N115",2018-01-02 15:00:00,0.1477,65,128.7,0.550000000000001,-15.2238888888889
"N115",2018-01-02 16:00:00,0.147,64.9,63.7,0.550000000000001,-15.465
"N115",2018-01-02 17:00:00,0.1456,66,36.2,0.550000000000001,-16.5338888888889
"N115",2018-01-02 18:00:00,0.1448,69.8,6.2,0.522222222222221,-17.4238888888889
"N115",2018-01-02 19:00:00,0.1426,73.1,1.2,0.522222222222221,-17.9438888888889
"N115",2018-01-02 20:00:00,0.1412,76.5,1.2,0.522222222222221,-17.9
"N115",2018-01-02 21:00:00,0.1397,76.3,1.2,0.522222222222221,-17.8127777777778
"N115",2018-01-02 22:00:00,0.1405,76.5,1.2,0.494999999999999,-16.87
"N115",2018-01-02 23:00:00,0.139,77.3,1.2,0.494999999999999,-16.2422222222222
"N115",2018-01-03 00:00:00,0.1383,77.4,1.2,0.467222222222223,-15.6272222222222
"N115",2018-01-03 01:00:00,0.1376,76.7,1.2,0.467222222222223,-14.6672222222222
"N115",2018-01-03 02:00:00,0.1361,75.4,1.2,0.467222222222223,-13.4277777777778
"N115",2018-01-03 03:00:00,0.1339,74.1,1.2,0.467222222222223,-12.4161111111111
"N115",2018-01-03 04:00:00,0.1347,72.8,1.2,0.467222222222223,-11.8672222222222
"N115",2018-01-03 05:00:00,0.1339,75.5,1.2,0.467222222222223,-11.685
"N115",2018-01-03 06:00:00,0.1332,78.8,1.2,0.467222222222223,-11.2888888888889
"N115",2018-01-03 07:00:00,0.1325,82.2,1.2,0.467222222222223,-11.2888888888889
"N115",2018-01-03 08:00:00,0.1318,85.6,1.2,0.467222222222223,-11.1111111111111
"N115",2018-01-03 09:00:00,0.1318,87,3.7,0.467222222222223,-10.2661111111111
"N115",2018-01-03 10:00:00,0.131,87.5,28.7,0.494999999999999,-9.81611111111111
"N115",2018-01-03 11:00:00,0.131,86.6,81.2,0.494999999999999,-9.235
