"Plot_Name","Date_Time","Soil_Moisture","Relative_Humidity","PAR","Soil_Temp","Air_Temp"
"N115",2017-11-01 00:00:00,0.2269,76.8,1.2,8.27,1.26222222222222
"N115",2017-11-01 01:00:00,0.2269,76.2,1.2,8.245,1.425
"N115",2017-11-01 02:00:00,0.2262,76.5,1.2,8.22,1.34388888888889
"N115",2017-11-01 03:00:00,0.2262,76.9,1.2,8.195,1.15277777777778
"N115",2017-11-01 04:00:00,0.2262,77.4,1.2,8.17,1.50722222222222
"N115",2017-11-01 05:00:00,0.2262,78.3,1.2,8.145,1.48
"N115",2017-11-01 06:00:00,0.2262,79.1,1.2,8.12,1.94
"N115",2017-11-01 07:00:00,0.2262,78.7,1.2,8.095,2.04722222222222
"N115",2017-11-01 08:00:00,0.2254,79,1.2,8.095,2.34277777777778
"N115",2017-11-01 09:00:00,0.2254,78,11.2,8.095,3.195
"N115",2017-11-01 10:00:00,0.2254,76.9,21.2,8.07,4.03722222222222
"N115",2017-11-01 11:00:00,0.2247,75.3,41.2,8.095,5.23111111111111
"N115",2017-11-01 12:00:00,0.2247,75.6,31.2,8.12,5.385
"N115",2017-11-01 13:00:00,0.2247,76.7,36.2,8.17,5.61611111111111
"N115",2017-11-01 14:00:00,0.2254,77.7,16.2,8.22,5.59111111111111
"N115",2017-11-01 14:00:00,0.2254,78.1,21.2,8.245,5.61611111111111
"N115",2017-11-01 15:00:00,0.2247,77.4,16.2,8.295,5.69277777777778
"N115",2017-11-01 16:00:00,0.2247,81.4,6.2,8.34388888888889,4.42777777777778
"N115",2017-11-01 17:00:00,0.2247,92.1,1.2,8.36888888888889,4.115
"N115",2017-11-01 18:00:00,0.224,95.5,1.2,8.39388888888889,4.16777777777778
"N115",2017-11-01 19:00:00,0.2233,96.8,1.2,8.39388888888889,4.27222222222222
"N115",2017-11-01 20:00:00,0.2262,97.7,1.2,8.39388888888889,4.55777777777778
"N115",2017-11-01 21:00:00,0.2284,97.8,1.2,8.36888888888889,4.86888888888889
"N115",2017-11-01 22:00:00,0.2313,98.3,1.2,8.36888888888889,5.12777777777778
"N115",2017-11-01 23:00:00,0.2342,98.9,1.2,8.39388888888889,5.46222222222222
"N115",2017-11-02 00:00:00,0.2363,99.2,1.2,8.39388888888889,5.82111111111111
"N115",2017-11-02 01:00:00,0.2371,99.5,1.2,8.41888888888889,6.28111111111111
"N115",2017-11-02 02:00:00,0.2385,99.7,1.2,8.46888888888889,6.68722222222222
"N115",2017-11-02 03:00:00,0.2392,99.9,1.2,8.49388888888889,6.68722222222222
"N115",2017-11-02 04:00:00,0.2407,100,1.2,8.54277777777778,6.99
"N115",2017-11-02 05:00:00,0.2407,100,1.2,8.56777777777778,7.29277777777778
"N115",2017-11-02 06:00:00,0.2414,100,1.2,8.61777777777778,7.695
"N115",2017-11-02 07:00:00,0.2422,100,1.2,8.66777777777778,7.61888888888889
"N115",2017-11-02 08:00:00,0.2422,100,1.2,8.71722222222222,7.845
"N115",2017-11-02 09:00:00,0.2422,100,1.2,8.76722222222222,7.72
"N115",2017-11-02 10:00:00,0.2429,100,13.7,8.81722222222222,8.27
"N115",2017-11-02 11:00:00,0.2429,100,16.2,8.86611111111111,8.66777777777778
"N115",2017-11-02 12:00:00,0.2436,100,28.7,8.91611111111111,9.68222222222222
