"Plot_Name","Date_Time","Soil_Moisture","Relative_Humidity","PAR","Soil_Temp","Air_Temp"
"N115",2019-09-01 00:00:00,0.0533,98.5,1.2,17.677,17.677
"N115",2019-09-01 01:00:00,0.0526,99,1.2,17.677,17.415
"N115",2019-09-01 02:00:00,0.0533,99.4,1.2,17.653,17.13
"N115",2019-09-01 03:00:00,0.0526,99.8,1.2,17.653,17.034
"N115",2019-09-01 04:00:00,0.0533,100,1.2,17.629,16.725
"N115",2019-09-01 05:00:00,0.1397,100,1.2,17.605,16.082
"N115",2019-09-01 06:00:00,0.1332,100,1.2,17.582,15.819
"N115",2019-09-01 07:00:00,0.1238,100,1.2,17.558,15.843
"N115",2019-09-01 08:00:00,0.1172,100,1.2,17.51,16.082
"N115",2019-09-01 09:00:00,0.1121,100,3.7,17.486,16.749
"N115",2019-09-01 10:00:00,0.1092,100,3.7,17.463,16.939
"N115",2019-09-01 11:00:00,0.1063,100,8.7,17.439,17.368
"N115",2019-09-01 12:00:00,0.1056,100,11.2,17.463,18.675
"N115",2019-09-01 13:00:00,0.1034,99.8,6.2,17.486,19.103
"N115",2019-09-01 14:00:00,0.1012,96.8,6.2,17.534,19.413
"N115",2019-09-01 15:00:00,0.0998,94.5,6.2,17.582,19.841
"N115",2019-09-01 16:00:00,0.0976,93.3,6.2,17.653,20.198
"N115",2019-09-01 17:00:00,0.0969,92.7,3.7,17.701,20.246
"N115",2019-09-01 18:00:00,0.0954,92.2,1.2,17.748,20.269
"N115",2019-09-01 19:00:00,0.0947,93,1.2,17.796,19.865
"N115",2019-09-01 20:00:00,0.094,94.3,1.2,17.843,19.294
"N115",2019-09-01 21:00:00,0.0933,95.5,1.2,17.867,18.985
"N115",2019-09-01 22:00:00,0.0933,95.4,1.2,17.867,18.224
"N115",2019-09-01 23:00:00,0.0918,96.9,1.2,17.867,17.748
"N115",2019-09-02 00:00:00,0.0918,97.8,1.2,17.867,17.249
"N115",2019-09-02 01:00:00,0.0911,98.6,1.2,17.867,16.915
"N115",2019-09-02 02:00:00,0.0904,99.3,1.2,17.819,16.606
"N115",2019-09-02 03:00:00,0.0911,99.7,1.2,17.796,16.463
"N115",2019-09-02 04:00:00,0.0904,100,1.2,17.772,16.415
"N115",2019-09-02 05:00:00,0.0904,100,1.2,17.724,16.177
"N115",2019-09-02 06:00:00,0.0896,100,1.2,17.677,16.058
"N115",2019-09-02 07:00:00,0.0896,100,1.2,17.653,16.534
"N115",2019-09-02 08:00:00,0.0889,100,1.2,17.605,17.344
"N115",2019-09-02 09:00:00,0.0904,100,3.7,17.582,19.151
"N115",2019-09-02 10:00:00,0.0896,98.2,3.7,17.582,20.984
"N115",2019-09-02 11:00:00,0.0889,90.3,6.2,17.629,22.154
"N115",2019-09-02 12:00:00,0.0874,86.8,8.7,17.701,23.4
"N115",2019-09-02 13:00:00,0.0867,80.7,11.2,17.796,23.833
"N115",2019-09-02 14:00:00,0.086,79.4,11.2,17.938,23.785
"N115",2019-09-02 15:00:00,0.0853,80.2,8.7,18.057,23.641
"N115",2019-09-02 16:00:00,0.0838,77.8,11.2,18.176,24.484
"N115",2019-09-02 17:00:00,0.0831,76.7,3.7,18.271,23.761
"N115",2019-09-02 18:00:00,0.0816,78,1.2,18.366,23.713
"N115",2019-09-02 19:00:00,0.0809,79.7,1.2,18.438,22.992
