"Plot_Name","Date_Time","Soil_Moisture","Relative_Humidity","PAR","Soil_Temp","Air_Temp"
"N115",2019-04-01 00:00:00,0.131,68.8,1.2,3.22111111111111,-2.27611111111111
"N115",2019-04-01 01:00:00,0.131,70.1,1.2,3.16777777777778,-2.68277777777778
"N115",2019-04-01 02:00:00,0.131,72.3,1.2,3.08888888888889,-2.65388888888889
"N115",2019-04-01 03:00:00,0.1303,72.6,1.2,3.00888888888889,-2.59611111111111
"N115",2019-04-01 04:00:00,0.1303,74,1.2,2.95611111111111,-2.91777777777778
"N115",2019-04-01 05:00:00,0.1303,76.5,1.2,2.90277777777778,-3.15277777777778
"N115",2019-04-01 06:00:00,0.1296,79.2,1.2,2.82277777777778,-2.83
"N115",2019-04-01 07:00:00,0.1296,79.4,8.7,2.77,-2.56611111111111
"N115",2019-04-01 08:00:00,0.1288,77,68.7,2.71722222222222,-0.198888888888889
"N115",2019-04-01 09:00:00,0.1296,67.2,146.2,2.66388888888889,1.69722222222222
"N115",2019-04-01 10:00:00,0.1296,58.7,308.7,2.63722222222222,4.895
"N115",2019-04-01 11:00:00,0.1303,48.1,328.7,2.61,5.745
"N115",2019-04-01 12:00:00,0.1303,44.6,391.2,2.61,7.945
"N115",2019-04-01 13:00:00,0.1303,42.4,608.7,2.66388888888889,8.71722222222222
"N115",2019-04-01 14:00:00,0.1303,43.1,533.7,2.77,8.61777777777778
"N115",2019-04-01 15:00:00,0.1303,44.2,513.7,2.95611111111111,9.16277777777778
"N115",2019-04-01 16:00:00,0.1303,45.8,303.7,3.16777777777778,9.78
"N115",2019-04-01 17:00:00,0.131,48.7,261.2,3.35388888888889,9.46
"N115",2019-04-01 18:00:00,0.131,52.8,93.7,3.51222222222222,8.095
"N115",2019-04-01 19:00:00,0.131,58,23.7,3.61722222222222,6.73722222222222
"N115",2019-04-01 20:00:00,0.131,62.7,1.2,3.69611111111111,5.61611111111111
"N115",2019-04-01 21:00:00,0.1303,68.6,1.2,3.69611111111111,5.15388888888889
"N115",2019-04-01 22:00:00,0.1303,71.1,1.2,3.69611111111111,4.53222222222222
"N115",2019-04-01 23:00:00,0.1303,73,1.2,3.64277777777778,4.81777777777778
"N115",2019-04-02 00:00:00,0.1303,72.8,1.2,3.61722222222222,4.76611111111111
"N115",2019-04-02 01:00:00,0.1303,72.3,1.2,3.59111111111111,4.29777777777778
"N115",2019-04-02 02:00:00,0.1303,73.8,1.2,3.53777777777778,3.90611111111111
"N115",2019-04-02 03:00:00,0.1296,75.1,1.2,3.51222222222222,3.40611111111111
"N115",2019-04-02 04:00:00,0.1296,76,1.2,3.485,2.98277777777778
"N115",2019-04-02 05:00:00,0.1296,78.2,1.2,3.45888888888889,2.58388888888889
"N115",2019-04-02 06:00:00,0.1296,79.4,1.2,3.40611111111111,2.23611111111111
"N115",2019-04-02 07:00:00,0.1296,79.4,8.7,3.35388888888889,2.87722222222222
"N115",2019-04-02 08:00:00,0.1288,77.3,53.7,3.32722222222222,3.985
"N115",2019-04-02 09:00:00,0.1288,68.9,213.7,3.27388888888889,6.585
"N115",2019-04-02 10:00:00,0.1288,58.8,363.7,3.27388888888889,9.31222222222222
"N115",2019-04-02 11:00:00,0.1288,52.9,423.7,3.30111111111111,11.9288888888889
"N115",2019-04-02 12:00:00,0.1281,42.8,483.7,3.40611111111111,12.7272222222222
"N115",2019-04-02 13:00:00,0.1288,40.5,341.2,3.53777777777778,12.1222222222222
"N115",2019-04-02 14:00:00,0.1288,52.6,343.7,3.72222222222222,10.5161111111111
"N115",2019-04-02 15:00:00,0.1296,66.1,96.2,3.90611111111111,8.195
"N115",2019-04-02 16:00:00,0.1296,66,201.2,4.03722222222222,9.06388888888889
"N115",2019-04-02 17:00:00,0.1296,66.3,138.7,4.14111111111111,8.56777777777778
"N115",2019-04-02 18:00:00,0.1296,67.6,91.2,4.19388888888889,7.895
"N115",2019-04-02 19:00:00,0.1296,70.3,31.2,4.24611111111111,6.35722222222222
"N115",2019-04-02 20:00:00,0.1296,74.5,1.2,4.27222222222222,5.07611111111111
"N115",2019-04-02 21:00:00,0.1288,75.9,1.2,4.27222222222222,5.12777777777778
"N115",2019-04-02 22:00:00,0.1288,76.4,1.2,4.24611111111111,4.40222222222222
"N115",2019-04-02 23:00:00,0.1288,78.9,1.2,4.16777777777778,3.93222222222222
"N115",2019-04-03 00:00:00,0.1288,79.8,1.2,4.115,3.64277777777778
"N115",2019-04-03 01:00:00,0.1281,81.8,1.2,4.03722222222222,3.24777777777778
"N115",2019-04-03 02:00:00,0.1281,80.3,1.2,3.95777777777778,3.61722222222222
"N115",2019-04-03 03:00:00,0.1281,78.1,1.2,3.90611111111111,3.69611111111111
"N115",2019-04-03 04:00:00,0.1281,77.8,1.2,3.85388888888889,3.53777777777778
"N115",2019-04-03 05:00:00,0.1281,80.8,1.2,3.80111111111111,2.50277777777778
"N115",2019-04-03 06:00:00,0.1281,83.3,1.2,3.74888888888889,1.615
"N115",2019-04-03 07:00:00,0.1274,85.2,11.2,3.67,1.67
"N115",2019-04-03 08:00:00,0.1274,79.7,53.7,3.61722222222222,4.24611111111111
"N115",2019-04-03 09:00:00,0.1274,61.1,246.2,3.56388888888889,6.56
"N115",2019-04-03 10:00:00,0.1274,45.2,406.2,3.53777777777778,8.34388888888889
"N115",2019-04-03 11:00:00,0.1274,37.8,433.7,3.56388888888889,10.32
"N115",2019-04-03 12:00:00,0.1267,32.4,498.7,3.64277777777778,12.3161111111111
"N115",2019-04-03 13:00:00,0.1274,29.3,613.7,3.775,14.05
"N115",2019-04-03 14:00:00,0.1281,29.8,478.7,3.95777777777778,13.9538888888889
"N115",2019-04-03 15:00:00,0.1281,29.7,518.7,4.19388888888889,15.1272222222222
"N115",2019-04-03 16:00:00,0.1274,32.7,293.7,4.40222222222222,14.4327777777778
"N115",2019-04-03 17:00:00,0.1274,36.6,158.7,4.58388888888889,13.4972222222222
"N115",2019-04-03 18:00:00,0.1281,39.1,71.2,4.71388888888889,12.7988888888889
"N115",2019-04-03 19:00:00,0.1281,42.9,11.2,4.81777777777778,12.1711111111111
"N115",2019-04-03 20:00:00,0.1281,46.5,1.2,4.86888888888889,10.81
"N115",2019-04-03 21:00:00,0.1281,68.9,1.2,4.895,8.84111111111111
"N115",2019-04-03 22:00:00,0.1281,77.7,1.2,4.895,8.245
"N115",2019-04-03 23:00:00,0.1281,73.6,1.2,4.895,8.74222222222222
"N115",2019-04-04 00:00:00,0.1274,72.5,1.2,4.86888888888889,8.12
"N115",2019-04-04 01:00:00,0.1281,86.3,1.2,4.84388888888889,7.14222222222222
"N115",2019-04-04 02:00:00,0.1296,93.4,1.2,4.81777777777778,6.71222222222222
"N115",2019-04-04 03:00:00,0.1303,94.7,1.2,4.79222222222222,6.50888888888889
"N115",2019-04-04 04:00:00,0.1325,95.2,1.2,4.76611111111111,6.30611111111111
"N115",2019-04-04 05:00:00,0.1426,95.7,1.2,4.74,6.10222222222222
"N115",2019-04-04 06:00:00,0.1477,96.7,1.2,4.74,6.05111111111111
"N115",2019-04-04 07:00:00,0.1477,97,3.7,4.71388888888889,6.23
"N115",2019-04-04 08:00:00,0.1463,97.3,26.2,4.71388888888889,6.56
"N115",2019-04-04 09:00:00,0.1448,95.2,51.2,4.68777777777778,6.76277777777778
"N115",2019-04-04 10:00:00,0.1441,94.1,103.7,4.66222222222222,6.78777777777778
"N115",2019-04-04 11:00:00,0.1426,90,118.7,4.68777777777778,7.21722222222222
"N115",2019-04-04 12:00:00,0.1426,91.2,136.2,4.71388888888889,7.09111111111111
"N115",2019-04-04 13:00:00,0.1441,93.5,188.7,4.74,7.04111111111111
"N115",2019-04-04 14:00:00,0.147,95.1,108.7,4.79222222222222,6.88888888888889
"N115",2019-04-04 15:00:00,0.155,96.6,93.7,4.84388888888889,7.09111111111111
"N115",2019-04-04 16:00:00,0.1608,97.2,61.2,4.895,6.86388888888889
"N115",2019-04-04 17:00:00,0.1579,97.7,38.7,4.94722222222222,6.78777777777778
"N115",2019-04-04 18:00:00,0.155,97.7,28.7,4.97277777777778,6.63611111111111
"N115",2019-04-04 19:00:00,0.1521,96.3,13.7,4.97277777777778,5.82111111111111
"N115",2019-04-04 20:00:00,0.1499,95,1.2,4.97277777777778,4.97277777777778
"N115",2019-04-04 21:00:00,0.147,95.9,1.2,4.97277777777778,4.42777777777778
"N115",2019-04-04 22:00:00,0.1492,97.3,1.2,4.94722222222222,4.32388888888889
"N115",2019-04-04 23:00:00,0.1514,98.2,1.2,4.92111111111111,4.22
"N115",2019-04-05 00:00:00,0.1499,98.6,1.2,4.86888888888889,4.19388888888889
"N115",2019-04-05 01:00:00,0.1485,98.4,1.2,4.84388888888889,4.37611111111111
"N115",2019-04-05 02:00:00,0.147,98.1,1.2,4.81777777777778,4.53222222222222
"N115",2019-04-05 03:00:00,0.1456,97.6,1.2,4.76611111111111,4.50611111111111
"N115",2019-04-05 04:00:00,0.1448,96.7,1.2,4.74,4.29777777777778
"N115",2019-04-05 05:00:00,0.1441,97,1.2,4.71388888888889,4.115
"N115",2019-04-05 06:00:00,0.1434,97.5,1.2,4.68777777777778,4.03722222222222
"N115",2019-04-05 07:00:00,0.1426,97.7,1.2,4.66222222222222,4.29777777777778
"N115",2019-04-05 08:00:00,0.1419,97.9,18.7,4.63611111111111,4.66222222222222
"N115",2019-04-05 09:00:00,0.1412,96.8,43.7,4.61,5.36
"N115",2019-04-05 10:00:00,0.1405,95.1,71.2,4.61,5.94888888888889
"N115",2019-04-05 11:00:00,0.1397,93.7,133.7,4.61,7.14222222222222
"N115",2019-04-05 12:00:00,0.1397,91.8,306.2,4.63611111111111,9.04
"N115",2019-04-05 13:00:00,0.1397,89.5,248.7,4.68777777777778,9.87888888888889
"N115",2019-04-05 14:00:00,0.139,86.5,313.7,4.79222222222222,11.2972222222222
"N115",2019-04-05 15:00:00,0.1383,82.5,311.2,4.92111111111111,12.5822222222222
"N115",2019-04-05 16:00:00,0.1383,81.1,193.7,5.05,12.1472222222222
"N115",2019-04-05 17:00:00,0.1383,83.6,91.2,5.23111111111111,12.2427777777778
"N115",2019-04-05 18:00:00,0.1383,83.8,58.7,5.36,11.88
"N115",2019-04-05 19:00:00,0.1383,86.2,21.2,5.46222222222222,11.1272222222222
"N115",2019-04-05 20:00:00,0.1383,88.1,1.2,5.53888888888889,10.7611111111111
"N115",2019-04-05 21:00:00,0.1376,88.8,1.2,5.565,10.345
"N115",2019-04-05 22:00:00,0.1368,89.7,1.2,5.59111111111111,10.2711111111111
"N115",2019-04-05 23:00:00,0.1368,90.8,1.2,5.61611111111111,10.1238888888889
"N115",2019-04-06 00:00:00,0.1368,92.4,1.2,5.61611111111111,9.26222222222222
"N115",2019-04-06 01:00:00,0.1361,95.1,1.2,5.61611111111111,8.195
"N115",2019-04-06 02:00:00,0.1361,97.4,1.2,5.59111111111111,7.49388888888889
"N115",2019-04-06 03:00:00,0.1354,98.5,1.2,5.565,6.83888888888889
"N115",2019-04-06 04:00:00,0.1347,99.1,1.2,5.51388888888889,5.71888888888889
"N115",2019-04-06 05:00:00,0.1347,99.5,1.2,5.46222222222222,4.42777777777778
"N115",2019-04-06 06:00:00,0.1347,99.9,1.2,5.385,3.56388888888889
"N115",2019-04-06 07:00:00,0.1347,100,13.7,5.30777777777778,3.06277777777778
"N115",2019-04-06 08:00:00,0.1339,100,73.7,5.25722222222222,5.41111111111111
"N115",2019-04-06 09:00:00,0.1339,100,141.2,5.17888888888889,8.76722222222222
"N115",2019-04-06 10:00:00,0.1339,98.3,258.7,5.15388888888889,12.63
"N115",2019-04-06 11:00:00,0.1332,82.9,363.7,5.17888888888889,14.9838888888889
"N115",2019-04-06 12:00:00,0.1339,73.2,413.7,5.28222222222222,16.0338888888889
"N115",2019-04-06 13:00:00,0.1347,68.7,371.2,5.46222222222222,17.605
"N115",2019-04-06 14:00:00,0.1339,62.7,451.2,5.66777777777778,19.3888888888889
"N115",2019-04-06 15:00:00,0.1339,59,381.2,5.87222222222222,19.8877777777778
"N115",2019-04-06 16:00:00,0.1339,56,331.2,888.88,19.9361111111111
"N115",2019-04-06 17:00:00,0.1339,54.5,266.2,888.88,19.7461111111111
"N115",2019-04-06 18:00:00,0.1347,57,106.2,888.88,18.0572222222222
"N115",2019-04-06 19:00:00,0.1339,67.5,36.2,6.63611111111111,14.7922222222222
"N115",2019-04-06 20:00:00,0.1347,75,1.2,6.73722222222222,13.0877777777778
"N115",2019-04-06 21:00:00,0.1347,79.6,1.2,6.76277777777778,12.195
"N115",2019-04-06 22:00:00,0.1339,81.5,1.2,6.76277777777778,12.0011111111111
"N115",2019-04-06 23:00:00,0.1339,83,1.2,6.71222222222222,11.4188888888889
"N115",2019-04-07 00:00:00,0.1339,84,1.2,6.66111111111111,11.5161111111111
"N115",2019-04-07 01:00:00,0.1339,82.3,1.2,6.63611111111111,11.4672222222222
"N115",2019-04-07 02:00:00,0.1332,84.2,1.2,6.585,10.8338888888889
"N115",2019-04-07 03:00:00,0.1332,84.7,1.2,6.535,10.7611111111111
"N115",2019-04-07 04:00:00,0.1332,85.4,1.2,6.48388888888889,10.32
"N115",2019-04-07 05:00:00,0.1332,86.5,1.2,6.45777777777778,10.3938888888889
"N115",2019-04-07 06:00:00,0.1332,85.3,1.2,6.40777777777778,11.175
"N115",2019-04-07 07:00:00,0.1332,84.7,8.7,6.38222222222222,11.2727777777778
"N115",2019-04-07 08:00:00,0.1325,82.3,46.2,6.33111111111111,13.2572222222222
"N115",2019-04-07 09:00:00,0.1325,81.9,46.2,6.33111111111111,12.7272222222222
"N115",2019-04-07 10:00:00,0.1332,90.1,73.7,6.33111111111111,12.6061111111111
"N115",2019-04-07 11:00:00,0.1528,94.7,166.2,6.38222222222222,13.8822222222222
"N115",2019-04-07 12:00:00,0.1514,90.4,216.2,6.48388888888889,15.1511111111111
"N115",2019-04-07 13:00:00,0.1659,92.9,163.7,6.61111111111111,15.2472222222222
"N115",2019-04-07 14:00:00,0.1652,94.6,191.2,6.76277777777778,16.9627777777778
"N115",2019-04-07 15:00:00,0.1594,92,131.2,6.91388888888889,16.915
"N115",2019-04-07 16:00:00,0.1564,88.8,263.7,7.06611111111111,19.9122222222222
"N115",2019-04-07 17:00:00,0.1535,82.9,156.2,7.21722222222222,19.1027777777778
"N115",2019-04-07 18:00:00,0.2952,87.1,46.2,7.39277777777778,15.7722222222222
"N115",2019-04-07 19:00:00,0.1848,90.7,26.2,7.77,16.7727777777778
"N115",2019-04-07 20:00:00,0.1673,84,1.2,7.87,16.1527777777778
"N115",2019-04-07 21:00:00,0.163,86.5,1.2,7.895,14.8638888888889
"N115",2019-04-07 22:00:00,0.1594,89.3,1.2,7.895,13.57
"N115",2019-04-07 23:00:00,0.155,91.2,1.2,7.87,13.305
"N115",2019-04-08 00:00:00,0.1535,92.1,1.2,7.82,12.9922222222222
"N115",2019-04-08 01:00:00,0.1521,93.1,1.2,7.77,12.8961111111111
"N115",2019-04-08 02:00:00,0.1506,94.1,1.2,7.72,12.5577777777778
"N115",2019-04-08 03:00:00,0.1492,95,1.2,7.67,12.5088888888889
"N115",2019-04-08 04:00:00,0.1485,96.1,1.2,7.645,11.565
"N115",2019-04-08 05:00:00,0.147,96.6,1.2,7.59388888888889,11.7588888888889
"N115",2019-04-08 06:00:00,0.147,96.9,1.2,7.56888888888889,11.3461111111111
"N115",2019-04-08 07:00:00,0.1463,97.8,16.2,7.49388888888889,10.98
"N115",2019-04-08 08:00:00,0.1456,97.9,96.2,7.44388888888889,12.7511111111111
"N115",2019-04-08 09:00:00,0.1441,90.1,231.2,7.39277777777778,14.6972222222222
"N115",2019-04-08 10:00:00,0.1441,82.6,296.2,7.39277777777778,15.8672222222222
"N115",2019-04-08 11:00:00,0.1441,70.4,431.2,7.44388888888889,18.0327777777778
"N115",2019-04-08 12:00:00,0.1434,50.3,491.2,7.54388888888889,19.6272222222222
"N115",2019-04-08 13:00:00,0.1426,37.4,708.7,7.695,21.0561111111111
"N115",2019-04-08 14:00:00,0.1434,27.5,608.7,7.92,22.3211111111111
"N115",2019-04-08 15:00:00,0.1426,24,488.7,8.17,23.16
"N115",2019-04-08 16:00:00,0.1426,24.5,361.2,8.39388888888889,23.545
"N115",2019-04-08 17:00:00,0.1426,27.1,356.2,8.61777777777778,22.7527777777778
"N115",2019-04-08 18:00:00,0.1426,30.8,88.7,8.74222222222222,21.5327777777778
"N115",2019-04-08 19:00:00,0.1434,33.7,31.2,8.84111111111111,19.555
"N115",2019-04-08 20:00:00,0.1412,41.7,1.2,8.86611111111111,17.7477777777778
"N115",2019-04-08 21:00:00,0.1412,51.2,1.2,8.86611111111111,16.725
"N115",2019-04-08 22:00:00,0.1412,53.6,1.2,8.81722222222222,16.1061111111111
"N115",2019-04-08 23:00:00,0.1412,54.2,1.2,8.76722222222222,14.8877777777778
"N115",2019-04-09 00:00:00,0.1405,53.3,1.2,8.69277777777778,15.5572222222222
"N115",2019-04-09 01:00:00,0.1405,53.7,1.2,8.61777777777778,15.7238888888889
"N115",2019-04-09 02:00:00,0.1405,50.3,1.2,8.56777777777778,13.6661111111111
"N115",2019-04-09 03:00:00,0.1397,57.3,1.2,8.49388888888889,11.8072222222222
"N115",2019-04-09 04:00:00,0.1397,62.8,1.2,8.41888888888889,10.8577777777778
"N115",2019-04-09 05:00:00,0.139,66.9,1.2,8.34388888888889,9.41
"N115",2019-04-09 06:00:00,0.139,72,1.2,8.245,8.64277777777778
"N115",2019-04-09 07:00:00,0.1383,75,13.7,8.145,8.31888888888889
"N115",2019-04-09 08:00:00,0.1383,72.2,56.2,8.045,11.6127777777778
"N115",2019-04-09 09:00:00,0.1368,61.1,263.7,7.92,13.4011111111111
"N115",2019-04-09 10:00:00,0.1376,55.8,366.2,7.87,15.5811111111111
"N115",2019-04-09 11:00:00,0.1376,43.2,516.2,7.87,16.63
"N115",2019-04-09 12:00:00,0.1368,33.4,491.2,7.945,17.5338888888889
"N115",2019-04-09 13:00:00,0.1361,29.5,676.2,8.07,19.08
"N115",2019-04-09 14:00:00,0.1361,27.3,586.2,8.245,18.9372222222222
"N115",2019-04-09 15:00:00,0.1361,25.1,428.7,8.41888888888889,19.0077777777778
"N115",2019-04-09 16:00:00,0.1368,24.2,441.2,8.59277777777778,19.6511111111111
"N115",2019-04-09 17:00:00,0.1361,23.8,306.2,8.71722222222222,19.1988888888889
"N115",2019-04-09 18:00:00,0.1376,26.1,111.2,8.81722222222222,17.7011111111111
"N115",2019-04-09 19:00:00,0.1361,28.8,28.7,8.86611111111111,15.8672222222222
"N115",2019-04-09 20:00:00,0.1368,31.7,1.2,8.86611111111111,14.8638888888889
"N115",2019-04-09 21:00:00,0.1368,34.4,1.2,8.84111111111111,14.3611111111111
"N115",2019-04-09 22:00:00,0.1361,49.1,1.2,8.79222222222222,7.21722222222222
"N115",2019-04-09 23:00:00,0.1361,66,1.2,8.71722222222222,5.61611111111111
"N115",2019-04-10 00:00:00,0.1354,61.2,1.2,8.61777777777778,4.84388888888889
"N115",2019-04-10 01:00:00,0.1354,65.3,1.2,8.49388888888889,4.14111111111111
"N115",2019-04-10 02:00:00,0.1347,73.9,1.2,8.34388888888889,3.14222222222222
"N115",2019-04-10 03:00:00,0.1347,78.2,1.2,8.195,2.31611111111111
"N115",2019-04-10 04:00:00,0.1347,77.9,1.2,8.045,1.75111111111111
"N115",2019-04-10 05:00:00,0.1339,82.6,1.2,7.92,1.235
"N115",2019-04-10 06:00:00,0.1339,84.7,1.2,7.77,1.20777777777778
"N115",2019-04-10 07:00:00,0.1339,85,13.7,7.645,1.615
"N115",2019-04-10 08:00:00,0.1332,83.8,53.7,7.51888888888889,2.04722222222222
"N115",2019-04-10 09:00:00,0.1332,83.8,68.7,7.39277777777778,2.58388888888889
"N115",2019-04-10 10:00:00,0.1332,81.5,143.7,7.31777777777778,2.95611111111111
"N115",2019-04-10 11:00:00,0.1332,79.7,163.7,7.24222222222222,3.40611111111111
"N115",2019-04-10 12:00:00,0.1332,78.3,163.7,7.19222222222222,2.95611111111111
"N115",2019-04-10 13:00:00,0.1332,86.4,63.7,7.14222222222222,2.23611111111111
"N115",2019-04-10 14:00:00,0.1361,90.4,116.2,7.09111111111111,2.58388888888889
"N115",2019-04-10 15:00:00,0.1376,90.4,151.2,7.015,3.38
"N115",2019-04-10 16:00:00,0.139,91,68.7,6.94,3.485
"N115",2019-04-10 17:00:00,0.1405,90.1,66.2,6.88888888888889,3.90611111111111
"N115",2019-04-10 18:00:00,0.1405,87.7,53.7,6.83888888888889,4.08888888888889
