"Plot_Name","Date_Time","Soil_Moisture","Relative_Humidity","PAR","Soil_Temp","Air_Temp"
"N115",2019-10-01 00:00:00,0.1267,89,1.2,18.509,22.274
"N115",2019-10-01 01:00:00,0.1259,90.5,1.2,18.533,21.891
"N115",2019-10-01 02:00:00,0.1267,92.9,1.2,18.557,21.294
"N115",2019-10-01 03:00:00,0.1259,95.1,1.2,18.557,20.817
"N115",2019-10-01 04:00:00,0.1259,96.6,1.2,18.557,20.412
"N115",2019-10-01 05:00:00,0.1259,97.4,1.2,18.557,20.412
"N115",2019-10-01 06:00:00,0.1259,97.5,1.2,18.557,20.412
"N115",2019-10-01 07:00:00,0.1252,97.7,1.2,18.533,20.507
"N115",2019-10-01 08:00:00,0.1252,97.8,1.2,18.533,20.507
"N115",2019-10-01 09:00:00,0.1245,96.9,6.2,18.533,22.178
"N115",2019-10-01 10:00:00,0.1238,94.2,8.7,18.533,22.992
"N115",2019-10-01 11:00:00,0.123,91.1,11.2,18.58,23.785
"N115",2019-10-01 12:00:00,0.1223,89.6,36.2,18.628,25.355
"N115",2019-10-01 13:00:00,0.1216,86.7,11.2,18.699,26.061
"N115",2019-10-01 14:00:00,0.1216,84.5,11.2,18.818,26.695
"N115",2019-10-01 15:00:00,0.1209,85.6,11.2,18.937,26.818
"N115",2019-10-01 16:00:00,0.1201,86.2,6.2,19.056,26.353
"N115",2019-10-01 17:00:00,0.1194,87.9,3.7,19.175,26.5
"N115",2019-10-01 18:00:00,0.1194,89.2,1.2,19.294,25.89
"N115",2019-10-01 19:00:00,0.1187,92,1.2,19.365,24.895
"N115",2019-10-01 20:00:00,0.1187,93.2,1.2,19.46,24.412
"N115",2019-10-01 21:00:00,0.118,94.6,1.2,19.508,24.074
"N115",2019-10-01 22:00:00,0.118,95,1.2,19.532,23.93
"N115",2019-10-01 23:00:00,0.118,93.8,1.2,19.579,23.905
"N115",2019-10-02 00:00:00,0.1172,91.4,1.2,19.603,24.243
"N115",2019-10-02 01:00:00,0.118,89.9,1.2,19.603,23.809
"N115",2019-10-02 02:00:00,0.1172,90.8,1.2,19.627,21.891
"N115",2019-10-02 03:00:00,0.118,91.6,1.2,19.627,20.269
"N115",2019-10-02 04:00:00,0.118,93.9,1.2,19.603,19.96
"N115",2019-10-02 05:00:00,0.118,95.5,1.2,19.555,19.936
"N115",2019-10-02 06:00:00,0.1172,97.3,1.2,19.484,19.46
