"Date_Check","Soil_Temp","Air_Temp","Soil_Moisture","Relative_Humidity","PAR","Plot_Name"
2019-10-01 00:00:00,18.509,22.274,0.1267,89,1.2,"N115"
2019-10-01 01:00:00,18.533,21.891,0.1259,90.5,1.2,"N115"
2019-10-01 02:00:00,18.557,21.294,0.1267,92.9,1.2,"N115"
2019-10-01 03:00:00,18.557,20.817,0.1259,95.1,1.2,"N115"
2019-10-01 04:00:00,18.557,20.412,0.1259,96.6,1.2,"N115"
2019-10-01 05:00:00,18.557,20.412,0.1259,97.4,1.2,"N115"
2019-10-01 06:00:00,18.557,20.412,0.1259,97.5,1.2,"N115"
2019-10-01 07:00:00,18.533,20.507,0.1252,97.7,1.2,"N115"
2019-10-01 08:00:00,18.533,20.507,0.1252,97.8,1.2,"N115"
2019-10-01 09:00:00,18.533,22.178,0.1245,96.9,6.2,"N115"
2019-10-01 10:00:00,18.533,22.992,0.1238,94.2,8.7,"N115"
2019-10-01 11:00:00,18.58,23.785,0.123,91.1,11.2,"N115"
2019-10-01 12:00:00,18.628,25.355,0.1223,89.6,36.2,"N115"
2019-10-01 13:00:00,18.699,26.061,0.1216,86.7,11.2,"N115"
2019-10-01 14:00:00,18.818,26.695,0.1216,84.5,11.2,"N115"
2019-10-01 15:00:00,18.937,26.818,0.1209,85.6,11.2,"N115"
2019-10-01 16:00:00,19.056,26.353,0.1201,86.2,6.2,"N115"
2019-10-01 17:00:00,19.175,26.5,0.1194,87.9,3.7,"N115"
2019-10-01 18:00:00,19.294,25.89,0.1194,89.2,1.2,"N115"
2019-10-01 19:00:00,19.365,24.895,0.1187,92,1.2,"N115"
2019-10-01 20:00:00,19.46,24.412,0.1187,93.2,1.2,"N115"
2019-10-01 21:00:00,19.508,24.074,0.118,94.6,1.2,"N115"
2019-10-01 22:00:00,19.532,23.93,0.118,95,1.2,"N115"
2019-10-01 23:00:00,19.579,23.905,0.118,93.8,1.2,"N115"
2019-10-02 00:00:00,19.603,24.243,0.1172,91.4,1.2,"N115"
2019-10-02 01:00:00,19.603,23.809,0.118,89.9,1.2,"N115"
2019-10-02 02:00:00,19.627,21.891,0.1172,90.8,1.2,"N115"
2019-10-02 03:00:00,19.627,20.269,0.118,91.6,1.2,"N115"
2019-10-02 04:00:00,19.603,19.96,0.118,93.9,1.2,"N115"
2019-10-02 05:00:00,19.555,19.936,0.118,95.5,1.2,"N115"
2019-10-02 06:00:00,19.484,19.46,0.1172,97.3,1.2,"N115"
2019-10-02 07:00:00,19.436,16.249,0.1165,99.1,1.2,"N115"
2019-10-02 08:00:00,19.341,15.318,0.1158,99.9,1.2,"N115"
2019-10-02 09:00:00,19.222,14.529,0.1165,100,1.2,"N115"
2019-10-02 10:00:00,19.08,14.721,0.118,100,1.2,"N115"
2019-10-02 11:00:00,18.937,14.864,0.1172,100,3.7,"N115"
2019-10-02 12:00:00,18.794,14.984,0.118,100,6.2,"N115"
2019-10-02 13:00:00,18.675,15.199,0.118,100,6.2,"N115"
2019-10-02 14:00:00,18.557,15.294,0.118,100,3.7,"N115"
2019-10-02 15:00:00,18.485,15.485,0.1187,100,6.2,"N115"
2019-10-02 16:00:00,18.39,15.414,0.1194,99.8,3.7,"N115"
