"Plot_Name","Date_Check","Soil_Moisture","Relative_Humidity","PAR","Soil_Temp","Air_Temp"
"N115",2018-11-01 00:00:00,0.1405,83.8,1.2,10.9072222222222,9.485
"N115",2018-11-01 01:00:00,0.1397,79.1,1.2,10.9072222222222,9.435
"N115",2018-11-01 02:00:00,0.1397,74.6,1.2,10.8827777777778,9.16277777777778
"N115",2018-11-01 03:00:00,0.139,78.2,1.2,10.8827777777778,8.99
"N115",2018-11-01 04:00:00,0.139,72.4,1.2,10.8577777777778,8.91611111111111
"N115",2018-11-01 05:00:00,0.1383,73.5,1.2,10.8338888888889,8.59277777777778
"N115",2018-11-01 06:00:00,0.1383,73.7,1.2,10.81,8.54277777777778
"N115",2018-11-01 07:00:00,0.1383,75.4,1.2,10.785,8.86611111111111
"N115",2018-11-01 08:00:00,0.1376,73.4,1.2,10.7611111111111,9.06388888888889
"N115",2018-11-01 09:00:00,0.1376,71.9,1.2,10.7361111111111,8.94111111111111
"N115",2018-11-01 10:00:00,0.1376,74.1,6.2,10.7122222222222,9.33611111111111
"N115",2018-11-01 11:00:00,0.1368,72.9,13.7,10.6872222222222,9.65722222222222
"N115",2018-11-01 12:00:00,0.1368,64.8,41.2,10.6627777777778,10.2961111111111
"N115",2018-11-01 13:00:00,0.1368,60.5,56.2,10.6627777777778,10.59
"N115",2018-11-01 14:00:00,0.1368,60.3,58.7,10.6627777777778,10.32
"N115",2018-11-01 15:00:00,0.1368,63.3,51.2,10.6627777777778,9.485
"N115",2018-11-01 16:00:00,0.1361,67.9,13.7,10.6627777777778,8.86611111111111
"N115",2018-11-01 17:00:00,0.1361,73.1,16.2,10.6627777777778,8.46888888888889
"N115",2018-11-01 18:00:00,0.1361,75.1,1.2,10.6377777777778,8.02
"N115",2018-11-01 19:00:00,0.1354,76.1,1.2,10.6138888888889,7.51888888888889
"N115",2018-11-01 20:00:00,0.1354,76.3,1.2,10.59,7.19222222222222
"N115",2018-11-01 21:00:00,0.1347,77.3,1.2,10.5411111111111,6.91388888888889
"N115",2018-11-01 22:00:00,0.1347,78.7,1.2,10.5161111111111,6.66111111111111
"N115",2018-11-01 23:00:00,0.1347,80.3,1.2,10.4672222222222,6.43277777777778
"N115",2018-11-02 00:00:00,0.1347,80.2,1.2,10.4427777777778,6.255
"N115",2018-11-02 01:00:00,0.1339,80.3,1.2,10.3938888888889,5.89777777777778
"N115",2018-11-02 02:00:00,0.1339,82.1,1.2,10.345,5.51388888888889
"N115",2018-11-02 03:00:00,0.1339,83.8,1.2,10.32,4.99888888888889
"N115",2018-11-02 04:00:00,0.1332,87.4,1.2,10.2711111111111,3.82722222222222
"N115",2018-11-02 05:00:00,0.1332,90.8,1.2,10.2472222222222,3.35388888888889
"N115",2018-11-02 06:00:00,0.1332,92.1,1.2,10.1977777777778,3.03611111111111
"N115",2018-11-02 07:00:00,0.1332,93.3,1.2,10.1238888888889,2.31611111111111
"N115",2018-11-02 08:00:00,0.1325,94.6,1.2,10.075,1.88611111111111
"N115",2018-11-02 09:00:00,0.1325,95.1,3.7,10.0011111111111,2.10111111111111
"N115",2018-11-02 10:00:00,0.1325,93.4,13.7,9.95222222222222,4.32388888888889
"N115",2018-11-02 11:00:00,0.1325,85,26.2,9.87888888888889,6.585
"N115",2018-11-02 12:00:00,0.1318,73.7,41.2,9.82888888888889,7.29277777777778
"N115",2018-11-02 13:00:00,0.1318,65.8,46.2,9.82888888888889,8.02
"N115",2018-11-02 14:00:00,0.1318,61.1,48.7,9.85388888888889,8.71722222222222
"N115",2018-11-02 15:00:00,0.1318,57,68.7,9.87888888888889,9.08888888888889
"N115",2018-11-02 16:00:00,0.1318,57.2,48.7,9.90277777777778,9.16277777777778
"N115",2018-11-02 17:00:00,0.1318,64.9,21.2,9.95222222222222,8.095
"N115",2018-11-02 18:00:00,0.1318,70.5,8.7,9.97722222222222,7.34277777777778
"N115",2018-11-02 19:00:00,0.131,76.4,1.2,10.0011111111111,6
"N115",2018-11-02 20:00:00,0.131,81.5,1.2,10.0011111111111,5.745
"N115",2018-11-02 21:00:00,0.131,83.4,1.2,9.97722222222222,5.59111111111111
"N115",2018-11-02 22:00:00,0.131,83.5,1.2,9.97722222222222,5.51388888888889
"N115",2018-11-02 23:00:00,0.131,83.2,1.2,9.95222222222222,5.28222222222222
"N115",2018-11-03 00:00:00,0.131,84.1,1.2,9.92777777777778,4.86888888888889
"N115",2018-11-03 01:00:00,0.1303,86.5,1.2,9.90277777777778,3.985
"N115",2018-11-03 02:00:00,0.1303,89.4,1.2,9.87888888888889,3.00888888888889
"N115",2018-11-03 03:00:00,0.1303,91.6,1.2,9.82888888888889,2.82277777777778
"N115",2018-11-03 04:00:00,0.1296,93.2,1.2,9.805,1.91277777777778
"N115",2018-11-03 05:00:00,0.1296,94.7,1.2,9.73111111111111,1.75111111111111
"N115",2018-11-03 06:00:00,0.1296,95.7,1.2,9.68222222222222,0.825
"N115",2018-11-03 07:00:00,0.1296,96.7,1.2,9.63222222222222,1.34388888888889
"N115",2018-11-03 08:00:00,0.1296,96.3,1.2,9.55777777777778,0.522222222222221
"N115",2018-11-03 09:00:00,0.1288,96.6,8.7,9.50888888888889,1.64277777777778
"N115",2018-11-03 10:00:00,0.1288,91.3,21.2,9.435,4.58388888888889
"N115",2018-11-03 11:00:00,0.1288,80.2,33.7,9.38611111111111,6.35722222222222
"N115",2018-11-03 12:00:00,0.1288,70.9,56.2,9.36111111111111,7.67
"N115",2018-11-03 13:00:00,0.1288,63.7,56.2,9.38611111111111,8.195
"N115",2018-11-03 14:00:00,0.1288,60.8,58.7,9.41,8.51888888888889
"N115",2018-11-03 15:00:00,0.1288,62,46.2,9.46,9.015
"N115",2018-11-03 16:00:00,0.1288,60.3,41.2,9.50888888888889,8.94111111111111
"N115",2018-11-03 17:00:00,0.1288,59.6,21.2,9.55777777777778,8.07
"N115",2018-11-03 18:00:00,0.1288,59.8,6.2,9.58277777777778,7.54388888888889
"N115",2018-11-03 19:00:00,0.1288,63.3,1.2,9.63222222222222,7.015
"N115",2018-11-03 20:00:00,0.1288,67.6,1.2,9.63222222222222,7.36777777777778
"N115",2018-11-03 21:00:00,0.1288,75.3,1.2,9.63222222222222,6.73722222222222
"N115",2018-11-03 22:00:00,0.1288,84.9,1.2,9.63222222222222,6.28111111111111
"N115",2018-11-03 23:00:00,0.1281,93.4,1.2,9.63222222222222,6.15277777777778
"N115",2018-11-04 00:00:00,0.1281,95.6,1.2,9.63222222222222,6.255
"N115",2018-11-04 01:00:00,0.1281,95.3,1.2,9.60777777777778,6.66111111111111
NA,2018-11-04 01:00:00,NA,NA,NA,NA,NA
"N115",2018-11-04 02:00:00,0.1288,91.5,1.2,9.58277777777778,7.06611111111111
"N115",2018-11-04 03:00:00,0.1288,93.6,1.2,9.58277777777778,6.45777777777778
"N115",2018-11-04 04:00:00,0.1288,97.2,1.2,9.58277777777778,6.63611111111111
"N115",2018-11-04 05:00:00,0.1296,97.6,1.2,9.58277777777778,6.585
"N115",2018-11-04 06:00:00,0.1303,94.8,1.2,9.58277777777778,7.41888888888889
"N115",2018-11-04 07:00:00,0.1303,91,1.2,9.58277777777778,7.87
"N115",2018-11-04 08:00:00,0.1303,86.9,1.2,9.58277777777778,8.69277777777778
"N115",2018-11-04 09:00:00,0.1303,82.1,1.2,9.58277777777778,9.08888888888889
"N115",2018-11-04 10:00:00,0.1303,80.5,11.2,9.58277777777778,9.63222222222222
"N115",2018-11-04 11:00:00,0.131,84.5,13.7,9.60777777777778,8.245
"N115",2018-11-04 12:00:00,0.131,92.9,23.7,9.63222222222222,8.54277777777778
"N115",2018-11-04 13:00:00,0.1339,93.8,31.2,9.63222222222222,8.56777777777778
"N115",2018-11-04 14:00:00,0.1405,95.1,48.7,9.65722222222222,9.11388888888889
"N115",2018-11-04 15:00:00,0.1463,95.5,46.2,9.68222222222222,9.41
"N115",2018-11-04 16:00:00,0.155,95.8,21.2,9.70611111111111,9.485
"N115",2018-11-04 17:00:00,0.2196,97.6,3.7,9.75611111111111,9.78
"N115",2018-11-04 18:00:00,0.325,98.5,1.2,9.78,10.1488888888889
"N115",2018-11-04 19:00:00,0.4383,99.2,1.2,9.805,10.6138888888889
"N115",2018-11-04 20:00:00,0.4245,99.2,1.2,9.85388888888889,10.5411111111111
"N115",2018-11-04 21:00:00,0.3126,99,1.2,9.87888888888889,10.3688888888889
"N115",2018-11-04 22:00:00,0.3155,99.3,1.2,9.92777777777778,9.63222222222222
"N115",2018-11-04 23:00:00,0.2407,99.7,1.2,9.95222222222222,9.18777777777778
"N115",2018-11-05 00:00:00,0.2029,98.6,1.2,9.97722222222222,8.31888888888889
